,amplitude (in pu),timestamps (in ms),,parameters,values
0,-0.013786004,0,,waveform frequency,60
1,0.053669909,0.065104167,,signal duration in ms,1000
2,0.116098614,0.130208333,,signal sample per cycle,256
3,0.038989243,0.1953125,,,
4,0.151670169,0.260416667,,a3_parameter,0.09
5,0.186724825,0.325520833,,a5_parameter,0.09
6,0.307779546,0.390625,,,
7,0.267137014,0.455729167,,,
8,0.330258596,0.520833333,,,
9,0.388522269,0.5859375,,,
10,0.481874196,0.651041667,,,
11,0.389040427,0.716145833,,,
12,0.389046889,0.78125,,,
13,0.395953027,0.846354167,,,
14,0.494933065,0.911458333,,,
15,0.542919552,0.9765625,,,
16,0.620891672,1.041666667,,,
17,0.372884835,1.106770833,,,
18,0.61313998,1.171875,,,
19,0.631459373,1.236979167,,,
20,0.556210223,1.302083333,,,
21,0.612992396,1.3671875,,,
22,0.674024427,1.432291667,,,
23,0.644499289,1.497395833,,,
24,0.740391749,1.5625,,,
25,0.616571332,1.627604167,,,
26,0.692044962,1.692708333,,,
27,0.644484807,1.7578125,,,
28,0.667034733,1.822916667,,,
29,0.718045076,1.888020833,,,
30,0.788871837,1.953125,,,
31,0.725923763,2.018229167,,,
32,0.677333388,2.083333333,,,
33,0.664807998,2.1484375,,,
34,0.689070821,2.213541667,,,
35,0.764987202,2.278645833,,,
36,0.723561626,2.34375,,,
37,0.746177212,2.408854167,,,
38,0.783584221,2.473958333,,,
39,0.775013967,2.5390625,,,
40,0.737145409,2.604166667,,,
41,0.800128608,2.669270833,,,
42,0.697014393,2.734375,,,
43,0.787694765,2.799479167,,,
44,0.717922467,2.864583333,,,
45,0.768292597,2.9296875,,,
46,0.815195487,2.994791667,,,
47,0.778042984,3.059895833,,,
48,0.858737427,3.125,,,
49,0.876231707,3.190104167,,,
50,0.922284726,3.255208333,,,
51,0.902476355,3.3203125,,,
52,0.86163695,3.385416667,,,
53,0.913404329,3.450520833,,,
54,0.969441854,3.515625,,,
55,0.971308712,3.580729167,,,
56,0.977231086,3.645833333,,,
57,0.858212525,3.7109375,,,
58,0.895505927,3.776041667,,,
59,0.989143521,3.841145833,,,
60,0.918671299,3.90625,,,
61,0.885414262,3.971354167,,,
62,0.896899195,4.036458333,,,
63,0.995755888,4.1015625,,,
64,1.020277567,4.166666667,,,
65,0.967408772,4.231770833,,,
66,1.02245461,4.296875,,,
67,0.908167923,4.361979167,,,
68,0.931039765,4.427083333,,,
69,1.045389376,4.4921875,,,
70,0.982527191,4.557291667,,,
71,0.930020052,4.622395833,,,
72,0.971680798,4.6875,,,
73,0.897032212,4.752604167,,,
74,0.959175909,4.817708333,,,
75,0.918475061,4.8828125,,,
76,0.875703945,4.947916667,,,
77,0.893396413,5.013020833,,,
78,0.8629588,5.078125,,,
79,0.876211971,5.143229167,,,
80,0.776561526,5.208333333,,,
81,0.783467908,5.2734375,,,
82,0.80633638,5.338541667,,,
83,0.823868183,5.403645833,,,
84,0.816884758,5.46875,,,
85,0.865991585,5.533854167,,,
86,0.812081988,5.598958333,,,
87,0.722274629,5.6640625,,,
88,0.785334646,5.729166667,,,
89,0.700085749,5.794270833,,,
90,0.778861199,5.859375,,,
91,0.685139196,5.924479167,,,
92,0.7113818,5.989583333,,,
93,0.733830929,6.0546875,,,
94,0.694980971,6.119791667,,,
95,0.555350934,6.184895833,,,
96,0.605758698,6.25,,,
97,0.67795828,6.315104167,,,
98,0.696425403,6.380208333,,,
99,0.739933027,6.4453125,,,
100,0.658996197,6.510416667,,,
101,0.640046634,6.575520833,,,
102,0.658272457,6.640625,,,
103,0.661549124,6.705729167,,,
104,0.671450782,6.770833333,,,
105,0.655604098,6.8359375,,,
106,0.666063689,6.901041667,,,
107,0.625196695,6.966145833,,,
108,0.591412344,7.03125,,,
109,0.624104374,7.096354167,,,
110,0.505213264,7.161458333,,,
111,0.563307844,7.2265625,,,
112,0.577898724,7.291666667,,,
113,0.541748126,7.356770833,,,
114,0.510809769,7.421875,,,
115,0.432600142,7.486979167,,,
116,0.415256155,7.552083333,,,
117,0.476980224,7.6171875,,,
118,0.43185392,7.682291667,,,
119,0.382642431,7.747395833,,,
120,0.293383764,7.8125,,,
121,0.271449894,7.877604167,,,
122,0.297282477,7.942708333,,,
123,0.194454602,8.0078125,,,
124,0.186925487,8.072916667,,,
125,0.117622878,8.138020833,,,
126,0.047008994,8.203125,,,
127,0.04783296,8.268229167,,,
128,-0.052704929,8.333333333,,,
129,-0.014507448,8.3984375,,,
130,-0.11210352,8.463541667,,,
131,-0.166902835,8.528645833,,,
132,-0.19156468,8.59375,,,
133,-0.221883462,8.658854167,,,
134,-0.28425172,8.723958333,,,
135,-0.287094741,8.7890625,,,
136,-0.27489468,8.854166667,,,
137,-0.431235665,8.919270833,,,
138,-0.453605826,8.984375,,,
139,-0.396526066,9.049479167,,,
140,-0.43941672,9.114583333,,,
141,-0.402474408,9.1796875,,,
142,-0.447622615,9.244791667,,,
143,-0.538533682,9.309895833,,,
144,-0.52973809,9.375,,,
145,-0.574696753,9.440104167,,,
146,-0.623089727,9.505208333,,,
147,-0.597630852,9.5703125,,,
148,-0.585322033,9.635416667,,,
149,-0.634123084,9.700520833,,,
150,-0.644174523,9.765625,,,
151,-0.542395932,9.830729167,,,
152,-0.514637704,9.895833333,,,
153,-0.628963481,9.9609375,,,
154,-0.647622862,10.02604167,,,
155,-0.708629079,10.09114583,,,
156,-0.61477763,10.15625,,,
157,-0.681142492,10.22135417,,,
158,-0.704136927,10.28645833,,,
159,-0.672652735,10.3515625,,,
160,-0.743833172,10.41666667,,,
161,-0.712309009,10.48177083,,,
162,-0.768389662,10.546875,,,
163,-0.758248813,10.61197917,,,
164,-0.672089402,10.67708333,,,
165,-0.69498622,10.7421875,,,
166,-0.821078507,10.80729167,,,
167,-0.78679962,10.87239583,,,
168,-0.776010992,10.9375,,,
169,-0.802549732,11.00260417,,,
170,-0.655963751,11.06770833,,,
171,-0.684570076,11.1328125,,,
172,-0.75234126,11.19791667,,,
173,-0.888428044,11.26302083,,,
174,-0.751871053,11.328125,,,
175,-0.87519262,11.39322917,,,
176,-0.877501711,11.45833333,,,
177,-0.873320279,11.5234375,,,
178,-0.905512175,11.58854167,,,
179,-0.869795494,11.65364583,,,
180,-0.911719288,11.71875,,,
181,-0.943614432,11.78385417,,,
182,-0.823740379,11.84895833,,,
183,-0.908360772,11.9140625,,,
184,-0.938463222,11.97916667,,,
185,-1.058176769,12.04427083,,,
186,-0.981802664,12.109375,,,
187,-0.988353625,12.17447917,,,
188,-0.97318904,12.23958333,,,
189,-1.058795029,12.3046875,,,
190,-1.014279906,12.36979167,,,
191,-1.125113462,12.43489583,,,
192,-1.076534538,12.5,,,
193,-1.042093877,12.56510417,,,
194,-0.942620156,12.63020833,,,
195,-0.961694458,12.6953125,,,
196,-0.959772911,12.76041667,,,
197,-1.053213624,12.82552083,,,
198,-1.036145855,12.890625,,,
199,-0.95610929,12.95572917,,,
200,-0.885747173,13.02083333,,,
201,-0.961982823,13.0859375,,,
202,-0.866673767,13.15104167,,,
203,-0.879735853,13.21614583,,,
204,-0.94963636,13.28125,,,
205,-0.943759333,13.34635417,,,
206,-0.853140827,13.41145833,,,
207,-0.939217548,13.4765625,,,
208,-0.868958215,13.54166667,,,
209,-0.876888301,13.60677083,,,
210,-0.838981346,13.671875,,,
211,-0.7181897,13.73697917,,,
212,-0.869250593,13.80208333,,,
213,-0.848969591,13.8671875,,,
214,-0.81723858,13.93229167,,,
215,-0.693918129,13.99739583,,,
216,-0.689654985,14.0625,,,
217,-0.69002522,14.12760417,,,
218,-0.760596217,14.19270833,,,
219,-0.754937964,14.2578125,,,
220,-0.723941558,14.32291667,,,
221,-0.64239027,14.38802083,,,
222,-0.694743712,14.453125,,,
223,-0.788489323,14.51822917,,,
224,-0.744519907,14.58333333,,,
225,-0.612607677,14.6484375,,,
226,-0.753624857,14.71354167,,,
227,-0.711231174,14.77864583,,,
228,-0.764169474,14.84375,,,
229,-0.718132671,14.90885417,,,
230,-0.713157298,14.97395833,,,
231,-0.646017933,15.0390625,,,
