,amplitude (in pu),timestamps (in ms),,parameters,values
0,-0.087193614,0,,waveform frequency,60
1,0.049949624,0.065104167,,signal duration in ms,1000
2,0.05038237,0.130208333,,signal sample per cycle,256
3,-0.002403826,0.1953125,,,
4,0.140607834,0.260416667,,sag duration in cycles,20
5,0.050334523,0.325520833,,sag magnitude,0.1
6,0.173481444,0.390625,,,
7,0.159961723,0.455729167,,,
8,0.155050408,0.520833333,,,
9,0.252302831,0.5859375,,,
10,0.283884561,0.651041667,,,
11,0.305852743,0.716145833,,,
12,0.290468739,0.78125,,,
13,0.254598203,0.846354167,,,
14,0.357481579,0.911458333,,,
15,0.363944981,0.9765625,,,
16,0.404198962,1.041666667,,,
17,0.518702421,1.106770833,,,
18,0.441098296,1.171875,,,
19,0.442380933,1.236979167,,,
20,0.407259465,1.302083333,,,
21,0.507730028,1.3671875,,,
22,0.44684602,1.432291667,,,
23,0.537442606,1.497395833,,,
24,0.57065442,1.5625,,,
25,0.560852788,1.627604167,,,
26,0.553740419,1.692708333,,,
27,0.574674534,1.7578125,,,
28,0.684234978,1.822916667,,,
29,0.628274163,1.888020833,,,
30,0.67252872,1.953125,,,
31,0.698630693,2.018229167,,,
32,0.667867414,2.083333333,,,
33,0.819986958,2.1484375,,,
34,0.826389914,2.213541667,,,
35,0.689968533,2.278645833,,,
36,0.727440092,2.34375,,,
37,0.873382307,2.408854167,,,
38,0.831636414,2.473958333,,,
39,0.806097019,2.5390625,,,
40,0.810181555,2.604166667,,,
41,0.928320733,2.669270833,,,
42,0.92826277,2.734375,,,
43,0.880115419,2.799479167,,,
44,0.917908079,2.864583333,,,
45,0.97631403,2.9296875,,,
46,0.926715732,2.994791667,,,
47,0.943650703,3.059895833,,,
48,0.949387811,3.125,,,
49,0.907105668,3.190104167,,,
50,0.874373144,3.255208333,,,
51,0.886975696,3.3203125,,,
52,0.985065959,3.385416667,,,
53,1.048515379,3.450520833,,,
54,1.012315945,3.515625,,,
55,1.012566237,3.580729167,,,
56,0.996060931,3.645833333,,,
57,1.100671489,3.7109375,,,
58,0.96400344,3.776041667,,,
59,1.006602918,3.841145833,,,
60,0.895897809,3.90625,,,
61,0.965541032,3.971354167,,,
62,1.004580355,4.036458333,,,
63,1.012197291,4.1015625,,,
64,1.067827312,4.166666667,,,
65,0.983542244,4.231770833,,,
66,0.920919791,4.296875,,,
67,1.042677238,4.361979167,,,
68,0.953476323,4.427083333,,,
69,1.014464891,4.4921875,,,
70,1.015444562,4.557291667,,,
71,0.924913676,4.622395833,,,
72,0.975248354,4.6875,,,
73,1.085046377,4.752604167,,,
74,0.931814835,4.817708333,,,
75,0.892825791,4.8828125,,,
76,1.068570378,4.947916667,,,
77,1.017353075,5.013020833,,,
78,0.98163499,5.078125,,,
79,0.953006733,5.143229167,,,
80,0.909037937,5.208333333,,,
81,0.880452004,5.2734375,,,
82,1.005426905,5.338541667,,,
83,1.003371696,5.403645833,,,
84,0.928503382,5.46875,,,
85,0.844496696,5.533854167,,,
86,0.93803438,5.598958333,,,
87,0.831301319,5.6640625,,,
88,0.865938691,5.729166667,,,
89,0.912472614,5.794270833,,,
90,0.830125297,5.859375,,,
91,0.756871401,5.924479167,,,
92,0.765208441,5.989583333,,,
93,0.776970347,6.0546875,,,
94,0.760603356,6.119791667,,,
95,0.770591202,6.184895833,,,
96,0.663801609,6.25,,,
97,0.628855835,6.315104167,,,
98,0.650772615,6.380208333,,,
99,0.654686156,6.4453125,,,
100,0.592589161,6.510416667,,,
101,0.568955689,6.575520833,,,
102,0.612737954,6.640625,,,
103,0.56289854,6.705729167,,,
104,0.623624311,6.770833333,,,
105,0.517884144,6.8359375,,,
106,0.500025947,6.901041667,,,
107,0.442530468,6.966145833,,,
108,0.401088365,7.03125,,,
109,0.467717158,7.096354167,,,
110,0.323438409,7.161458333,,,
111,0.468387076,7.2265625,,,
112,0.433407851,7.291666667,,,
113,0.322327521,7.356770833,,,
114,0.184348697,7.421875,,,
115,0.339503402,7.486979167,,,
116,0.259921941,7.552083333,,,
117,0.348166916,7.6171875,,,
118,0.214543657,7.682291667,,,
119,0.214124282,7.747395833,,,
120,0.244058264,7.8125,,,
121,0.102863573,7.877604167,,,
122,0.083631357,7.942708333,,,
