,amplitude (in pu),timestamps (in ms),,parameters,values
0,0.037101611,0,,waveform frequency,60
1,0.001599285,0.065104167,,signal duration in ms,1000
2,0.063146618,0.130208333,,signal sample per cycle,256
3,0.067585234,0.1953125,,,
4,0.089140058,0.260416667,,interruption duration in cycles,30
5,0.192453969,0.325520833,,interruption magnitude,0.01
6,0.098182314,0.390625,,,
7,0.167980721,0.455729167,,,
8,0.268302935,0.520833333,,,
9,0.16884235,0.5859375,,,
10,0.267432058,0.651041667,,,
11,0.196640441,0.716145833,,,
12,0.281659187,0.78125,,,
13,0.261541522,0.846354167,,,
14,0.381231516,0.911458333,,,
15,0.443707409,0.9765625,,,
16,0.432588272,1.041666667,,,
17,0.406120535,1.106770833,,,
18,0.415290769,1.171875,,,
19,0.374614999,1.236979167,,,
20,0.503829188,1.302083333,,,
21,0.41930726,1.3671875,,,
22,0.460088003,1.432291667,,,
23,0.435646293,1.497395833,,,
24,0.592875204,1.5625,,,
25,0.549646806,1.627604167,,,
26,0.653784818,1.692708333,,,
27,0.452711551,1.7578125,,,
28,0.651951475,1.822916667,,,
29,0.668186835,1.888020833,,,
30,0.602867681,1.953125,,,
31,0.679642714,2.018229167,,,
32,0.703798039,2.083333333,,,
33,0.798786504,2.1484375,,,
34,0.750456978,2.213541667,,,
35,0.778983193,2.278645833,,,
36,0.773902352,2.34375,,,
37,0.759316971,2.408854167,,,
38,0.813585297,2.473958333,,,
39,0.781488179,2.5390625,,,
40,0.781591295,2.604166667,,,
41,0.8224099,2.669270833,,,
42,0.79093426,2.734375,,,
43,0.888356865,2.799479167,,,
44,0.857134432,2.864583333,,,
45,0.946734622,2.9296875,,,
46,0.883266094,2.994791667,,,
47,0.909309741,3.059895833,,,
48,0.915761362,3.125,,,
49,0.983542647,3.190104167,,,
50,0.988528842,3.255208333,,,
51,0.879097845,3.3203125,,,
52,0.890015309,3.385416667,,,
53,1.018963075,3.450520833,,,
54,1.037966913,3.515625,,,
55,0.919756659,3.580729167,,,
56,0.954178678,3.645833333,,,
57,0.995810868,3.7109375,,,
58,0.847314073,3.776041667,,,
59,0.946091763,3.841145833,,,
60,1.037546353,3.90625,,,
61,1.000348528,3.971354167,,,
62,0.985710728,4.036458333,,,
63,1.021254337,4.1015625,,,
64,1.033449342,4.166666667,,,
65,1.018027813,4.231770833,,,
66,0.958128448,4.296875,,,
67,1.003782109,4.361979167,,,
68,0.994585034,4.427083333,,,
69,0.994871693,4.4921875,,,
70,1.008873585,4.557291667,,,
71,0.981806825,4.622395833,,,
72,0.969898519,4.6875,,,
73,0.926877339,4.752604167,,,
74,0.990901374,4.817708333,,,
75,1.013357723,4.8828125,,,
76,0.892170576,4.947916667,,,
77,0.978508641,5.013020833,,,
78,0.886657529,5.078125,,,
79,0.873130116,5.143229167,,,
80,0.873771509,5.208333333,,,
81,0.966475512,5.2734375,,,
82,0.94403778,5.338541667,,,
83,0.893299691,5.403645833,,,
84,0.83209168,5.46875,,,
85,0.883767253,5.533854167,,,
86,0.928090734,5.598958333,,,
87,0.817913863,5.6640625,,,
88,0.854218306,5.729166667,,,
89,0.867328516,5.794270833,,,
90,0.765933515,5.859375,,,
91,0.877720214,5.924479167,,,
92,0.867636516,5.989583333,,,
93,0.682460747,6.0546875,,,
94,0.67268023,6.119791667,,,
95,0.718686333,6.184895833,,,
96,0.798933624,6.25,,,
97,0.660973074,6.315104167,,,
98,0.710191019,6.380208333,,,
99,0.636554577,6.4453125,,,
100,0.560213946,6.510416667,,,
101,0.703542788,6.575520833,,,
102,0.552783309,6.640625,,,
103,0.633382382,6.705729167,,,
104,0.600805888,6.770833333,,,
105,0.57799823,6.8359375,,,
106,0.523715324,6.901041667,,,
107,0.424642092,6.966145833,,,
108,0.525976583,7.03125,,,
109,0.403534854,7.096354167,,,
110,0.376859246,7.161458333,,,
111,0.326225584,7.2265625,,,
112,0.451317589,7.291666667,,,
113,0.422481178,7.356770833,,,
114,0.365370777,7.421875,,,
115,0.297429843,7.486979167,,,
116,0.25030385,7.552083333,,,
117,0.163584637,7.6171875,,,
118,0.210819927,7.682291667,,,
119,0.187112739,7.747395833,,,
120,0.138312198,7.8125,,,
121,0.132071834,7.877604167,,,
122,0.157508196,7.942708333,,,
123,0.064939793,8.0078125,,,
124,0.161556895,8.072916667,,,
125,0.163565303,8.138020833,,,
126,0.074294204,8.203125,,,
127,0.090365864,8.268229167,,,
128,-0.000341348,8.333333333,,,
129,-0.008085921,8.3984375,,,
130,-0.053310358,8.463541667,,,
131,-0.125613174,8.528645833,,,
132,-0.067550799,8.59375,,,
133,-0.070405194,8.658854167,,,
134,-0.230570235,8.723958333,,,
135,-0.161365866,8.7890625,,,
136,-0.162163947,8.854166667,,,
137,-0.224945011,8.919270833,,,
138,-0.236900267,8.984375,,,
139,-0.320419862,9.049479167,,,
140,-0.319488467,9.114583333,,,
141,-0.325088574,9.1796875,,,
142,-0.346088281,9.244791667,,,
143,-0.319169481,9.309895833,,,
144,-0.322054274,9.375,,,
145,-0.387199077,9.440104167,,,
146,-0.480276277,9.505208333,,,
147,-0.406414185,9.5703125,,,
148,-0.49435308,9.635416667,,,
