,amplitude (in pu),timestamps (in ms),,parameters,values
0,-0.081671614,0,,waveform frequency,60
1,0.035675905,0.065104167,,signal duration in ms,1000
2,0.036008264,0.130208333,,signal sample per cycle,256
3,0.127462854,0.1953125,,,
4,0.192567598,0.260416667,,a3_parameter,0.07
5,0.203569008,0.325520833,,a5_parameter,0.07
6,0.213419936,0.390625,,,
7,0.249759815,0.455729167,,,
8,0.318755875,0.520833333,,,
9,0.392702412,0.5859375,,,
10,0.387996054,0.651041667,,,
11,0.43806157,0.716145833,,,
12,0.409299307,0.78125,,,
13,0.439440473,0.846354167,,,
14,0.476713961,0.911458333,,,
15,0.564367745,0.9765625,,,
16,0.445300457,1.041666667,,,
17,0.523246987,1.106770833,,,
18,0.61442978,1.171875,,,
19,0.52340976,1.236979167,,,
20,0.54923737,1.302083333,,,
21,0.595233603,1.3671875,,,
22,0.578291724,1.432291667,,,
23,0.7235936,1.497395833,,,
24,0.66608961,1.5625,,,
25,0.694162731,1.627604167,,,
26,0.64480502,1.692708333,,,
27,0.731100786,1.7578125,,,
28,0.597348394,1.822916667,,,
29,0.699891619,1.888020833,,,
30,0.725409527,1.953125,,,
31,0.726145957,2.018229167,,,
32,0.636506653,2.083333333,,,
33,0.674159299,2.1484375,,,
34,0.734318516,2.213541667,,,
35,0.68438994,2.278645833,,,
36,0.628200908,2.34375,,,
37,0.733757873,2.408854167,,,
38,0.7755112,2.473958333,,,
39,0.823535965,2.5390625,,,
40,0.76717765,2.604166667,,,
41,0.728808932,2.669270833,,,
42,0.711078889,2.734375,,,
43,0.803803492,2.799479167,,,
44,0.781870483,2.864583333,,,
45,0.839705341,2.9296875,,,
46,0.879351303,2.994791667,,,
47,0.820832753,3.059895833,,,
48,0.84141842,3.125,,,
49,0.915562879,3.190104167,,,
50,0.784775168,3.255208333,,,
51,0.862645328,3.3203125,,,
52,0.872468243,3.385416667,,,
53,0.896638563,3.450520833,,,
54,0.936360273,3.515625,,,
55,0.915446805,3.580729167,,,
56,1.007743743,3.645833333,,,
57,0.962657636,3.7109375,,,
58,1.034750602,3.776041667,,,
59,1.08487277,3.841145833,,,
60,0.911803805,3.90625,,,
61,1.016898915,3.971354167,,,
62,0.924768592,4.036458333,,,
63,1.018164341,4.1015625,,,
64,1.005746382,4.166666667,,,
65,0.931255307,4.231770833,,,
66,1.018152972,4.296875,,,
67,1.053530874,4.361979167,,,
68,0.920864249,4.427083333,,,
69,0.992327552,4.4921875,,,
70,1.026419746,4.557291667,,,
71,1.026260131,4.622395833,,,
72,0.922118084,4.6875,,,
73,0.950617442,4.752604167,,,
74,0.863877902,4.817708333,,,
75,0.947700955,4.8828125,,,
76,0.955488872,4.947916667,,,
77,0.80290209,5.013020833,,,
78,0.875573211,5.078125,,,
79,0.9421833,5.143229167,,,
80,0.801209123,5.208333333,,,
81,0.930672194,5.2734375,,,
82,0.815255764,5.338541667,,,
83,0.792988945,5.403645833,,,
84,0.828420012,5.46875,,,
85,0.838704972,5.533854167,,,
86,0.802810563,5.598958333,,,
87,0.750657381,5.6640625,,,
88,0.71014961,5.729166667,,,
89,0.738108956,5.794270833,,,
90,0.7617246,5.859375,,,
91,0.703052903,5.924479167,,,
92,0.830348236,5.989583333,,,
93,0.718995027,6.0546875,,,
94,0.624892408,6.119791667,,,
95,0.74494921,6.184895833,,,
96,0.777773214,6.25,,,
97,0.743159769,6.315104167,,,
98,0.6531151,6.380208333,,,
99,0.608392573,6.4453125,,,
100,0.708029074,6.510416667,,,
101,0.696836606,6.575520833,,,
102,0.701164559,6.640625,,,
103,0.648010909,6.705729167,,,
104,0.64430814,6.770833333,,,
105,0.565210124,6.8359375,,,
106,0.673509269,6.901041667,,,
107,0.664144259,6.966145833,,,
108,0.607333308,7.03125,,,
109,0.627213107,7.096354167,,,
110,0.549491983,7.161458333,,,
111,0.536394482,7.2265625,,,
112,0.402644267,7.291666667,,,
113,0.523635084,7.356770833,,,
114,0.460696226,7.421875,,,
