,amplitude (in pu),timestamps (in ms),,parameters,values
0,-0.016803,0,,waveform frequency,60
1,0.116116047,0.065104167,,signal duration in ms,1000
2,-0.006058114,0.130208333,,signal sample per cycle,256
3,0.134651253,0.1953125,,,
4,0.193354136,0.260416667,,sag duration in cycles,20
5,0.148452604,0.325520833,,sag magnitude,0.1
6,0.230532796,0.390625,,,
7,0.086455777,0.455729167,,,
8,0.212985658,0.520833333,,,
9,0.229923334,0.5859375,,,
10,0.191274167,0.651041667,,,
11,0.362017753,0.716145833,,,
12,0.262995663,0.78125,,,
13,0.320296358,0.846354167,,,
14,0.336783774,0.911458333,,,
15,0.428632206,0.9765625,,,
16,0.305516387,1.041666667,,,
17,0.415018267,1.106770833,,,
18,0.454498144,1.171875,,,
19,0.496696238,1.236979167,,,
20,0.532814137,1.302083333,,,
21,0.421062303,1.3671875,,,
22,0.403974579,1.432291667,,,
23,0.526476974,1.497395833,,,
24,0.580153722,1.5625,,,
25,0.562420298,1.627604167,,,
26,0.631447494,1.692708333,,,
27,0.613970986,1.7578125,,,
28,0.619312721,1.822916667,,,
29,0.650734989,1.888020833,,,
30,0.723030976,1.953125,,,
31,0.672501273,2.018229167,,,
32,0.698571923,2.083333333,,,
33,0.763194269,2.1484375,,,
34,0.751528288,2.213541667,,,
35,0.715199225,2.278645833,,,
36,0.729160375,2.34375,,,
37,0.814577525,2.408854167,,,
38,0.896067445,2.473958333,,,
39,0.871334151,2.5390625,,,
40,0.833027927,2.604166667,,,
41,0.876487442,2.669270833,,,
42,0.795567743,2.734375,,,
43,0.744932208,2.799479167,,,
44,0.949893011,2.864583333,,,
45,0.873977908,2.9296875,,,
46,0.881169326,2.994791667,,,
47,0.815175805,3.059895833,,,
48,0.932218572,3.125,,,
49,0.896654941,3.190104167,,,
50,0.888223723,3.255208333,,,
51,1.047512094,3.3203125,,,
52,0.967640794,3.385416667,,,
53,0.960525328,3.450520833,,,
54,0.973960941,3.515625,,,
55,0.89604227,3.580729167,,,
56,1.025590005,3.645833333,,,
57,1.030356669,3.7109375,,,
58,0.989171349,3.776041667,,,
59,1.027430622,3.841145833,,,
60,0.954299708,3.90625,,,
61,1.027511516,3.971354167,,,
62,1.032350538,4.036458333,,,
63,1.051745489,4.1015625,,,
64,0.928948997,4.166666667,,,
65,1.029294594,4.231770833,,,
66,0.931841476,4.296875,,,
67,1.023779003,4.361979167,,,
68,0.993761202,4.427083333,,,
69,1.037937505,4.4921875,,,
70,0.951323305,4.557291667,,,
71,0.99573292,4.622395833,,,
72,0.893632926,4.6875,,,
73,0.943630402,4.752604167,,,
74,0.960584107,4.817708333,,,
75,0.864203901,4.8828125,,,
76,0.971135176,4.947916667,,,
77,0.795417076,5.013020833,,,
78,1.011710728,5.078125,,,
79,0.993571505,5.143229167,,,
80,0.954847037,5.208333333,,,
81,0.806216434,5.2734375,,,
82,0.875771231,5.338541667,,,
83,0.948603755,5.403645833,,,
84,0.868090855,5.46875,,,
85,0.898243698,5.533854167,,,
86,0.842535463,5.598958333,,,
87,0.766356782,5.6640625,,,
88,0.897287256,5.729166667,,,
89,0.871021132,5.794270833,,,
90,0.891809922,5.859375,,,
91,0.741554842,5.924479167,,,
92,0.730483613,5.989583333,,,
93,0.792648429,6.0546875,,,
94,0.779677653,6.119791667,,,
95,0.658801708,6.184895833,,,
96,0.737867245,6.25,,,
97,0.795034033,6.315104167,,,
98,0.665583349,6.380208333,,,
99,0.745340599,6.4453125,,,
100,0.617310152,6.510416667,,,
101,0.624299406,6.575520833,,,
102,0.530102869,6.640625,,,
103,0.524491519,6.705729167,,,
104,0.646295252,6.770833333,,,
105,0.445316565,6.8359375,,,
106,0.460386441,6.901041667,,,
107,0.433505845,6.966145833,,,
108,0.524555529,7.03125,,,
109,0.460000412,7.096354167,,,
110,0.397301384,7.161458333,,,
111,0.357323696,7.2265625,,,
112,0.348813511,7.291666667,,,
113,0.275121476,7.356770833,,,
114,0.349338937,7.421875,,,
115,0.286827665,7.486979167,,,
116,0.328887516,7.552083333,,,
117,0.245903718,7.6171875,,,
118,0.210172994,7.682291667,,,
119,0.193912884,7.747395833,,,
120,0.215591786,7.8125,,,
121,0.205936722,7.877604167,,,
122,0.152002388,7.942708333,,,
123,0.119424008,8.0078125,,,
124,0.150685635,8.072916667,,,
125,0.052465355,8.138020833,,,
126,0.076097565,8.203125,,,
