,amplitude (in pu),timestamps (in ms),,parameters,values
0,0.018996262,0,,waveform frequency,60
1,0.004154412,0.065104167,,signal duration in ms,1000
2,0.028260682,0.130208333,,signal sample per cycle,256
3,0.029834491,0.1953125,,,
4,0.203322753,0.260416667,,flicker_alpha,0.1
5,0.090072978,0.325520833,,flicker_beta,5
6,0.133166706,0.390625,,,
7,0.225711408,0.455729167,,,
8,0.202510536,0.520833333,,,
9,0.302149806,0.5859375,,,
10,0.205755265,0.651041667,,,
11,0.224162986,0.716145833,,,
12,0.241821014,0.78125,,,
13,0.307796827,0.846354167,,,
14,0.331933713,0.911458333,,,
15,0.319832366,0.9765625,,,
16,0.361079695,1.041666667,,,
17,0.443000646,1.106770833,,,
18,0.473474465,1.171875,,,
19,0.503337319,1.236979167,,,
20,0.413176607,1.302083333,,,
21,0.494358734,1.3671875,,,
22,0.530141633,1.432291667,,,
23,0.404801936,1.497395833,,,
24,0.475891701,1.5625,,,
25,0.568217839,1.627604167,,,
26,0.582267111,1.692708333,,,
27,0.635019731,1.7578125,,,
28,0.637469096,1.822916667,,,
29,0.763211405,1.888020833,,,
30,0.617597087,1.953125,,,
31,0.718972294,2.018229167,,,
32,0.761095053,2.083333333,,,
33,0.805397889,2.1484375,,,
34,0.796802126,2.213541667,,,
35,0.774801024,2.278645833,,,
36,0.857008226,2.34375,,,
37,0.710572365,2.408854167,,,
38,0.802401313,2.473958333,,,
39,0.805132911,2.5390625,,,
40,0.83899795,2.604166667,,,
41,0.798465673,2.669270833,,,
42,0.83461639,2.734375,,,
43,0.893554937,2.799479167,,,
44,0.896057432,2.864583333,,,
45,0.883161742,2.9296875,,,
46,0.939220096,2.994791667,,,
47,0.946610083,3.059895833,,,
48,0.956895035,3.125,,,
49,0.88726104,3.190104167,,,
50,0.917250422,3.255208333,,,
51,0.999079396,3.3203125,,,
52,0.94523557,3.385416667,,,
53,0.999294144,3.450520833,,,
54,1.012207061,3.515625,,,
55,1.008232853,3.580729167,,,
56,1.00565049,3.645833333,,,
57,0.993634665,3.7109375,,,
58,0.936687176,3.776041667,,,
59,0.991676394,3.841145833,,,
60,0.971967068,3.90625,,,
61,0.928991281,3.971354167,,,
62,0.956207934,4.036458333,,,
63,0.959252483,4.1015625,,,
64,1.071456945,4.166666667,,,
65,0.999395213,4.231770833,,,
66,1.021650779,4.296875,,,
67,1.044019975,4.361979167,,,
68,0.957265422,4.427083333,,,
69,1.081419824,4.4921875,,,
70,1.005740708,4.557291667,,,
71,0.948114605,4.622395833,,,
