,amplitude (in pu),timestamps (in ms),,parameters,values
0,-0.080617794,0,,waveform frequency,60
1,0.021979638,0.065104167,,signal duration in ms,1000
2,0.067310511,0.130208333,,signal sample per cycle,256
3,-0.046468826,0.1953125,,,
4,0.115605199,0.260416667,,transient alpha,0.8
5,0.166323817,0.325520833,,transient duration in cycles,3
6,0.04765312,0.390625,,transient duration in ms,40
7,0.151447489,0.455729167,,transient frequency,900
8,0.169515943,0.520833333,,,
9,0.231922644,0.5859375,,,
10,0.262815778,0.651041667,,,
11,0.37025659,0.716145833,,,
12,0.3233923,0.78125,,,
13,0.274164545,0.846354167,,,
14,0.220225397,0.911458333,,,
15,0.280826898,0.9765625,,,
16,0.353273442,1.041666667,,,
17,0.311130416,1.106770833,,,
18,0.431857495,1.171875,,,
19,0.437984182,1.236979167,,,
20,0.544216198,1.302083333,,,
21,0.502252406,1.3671875,,,
22,0.514324482,1.432291667,,,
23,0.587217616,1.497395833,,,
24,0.45101097,1.5625,,,
25,0.521571153,1.627604167,,,
26,0.603659381,1.692708333,,,
27,0.640093369,1.7578125,,,
28,0.695330438,1.822916667,,,
29,0.627075936,1.888020833,,,
30,0.703353025,1.953125,,,
31,0.725022794,2.018229167,,,
32,0.692306508,2.083333333,,,
33,0.800097785,2.1484375,,,
34,0.765364059,2.213541667,,,
35,0.787208686,2.278645833,,,
36,0.765001945,2.34375,,,
37,0.844920191,2.408854167,,,
38,0.757148453,2.473958333,,,
39,0.727933633,2.5390625,,,
40,0.709452766,2.604166667,,,
41,0.90601076,2.669270833,,,
42,0.728146889,2.734375,,,
43,0.858538672,2.799479167,,,
44,0.838795479,2.864583333,,,
45,0.882534761,2.9296875,,,
46,0.863667531,2.994791667,,,
47,0.893147482,3.059895833,,,
48,0.949101096,3.125,,,
49,0.90062656,3.190104167,,,
50,1.11623355,3.255208333,,,
51,0.98051596,3.3203125,,,
52,0.810203532,3.385416667,,,
53,0.942744748,3.450520833,,,
54,0.957994559,3.515625,,,
55,1.003723633,3.580729167,,,
56,0.932793277,3.645833333,,,
57,0.885649229,3.7109375,,,
58,0.975447766,3.776041667,,,
59,1.033667901,3.841145833,,,
60,0.918198379,3.90625,,,
61,0.987147985,3.971354167,,,
62,1.082065714,4.036458333,,,
63,0.94801045,4.1015625,,,
64,1.052657955,4.166666667,,,
65,1.026729627,4.231770833,,,
66,0.942100243,4.296875,,,
67,0.966146955,4.361979167,,,
68,0.989825266,4.427083333,,,
69,1.026702034,4.4921875,,,
70,0.944752914,4.557291667,,,
71,1.027460015,4.622395833,,,
72,0.923729347,4.6875,,,
73,1.024566294,4.752604167,,,
74,0.897471638,4.817708333,,,
75,0.953616655,4.8828125,,,
76,1.05092263,4.947916667,,,
77,0.860733825,5.013020833,,,
78,0.993449144,5.078125,,,
79,1.100320737,5.143229167,,,
80,0.948207461,5.208333333,,,
81,0.870987517,5.2734375,,,
82,0.881949803,5.338541667,,,
83,0.940531676,5.403645833,,,
84,0.845039881,5.46875,,,
85,0.790325494,5.533854167,,,
86,0.803654956,5.598958333,,,
87,0.860975172,5.6640625,,,
88,0.776933305,5.729166667,,,
89,0.748517316,5.794270833,,,
90,0.728291691,5.859375,,,
91,0.78398611,5.924479167,,,
92,0.789973471,5.989583333,,,
93,0.696208768,6.0546875,,,
94,0.788604651,6.119791667,,,
95,0.719575346,6.184895833,,,
96,0.616961101,6.25,,,
97,0.661803815,6.315104167,,,
98,0.727775806,6.380208333,,,
99,0.83722534,6.4453125,,,
100,0.635599753,6.510416667,,,
101,0.638503564,6.575520833,,,
102,0.608942862,6.640625,,,
103,0.562969626,6.705729167,,,
104,0.484772934,6.770833333,,,
105,0.516990942,6.8359375,,,
106,0.578665998,6.901041667,,,
107,0.470111334,6.966145833,,,
108,0.473132317,7.03125,,,
109,0.456346079,7.096354167,,,
110,0.445908308,7.161458333,,,
111,0.364796948,7.2265625,,,
112,0.474606587,7.291666667,,,
113,0.386743168,7.356770833,,,
114,0.398564409,7.421875,,,
115,0.301106626,7.486979167,,,
116,0.27538312,7.552083333,,,
117,0.269104321,7.6171875,,,
118,0.293446441,7.682291667,,,
119,0.268280511,7.747395833,,,
120,0.219936367,7.8125,,,
121,0.214240297,7.877604167,,,
122,0.198309371,7.942708333,,,
123,0.125230906,8.0078125,,,
124,0.08181273,8.072916667,,,
125,-0.066396199,8.138020833,,,
126,0.188580739,8.203125,,,
127,0.043899896,8.268229167,,,
128,-0.006566953,8.333333333,,,
129,-0.018071551,8.3984375,,,
130,-0.122663101,8.463541667,,,
131,-0.080823301,8.528645833,,,
132,-0.100299248,8.59375,,,
133,-0.110071842,8.658854167,,,
134,-0.127297379,8.723958333,,,
135,-0.181804411,8.7890625,,,
136,-0.18184338,8.854166667,,,
137,-0.106812412,8.919270833,,,
138,-0.292954295,8.984375,,,
139,-0.279606247,9.049479167,,,
140,-0.329940978,9.114583333,,,
141,-0.245576759,9.1796875,,,
142,-0.311705357,9.244791667,,,
143,-0.380470912,9.309895833,,,
144,-0.3983902,9.375,,,
145,-0.457559861,9.440104167,,,
146,-0.416778569,9.505208333,,,
147,-0.487560935,9.5703125,,,
148,-0.373978302,9.635416667,,,
149,-0.585743191,9.700520833,,,
