,amplitude (in pu),timestamps (in ms),,parameters,values
0,-0.020921883,0,,waveform frequency,60
1,0.042242173,0.065104167,,signal duration in ms,1000
2,0.08137013,0.130208333,,signal sample per cycle,256
3,0.197712712,0.1953125,,,
4,0.164675932,0.260416667,,a3 parameter,0.15
5,0.261862852,0.325520833,,a5 parameter,0.15
6,0.288714428,0.390625,,,
7,0.388439037,0.455729167,,interruption duration in cycles,30
8,0.352325149,0.520833333,,interruption magnitude,0.01
9,0.417261302,0.5859375,,,
10,0.462095061,0.651041667,,,
11,0.467650272,0.716145833,,,
12,0.49415682,0.78125,,,
13,0.522107959,0.846354167,,,
14,0.638334058,0.911458333,,,
15,0.727343029,0.9765625,,,
16,0.700437669,1.041666667,,,
17,0.688348508,1.106770833,,,
18,0.710278503,1.171875,,,
19,0.748373863,1.236979167,,,
20,0.721662392,1.302083333,,,
21,0.773435798,1.3671875,,,
22,0.804292529,1.432291667,,,
23,0.770890789,1.497395833,,,
24,0.698729444,1.5625,,,
25,0.747083405,1.627604167,,,
26,0.611538522,1.692708333,,,
27,0.768784253,1.7578125,,,
28,0.653398186,1.822916667,,,
29,0.659083226,1.888020833,,,
30,0.655396249,1.953125,,,
31,0.677280207,2.018229167,,,
32,0.718872081,2.083333333,,,
33,0.676802725,2.1484375,,,
34,0.630942187,2.213541667,,,
35,0.698188073,2.278645833,,,
36,0.620118176,2.34375,,,
37,0.661642187,2.408854167,,,
38,0.708776161,2.473958333,,,
39,0.714288019,2.5390625,,,
40,0.695600458,2.604166667,,,
41,0.613757359,2.669270833,,,
42,0.732581954,2.734375,,,
43,0.792444401,2.799479167,,,
44,0.743651072,2.864583333,,,
45,0.776887432,2.9296875,,,
46,0.668233936,2.994791667,,,
47,0.806539055,3.059895833,,,
48,0.825568254,3.125,,,
49,0.777440292,3.190104167,,,
50,0.801658241,3.255208333,,,
51,0.779715921,3.3203125,,,
52,0.910558723,3.385416667,,,
53,0.936040898,3.450520833,,,
54,0.938029161,3.515625,,,
55,0.895138764,3.580729167,,,
56,0.920282263,3.645833333,,,
57,0.899481529,3.7109375,,,
58,1.001620862,3.776041667,,,
59,0.899849763,3.841145833,,,
60,0.979490044,3.90625,,,
61,0.980354434,3.971354167,,,
62,1.007213334,4.036458333,,,
63,0.926619367,4.1015625,,,
64,0.971541719,4.166666667,,,
65,1.034474088,4.231770833,,,
66,0.9501027,4.296875,,,
67,0.958151902,4.361979167,,,
68,1.043774217,4.427083333,,,
69,0.94741227,4.4921875,,,
70,0.90112508,4.557291667,,,
71,0.901686749,4.622395833,,,
72,0.926818731,4.6875,,,
73,0.890263831,4.752604167,,,
74,0.877583935,4.817708333,,,
75,0.86865958,4.8828125,,,
76,0.838991611,4.947916667,,,
77,0.777083524,5.013020833,,,
78,0.803956329,5.078125,,,
79,0.797123924,5.143229167,,,
80,0.814401596,5.208333333,,,
81,0.719934622,5.2734375,,,
82,0.754692078,5.338541667,,,
83,0.783973251,5.403645833,,,
84,0.729288733,5.46875,,,
85,0.657787817,5.533854167,,,
86,0.692578304,5.598958333,,,
87,0.654816,5.6640625,,,
88,0.734127368,5.729166667,,,
89,0.703932167,5.794270833,,,
90,0.652763967,5.859375,,,
91,0.657422612,5.924479167,,,
92,0.659105085,5.989583333,,,
93,0.685556848,6.0546875,,,
94,0.683887212,6.119791667,,,
95,0.684800244,6.184895833,,,
96,0.716576552,6.25,,,
97,0.613115063,6.315104167,,,
98,0.719997658,6.380208333,,,
99,0.734598521,6.4453125,,,
100,0.636042896,6.510416667,,,
101,0.6915047,6.575520833,,,
102,0.680458312,6.640625,,,
103,0.705118482,6.705729167,,,
104,0.798247837,6.770833333,,,
105,0.724829196,6.8359375,,,
106,0.746642479,6.901041667,,,
107,0.680864826,6.966145833,,,
108,0.823870095,7.03125,,,
109,0.652275855,7.096354167,,,
110,0.719050881,7.161458333,,,
111,0.746623815,7.2265625,,,
112,0.568794668,7.291666667,,,
113,0.612440543,7.356770833,,,
114,0.606184586,7.421875,,,
115,0.575531704,7.486979167,,,
116,0.542958657,7.552083333,,,
117,0.604145921,7.6171875,,,
118,0.52393086,7.682291667,,,
119,0.512599757,7.747395833,,,
120,0.38948166,7.8125,,,
121,0.249293226,7.877604167,,,
122,0.334372405,7.942708333,,,
123,0.264635641,8.0078125,,,
124,0.20619664,8.072916667,,,
125,0.213706896,8.138020833,,,
126,0.160848198,8.203125,,,
127,0.037699386,8.268229167,,,
128,0.057665958,8.333333333,,,
129,-0.007470446,8.3984375,,,
130,-0.193208961,8.463541667,,,
131,-0.162954392,8.528645833,,,
132,-0.324833541,8.59375,,,
133,-0.239256918,8.658854167,,,
134,-0.290187332,8.723958333,,,
135,-0.378801629,8.7890625,,,
136,-0.34736494,8.854166667,,,
137,-0.489698436,8.919270833,,,
138,-0.504187692,8.984375,,,
139,-0.499724961,9.049479167,,,
140,-0.48107139,9.114583333,,,
141,-0.587811233,9.1796875,,,
142,-0.569812738,9.244791667,,,
143,-0.642884146,9.309895833,,,
144,-0.669123966,9.375,,,
145,-0.692782126,9.440104167,,,
146,-0.78670093,9.505208333,,,
147,-0.737912293,9.5703125,,,
148,-0.74235064,9.635416667,,,
149,-0.599650009,9.700520833,,,
150,-0.751431589,9.765625,,,
151,-0.736041842,9.830729167,,,
152,-0.740801227,9.895833333,,,
153,-0.792184279,9.9609375,,,
154,-0.715770419,10.02604167,,,
155,-0.753808935,10.09114583,,,
156,-0.755452023,10.15625,,,
157,-0.747636828,10.22135417,,,
158,-0.684744891,10.28645833,,,
159,-0.702698006,10.3515625,,,
160,-0.771130963,10.41666667,,,
161,-0.701107704,10.48177083,,,
162,-0.726124996,10.546875,,,
163,-0.694057565,10.61197917,,,
164,-0.62116015,10.67708333,,,
165,-0.661101317,10.7421875,,,
166,-0.617247173,10.80729167,,,
167,-0.631480825,10.87239583,,,
168,-0.717531599,10.9375,,,
169,-0.690967572,11.00260417,,,
170,-0.721067587,11.06770833,,,
171,-0.811116537,11.1328125,,,
172,-0.790390465,11.19791667,,,
173,-0.762496878,11.26302083,,,
174,-0.804737462,11.328125,,,
175,-0.719441407,11.39322917,,,
176,-0.773142986,11.45833333,,,
177,-0.891664928,11.5234375,,,
178,-0.722313811,11.58854167,,,
179,-0.788301151,11.65364583,,,
180,-0.868637941,11.71875,,,
181,-0.905009732,11.78385417,,,
182,-1.014193371,11.84895833,,,
183,-0.930979092,11.9140625,,,
184,-0.955009977,11.97916667,,,
185,-0.917187154,12.04427083,,,
186,-0.955441914,12.109375,,,
187,-0.922522948,12.17447917,,,
188,-0.955525222,12.23958333,,,
189,-1.050031337,12.3046875,,,
190,-0.899410153,12.36979167,,,
191,-0.965510264,12.43489583,,,
192,-0.95450527,12.5,,,
193,-1.035368262,12.56510417,,,
194,-0.944878183,12.63020833,,,
195,-1.01157635,12.6953125,,,
196,-0.908101989,12.76041667,,,
197,-0.975421312,12.82552083,,,
198,-0.965751469,12.890625,,,
199,-0.834528718,12.95572917,,,
200,-0.970723103,13.02083333,,,
201,-0.877893355,13.0859375,,,
202,-0.88104356,13.15104167,,,
203,-0.889974552,13.21614583,,,
204,-0.856047107,13.28125,,,
205,-0.819523055,13.34635417,,,
206,-0.761856747,13.41145833,,,
207,-0.845651694,13.4765625,,,
208,-0.785339088,13.54166667,,,
209,-0.753448487,13.60677083,,,
210,-0.726358451,13.671875,,,
211,-0.742273859,13.73697917,,,
212,-0.665522263,13.80208333,,,
213,-0.706382107,13.8671875,,,
214,-0.740315615,13.93229167,,,
215,-0.6604895,13.99739583,,,
216,-0.723450555,14.0625,,,
217,-0.656390765,14.12760417,,,
218,-0.716890048,14.19270833,,,
219,-0.740173844,14.2578125,,,
220,-0.703892075,14.32291667,,,
221,-0.716998692,14.38802083,,,
222,-0.776453968,14.453125,,,
223,-0.651190176,14.51822917,,,
224,-0.709250749,14.58333333,,,
225,-0.571129977,14.6484375,,,
226,-0.790296313,14.71354167,,,
227,-0.74924832,14.77864583,,,
228,-0.71843178,14.84375,,,
229,-0.682803818,14.90885417,,,
230,-0.661891763,14.97395833,,,
231,-0.735032953,15.0390625,,,
232,-0.693910659,15.10416667,,,
233,-0.868813285,15.16927083,,,
234,-0.679617742,15.234375,,,
235,-0.664620393,15.29947917,,,
236,-0.77313676,15.36458333,,,
237,-0.698103643,15.4296875,,,
238,-0.677069259,15.49479167,,,
239,-0.727769185,15.55989583,,,
240,-0.734279902,15.625,,,
241,-0.609364482,15.69010417,,,
242,-0.62722547,15.75520833,,,
243,-0.597020294,15.8203125,,,
244,-0.509497702,15.88541667,,,
245,-0.581188751,15.95052083,,,
246,-0.342118281,16.015625,,,
247,-0.510744683,16.08072917,,,
248,-0.373361998,16.14583333,,,
249,-0.403994881,16.2109375,,,
250,-0.321277295,16.27604167,,,
251,-0.112051604,16.34114583,,,
252,-0.19024094,16.40625,,,
253,-0.159519332,16.47135417,,,
254,-0.156026845,16.53645833,,,
255,-0.077338757,16.6015625,,,
256,-0.0374275,16.66666667,,,
257,0.115063855,16.73177083,,,
258,0.051918216,16.796875,,,
259,0.174142417,16.86197917,,,
260,0.32163698,16.92708333,,,
261,0.170594829,16.9921875,,,
262,0.330859236,17.05729167,,,
263,0.43681374,17.12239583,,,
264,0.382470345,17.1875,,,
265,0.437061801,17.25260417,,,
266,0.557374531,17.31770833,,,
267,0.478609765,17.3828125,,,
268,0.60521266,17.44791667,,,
269,0.540732286,17.51302083,,,
270,0.559065078,17.578125,,,
271,0.626072241,17.64322917,,,
272,0.572365095,17.70833333,,,
273,0.614718739,17.7734375,,,
274,0.710765837,17.83854167,,,
275,0.632437437,17.90364583,,,
276,0.638685182,17.96875,,,
277,0.72778226,18.03385417,,,
278,0.778808497,18.09895833,,,
279,0.71790049,18.1640625,,,
280,0.688934752,18.22916667,,,
281,0.779950983,18.29427083,,,
282,0.755850388,18.359375,,,
283,0.650857339,18.42447917,,,
284,0.728462212,18.48958333,,,
285,0.687892434,18.5546875,,,
286,0.660647892,18.61979167,,,
287,0.694912421,18.68489583,,,
288,0.66430237,18.75,,,
289,0.787076581,18.81510417,,,
290,0.732756825,18.88020833,,,
291,0.623539576,18.9453125,,,
292,0.657082398,19.01041667,,,
293,0.727693433,19.07552083,,,
294,0.687287057,19.140625,,,
295,0.716924828,19.20572917,,,
296,0.687290817,19.27083333,,,
297,0.609149375,19.3359375,,,
298,0.665891472,19.40104167,,,
299,0.711435381,19.46614583,,,
300,0.749806739,19.53125,,,
301,0.755085175,19.59635417,,,
302,0.748289744,19.66145833,,,
303,0.692061698,19.7265625,,,
304,0.745968941,19.79166667,,,
305,0.815363246,19.85677083,,,
306,0.845057474,19.921875,,,
307,0.795705879,19.98697917,,,
308,0.916891158,20.05208333,,,
309,0.883049788,20.1171875,,,
310,0.86395035,20.18229167,,,
311,0.899596413,20.24739583,,,
312,0.830794993,20.3125,,,
313,0.959176084,20.37760417,,,
314,0.933180344,20.44270833,,,
315,0.960683376,20.5078125,,,
316,0.860165443,20.57291667,,,
317,0.984955212,20.63802083,,,
318,0.924148536,20.703125,,,
319,0.90965168,20.76822917,,,
320,1.050027651,20.83333333,,,
321,1.030082818,20.8984375,,,
322,0.988581015,20.96354167,,,
323,0.905625959,21.02864583,,,
324,0.926594793,21.09375,,,
325,0.911063195,21.15885417,,,
326,1.009059788,21.22395833,,,
327,0.882436555,21.2890625,,,
328,0.944104245,21.35416667,,,
329,0.87055447,21.41927083,,,
330,0.884769849,21.484375,,,
331,0.816764572,21.54947917,,,
332,0.752491668,21.61458333,,,
333,0.867301335,21.6796875,,,
334,0.824664441,21.74479167,,,
335,0.816123308,21.80989583,,,
336,0.767678832,21.875,,,
337,0.825094681,21.94010417,,,
338,0.806030257,22.00520833,,,
339,0.683553664,22.0703125,,,
340,0.704838868,22.13541667,,,
341,0.813122934,22.20052083,,,
342,0.659660468,22.265625,,,
343,0.733355395,22.33072917,,,
344,0.756124782,22.39583333,,,
345,0.699580768,22.4609375,,,
346,0.712057446,22.52604167,,,
347,0.683188761,22.59114583,,,
348,0.614373539,22.65625,,,
349,0.660661004,22.72135417,,,
350,0.704416004,22.78645833,,,
351,0.67845913,22.8515625,,,
352,0.708010866,22.91666667,,,
353,0.752410515,22.98177083,,,
354,0.699301414,23.046875,,,
355,0.727269655,23.11197917,,,
356,0.691327614,23.17708333,,,
357,0.649525565,23.2421875,,,
358,0.630349659,23.30729167,,,
359,0.689394818,23.37239583,,,
360,0.720843269,23.4375,,,
361,0.689016705,23.50260417,,,
362,0.672693545,23.56770833,,,
363,0.828824372,23.6328125,,,
364,0.656488509,23.69791667,,,
365,0.687687351,23.76302083,,,
366,0.666042562,23.828125,,,
367,0.682614347,23.89322917,,,
368,0.735518037,23.95833333,,,
369,0.595682863,24.0234375,,,
370,0.497126416,24.08854167,,,
371,0.557994864,24.15364583,,,
372,0.509436009,24.21875,,,
373,0.509243619,24.28385417,,,
374,0.458121454,24.34895833,,,
375,0.359937915,24.4140625,,,
376,0.405270794,24.47916667,,,
377,0.173854764,24.54427083,,,
378,0.2917374,24.609375,,,
379,0.261880973,24.67447917,,,
380,0.187478572,24.73958333,,,
381,0.116687238,24.8046875,,,
382,0.052267341,24.86979167,,,
383,0.079651685,24.93489583,,,
384,-0.002973754,25,,,
385,-0.043265219,25.06510417,,,
386,-0.149323344,25.13020833,,,
387,-0.219505343,25.1953125,,,
388,-0.204091812,25.26041667,,,
389,-0.180624092,25.32552083,,,
390,-0.332270364,25.390625,,,
391,-0.333642022,25.45572917,,,
392,-0.338151781,25.52083333,,,
393,-0.500335885,25.5859375,,,
394,-0.510485173,25.65104167,,,
395,-0.56387932,25.71614583,,,
396,-0.539671001,25.78125,,,
397,-0.578822372,25.84635417,,,
398,-0.624178037,25.91145833,,,
399,-0.597326566,25.9765625,,,
400,-0.600703666,26.04166667,,,
401,-0.61438863,26.10677083,,,
402,-0.703604339,26.171875,,,
403,-0.744020809,26.23697917,,,
404,-0.816574464,26.30208333,,,
405,-0.561322637,26.3671875,,,
406,-0.775664205,26.43229167,,,
407,-0.608759779,26.49739583,,,
408,-0.749258903,26.5625,,,
409,-0.676650785,26.62760417,,,
410,-0.718654039,26.69270833,,,
411,-0.709550225,26.7578125,,,
412,-0.73288579,26.82291667,,,
413,-0.649214908,26.88802083,,,
414,-0.645548373,26.953125,,,
415,-0.692997482,27.01822917,,,
416,-0.708539902,27.08333333,,,
417,-0.743817493,27.1484375,,,
418,-0.685469656,27.21354167,,,
419,-0.694338978,27.27864583,,,
420,-0.772044031,27.34375,,,
421,-0.692653903,27.40885417,,,
