,amplitude (in pu),timestamps (in ms),,parameters,values
0,-0.045084546,0,,waveform frequency,60
1,-0.058523572,0.065104167,,signal duration in ms,1000
2,0.077114804,0.130208333,,signal sample per cycle,256
3,0.015725117,0.1953125,,,
4,0.123809094,0.260416667,,interruption duration in cycles,30
5,0.184169683,0.325520833,,interruption magnitude,0.01
6,0.068976677,0.390625,,,
7,0.088172971,0.455729167,,,
8,0.158589925,0.520833333,,,
9,0.160381262,0.5859375,,,
10,0.237804282,0.651041667,,,
11,0.230800176,0.716145833,,,
12,0.449181945,0.78125,,,
13,0.286753618,0.846354167,,,
14,0.289332961,0.911458333,,,
15,0.321320586,0.9765625,,,
16,0.399419745,1.041666667,,,
17,0.373487393,1.106770833,,,
18,0.401909255,1.171875,,,
19,0.521414244,1.236979167,,,
20,0.484380009,1.302083333,,,
21,0.421926463,1.3671875,,,
22,0.53707824,1.432291667,,,
23,0.487228059,1.497395833,,,
24,0.508661051,1.5625,,,
25,0.548685313,1.627604167,,,
26,0.556093688,1.692708333,,,
27,0.69247217,1.7578125,,,
28,0.716909047,1.822916667,,,
29,0.666007917,1.888020833,,,
30,0.67156585,1.953125,,,
31,0.694267027,2.018229167,,,
32,0.696297806,2.083333333,,,
33,0.737954981,2.1484375,,,
34,0.860287445,2.213541667,,,
35,0.662183402,2.278645833,,,
36,0.78772837,2.34375,,,
37,0.798090193,2.408854167,,,
38,0.789650032,2.473958333,,,
39,0.769675346,2.5390625,,,
40,0.827712787,2.604166667,,,
41,0.774292223,2.669270833,,,
42,0.825757124,2.734375,,,
43,0.849564944,2.799479167,,,
44,0.882946145,2.864583333,,,
45,0.90666632,2.9296875,,,
46,0.822315593,2.994791667,,,
47,0.862273205,3.059895833,,,
48,1.048181102,3.125,,,
49,0.959437499,3.190104167,,,
50,0.918429313,3.255208333,,,
51,1.012998014,3.3203125,,,
52,0.917431423,3.385416667,,,
53,0.974807439,3.450520833,,,
54,0.948219483,3.515625,,,
55,0.905508804,3.580729167,,,
56,0.935289125,3.645833333,,,
57,1.002368903,3.7109375,,,
58,1.019544116,3.776041667,,,
59,1.027126671,3.841145833,,,
60,1.010510575,3.90625,,,
61,1.009570746,3.971354167,,,
62,0.990311968,4.036458333,,,
63,0.939557759,4.1015625,,,
64,1.007554705,4.166666667,,,
65,0.94608409,4.231770833,,,
66,0.884332251,4.296875,,,
67,1.096370976,4.361979167,,,
68,0.99533372,4.427083333,,,
69,0.973575154,4.4921875,,,
70,1.040076197,4.557291667,,,
71,1.086171923,4.622395833,,,
72,1.054277568,4.6875,,,
73,0.914938662,4.752604167,,,
74,1.022426459,4.817708333,,,
75,1.003643816,4.8828125,,,
76,0.946493671,4.947916667,,,
77,0.949413403,5.013020833,,,
78,0.961296649,5.078125,,,
79,0.955086211,5.143229167,,,
80,0.97391648,5.208333333,,,
81,0.814721963,5.2734375,,,
82,0.849074194,5.338541667,,,
83,0.934248942,5.403645833,,,
84,0.962190286,5.46875,,,
85,0.948769429,5.533854167,,,
86,0.911121863,5.598958333,,,
87,0.921761508,5.6640625,,,
88,0.833637168,5.729166667,,,
89,0.895194766,5.794270833,,,
90,0.806437835,5.859375,,,
91,0.842387986,5.924479167,,,
92,0.787892739,5.989583333,,,
93,0.747850068,6.0546875,,,
94,0.75841456,6.119791667,,,
95,0.715536519,6.184895833,,,
96,0.690813325,6.25,,,
97,0.702964995,6.315104167,,,
98,0.743584799,6.380208333,,,
99,0.645898304,6.4453125,,,
100,0.608985314,6.510416667,,,
101,0.552278934,6.575520833,,,
102,0.57098627,6.640625,,,
103,0.480143814,6.705729167,,,
104,0.595189489,6.770833333,,,
105,0.584836841,6.8359375,,,
106,0.573817852,6.901041667,,,
107,0.468382308,6.966145833,,,
108,0.499796401,7.03125,,,
109,0.507053558,7.096354167,,,
110,0.440401447,7.161458333,,,
111,0.400746503,7.2265625,,,
112,0.404265392,7.291666667,,,
113,0.435666207,7.356770833,,,
114,0.237916786,7.421875,,,
115,0.316270094,7.486979167,,,
116,0.358007078,7.552083333,,,
117,0.356702485,7.6171875,,,
118,0.228633719,7.682291667,,,
119,0.20186807,7.747395833,,,
120,0.155463774,7.8125,,,
121,0.184475651,7.877604167,,,
122,0.16183402,7.942708333,,,
123,0.105299791,8.0078125,,,
124,0.125092114,8.072916667,,,
125,0.165816279,8.138020833,,,
126,0.053693564,8.203125,,,
127,0.046774898,8.268229167,,,
128,-0.055254047,8.333333333,,,
129,-0.08069187,8.3984375,,,
130,-0.014719582,8.463541667,,,
131,-0.154959231,8.528645833,,,
132,-0.194763294,8.59375,,,
133,-0.09318022,8.658854167,,,
134,-0.126896468,8.723958333,,,
135,-0.160368438,8.7890625,,,
136,-0.199557052,8.854166667,,,
137,-0.18506636,8.919270833,,,
138,-0.301354092,8.984375,,,
139,-0.338062951,9.049479167,,,
140,-0.289238434,9.114583333,,,
141,-0.247371809,9.1796875,,,
142,-0.422397714,9.244791667,,,
143,-0.406414952,9.309895833,,,
144,-0.387984688,9.375,,,
145,-0.38056647,9.440104167,,,
146,-0.475569597,9.505208333,,,
147,-0.4454822,9.5703125,,,
148,-0.381451876,9.635416667,,,
149,-0.562204918,9.700520833,,,
150,-0.52257767,9.765625,,,
151,-0.501306236,9.830729167,,,
152,-0.498940298,9.895833333,,,
153,-0.628368609,9.9609375,,,
154,-0.617775847,10.02604167,,,
155,-0.644502339,10.09114583,,,
156,-0.590796217,10.15625,,,
157,-0.697910772,10.22135417,,,
158,-0.699555957,10.28645833,,,
159,-0.731244,10.3515625,,,
160,-0.748110915,10.41666667,,,
161,-0.626292163,10.48177083,,,
162,-0.769868423,10.546875,,,
163,-0.742295497,10.61197917,,,
164,-0.832833782,10.67708333,,,
165,-0.742540522,10.7421875,,,
166,-0.814920783,10.80729167,,,
167,-0.802492057,10.87239583,,,
168,-0.829143396,10.9375,,,
169,-0.862262871,11.00260417,,,
170,-0.853074139,11.06770833,,,
171,-0.818552549,11.1328125,,,
172,-0.838903679,11.19791667,,,
173,-0.927940404,11.26302083,,,
174,-0.938368067,11.328125,,,
