,amplitude (in pu),timestamps (in ms),,parameters,values
0,0.017729951,0,,waveform frequency,60
1,0.071591513,0.065104167,,signal duration in ms,1000
2,0.104280718,0.130208333,,signal sample per cycle,256
3,0.279690886,0.1953125,,,
4,0.11822856,0.260416667,,a3 parameter,0.15
5,0.29396883,0.325520833,,a5 parameter,0.15
6,0.326891876,0.390625,,,
7,0.3802347,0.455729167,,swell duration in cycles,20
8,0.437551202,0.520833333,,swell magnitude,1.2
9,0.411638486,0.5859375,,,
10,0.386260091,0.651041667,,,
11,0.456666777,0.716145833,,,
12,0.540717138,0.78125,,,
13,0.567418826,0.846354167,,,
14,0.414952854,0.911458333,,,
15,0.713756131,0.9765625,,,
16,0.684628316,1.041666667,,,
17,0.667190908,1.106770833,,,
18,0.640046383,1.171875,,,
19,0.616262594,1.236979167,,,
20,0.771571395,1.302083333,,,
21,0.728270763,1.3671875,,,
22,0.714318247,1.432291667,,,
23,0.695360266,1.497395833,,,
24,0.75795364,1.5625,,,
25,0.722358494,1.627604167,,,
26,0.71311547,1.692708333,,,
27,0.650015857,1.7578125,,,
28,0.740630974,1.822916667,,,
29,0.653059714,1.888020833,,,
30,0.720475858,1.953125,,,
31,0.716530064,2.018229167,,,
32,0.593537382,2.083333333,,,
33,0.707431004,2.1484375,,,
34,0.670778982,2.213541667,,,
35,0.644173505,2.278645833,,,
36,0.738871518,2.34375,,,
37,0.743869847,2.408854167,,,
38,0.761347341,2.473958333,,,
39,0.751309805,2.5390625,,,
40,0.638902226,2.604166667,,,
41,0.64525087,2.669270833,,,
42,0.871507337,2.734375,,,
43,0.682926985,2.799479167,,,
44,0.655212541,2.864583333,,,
45,0.710615446,2.9296875,,,
46,0.74084998,2.994791667,,,
47,0.843878357,3.059895833,,,
48,0.793785025,3.125,,,
49,0.833259994,3.190104167,,,
50,0.829291571,3.255208333,,,
51,0.801587979,3.3203125,,,
52,0.900788097,3.385416667,,,
53,0.876822598,3.450520833,,,
54,0.924867265,3.515625,,,
55,0.92081627,3.580729167,,,
56,0.909746078,3.645833333,,,
57,0.880057638,3.7109375,,,
58,0.935043211,3.776041667,,,
59,0.893207837,3.841145833,,,
60,1.050199741,3.90625,,,
61,0.929939305,3.971354167,,,
62,0.95315634,4.036458333,,,
63,1.052477989,4.1015625,,,
64,1.028404521,4.166666667,,,
65,0.999604898,4.231770833,,,
66,0.968392255,4.296875,,,
67,0.946424445,4.361979167,,,
68,1.027073183,4.427083333,,,
69,0.96228843,4.4921875,,,
70,0.866034811,4.557291667,,,
71,0.854311757,4.622395833,,,
72,0.984215644,4.6875,,,
73,0.910358145,4.752604167,,,
74,0.894453448,4.817708333,,,
75,0.830576145,4.8828125,,,
76,0.884887607,4.947916667,,,
77,0.894146623,5.013020833,,,
78,0.851835091,5.078125,,,
79,0.722325113,5.143229167,,,
80,0.743766683,5.208333333,,,
81,0.809347495,5.2734375,,,
82,0.820553693,5.338541667,,,
83,0.68078457,5.403645833,,,
84,0.754654991,5.46875,,,
85,0.736879475,5.533854167,,,
86,0.675637902,5.598958333,,,
87,0.677864339,5.6640625,,,
88,0.659528825,5.729166667,,,
89,0.671185593,5.794270833,,,
90,0.60650675,5.859375,,,
91,0.712519646,5.924479167,,,
92,0.649088128,5.989583333,,,
93,0.627199024,6.0546875,,,
94,0.617632365,6.119791667,,,
95,0.687056825,6.184895833,,,
96,0.632177701,6.25,,,
97,0.666809183,6.315104167,,,
98,0.73269469,6.380208333,,,
99,0.707425176,6.4453125,,,
100,0.713032365,6.510416667,,,
101,0.764844209,6.575520833,,,
102,0.747140689,6.640625,,,
103,0.759664471,6.705729167,,,
104,0.742779919,6.770833333,,,
105,0.723348628,6.8359375,,,
106,0.668925563,6.901041667,,,
107,0.732438158,6.966145833,,,
108,0.710541538,7.03125,,,
109,0.650210527,7.096354167,,,
110,0.730621083,7.161458333,,,
111,0.623200698,7.2265625,,,
112,0.653048147,7.291666667,,,
113,0.632600994,7.356770833,,,
114,0.442449733,7.421875,,,
115,0.575661157,7.486979167,,,
116,0.571403393,7.552083333,,,
117,0.449845447,7.6171875,,,
118,0.405183006,7.682291667,,,
119,0.491988775,7.747395833,,,
120,0.424928669,7.8125,,,
121,0.326365302,7.877604167,,,
122,0.268681573,7.942708333,,,
123,0.244277856,8.0078125,,,
124,0.203376113,8.072916667,,,
125,0.179606471,8.138020833,,,
126,0.032818236,8.203125,,,
127,0.123440166,8.268229167,,,
128,-0.05108672,8.333333333,,,
129,-0.141953835,8.3984375,,,
130,-0.104787245,8.463541667,,,
131,-0.105079839,8.528645833,,,
132,-0.20759193,8.59375,,,
133,-0.346665316,8.658854167,,,
134,-0.259474777,8.723958333,,,
135,-0.400115387,8.7890625,,,
136,-0.418972729,8.854166667,,,
137,-0.437641878,8.919270833,,,
138,-0.524827131,8.984375,,,
139,-0.527652142,9.049479167,,,
140,-0.506915377,9.114583333,,,
141,-0.551957995,9.1796875,,,
142,-0.665660286,9.244791667,,,
143,-0.526167515,9.309895833,,,
144,-0.611536727,9.375,,,
145,-0.589354902,9.440104167,,,
146,-0.666096051,9.505208333,,,
147,-0.718563869,9.5703125,,,
148,-0.753143745,9.635416667,,,
149,-0.633781616,9.700520833,,,
150,-0.669837079,9.765625,,,
151,-0.726404375,9.830729167,,,
152,-0.700486633,9.895833333,,,
153,-0.675373438,9.9609375,,,
154,-0.670510402,10.02604167,,,
155,-0.719845451,10.09114583,,,
156,-0.664395824,10.15625,,,
157,-0.697511731,10.22135417,,,
158,-0.730174126,10.28645833,,,
159,-0.683520242,10.3515625,,,
160,-0.745459217,10.41666667,,,
161,-0.797299752,10.48177083,,,
162,-0.640722256,10.546875,,,
163,-0.566151444,10.61197917,,,
164,-0.717353271,10.67708333,,,
165,-0.770148046,10.7421875,,,
166,-0.744003392,10.80729167,,,
167,-0.702949454,10.87239583,,,
168,-0.672732187,10.9375,,,
169,-0.630919449,11.00260417,,,
170,-0.682588502,11.06770833,,,
171,-0.719157558,11.1328125,,,
172,-0.774922175,11.19791667,,,
173,-0.671336151,11.26302083,,,
174,-0.725399071,11.328125,,,
175,-0.776913195,11.39322917,,,
176,-0.69708505,11.45833333,,,
177,-0.801613456,11.5234375,,,
178,-0.874309151,11.58854167,,,
179,-0.821422535,11.65364583,,,
180,-0.827120985,11.71875,,,
181,-0.935511378,11.78385417,,,
182,-0.889933747,11.84895833,,,
183,-0.938014911,11.9140625,,,
184,-0.945764646,11.97916667,,,
185,-0.980915183,12.04427083,,,
186,-0.934155376,12.109375,,,
187,-0.951111533,12.17447917,,,
188,-0.917796091,12.23958333,,,
189,-1.037328634,12.3046875,,,
190,-1.036991497,12.36979167,,,
191,-0.98106406,12.43489583,,,
192,-0.905789145,12.5,,,
193,-0.969502378,12.56510417,,,
194,-0.95427998,12.63020833,,,
195,-1.049933405,12.6953125,,,
196,-0.996547438,12.76041667,,,
197,-0.886153234,12.82552083,,,
198,-0.87595128,12.890625,,,
199,-0.941223134,12.95572917,,,
200,-0.877541452,13.02083333,,,
201,-0.83437045,13.0859375,,,
202,-0.881953221,13.15104167,,,
203,-0.889301117,13.21614583,,,
204,-0.935082675,13.28125,,,
205,-0.867570768,13.34635417,,,
206,-0.841274905,13.41145833,,,
207,-0.846800741,13.4765625,,,
208,-0.802865107,13.54166667,,,
209,-0.771894265,13.60677083,,,
210,-0.738480316,13.671875,,,
211,-0.796323159,13.73697917,,,
212,-0.71806497,13.80208333,,,
213,-0.659903666,13.8671875,,,
214,-0.70491422,13.93229167,,,
215,-0.69754709,13.99739583,,,
216,-0.654138024,14.0625,,,
217,-0.734378877,14.12760417,,,
218,-0.611133543,14.19270833,,,
219,-0.737187564,14.2578125,,,
220,-0.560036427,14.32291667,,,
221,-0.685424522,14.38802083,,,
222,-0.623391989,14.453125,,,
223,-0.701514688,14.51822917,,,
224,-0.649862327,14.58333333,,,
225,-0.740238843,14.6484375,,,
226,-0.775117697,14.71354167,,,
227,-0.739810901,14.77864583,,,
228,-0.747886887,14.84375,,,
229,-0.582277805,14.90885417,,,
230,-0.68500752,14.97395833,,,
231,-0.690616949,15.0390625,,,
232,-0.746107866,15.10416667,,,
233,-0.764994897,15.16927083,,,
234,-0.744275578,15.234375,,,
235,-0.632442497,15.29947917,,,
236,-0.723056631,15.36458333,,,
237,-0.701002813,15.4296875,,,
238,-0.652622591,15.49479167,,,
239,-0.680633378,15.55989583,,,
240,-0.638472188,15.625,,,
241,-0.715660435,15.69010417,,,
242,-0.545576776,15.75520833,,,
243,-0.577410944,15.8203125,,,
244,-0.665304238,15.88541667,,,
245,-0.506212497,15.95052083,,,
246,-0.563193216,16.015625,,,
247,-0.484894821,16.08072917,,,
248,-0.380396215,16.14583333,,,
249,-0.335499902,16.2109375,,,
250,-0.285020242,16.27604167,,,
251,-0.181099108,16.34114583,,,
252,-0.320961017,16.40625,,,
253,-0.1721462,16.47135417,,,
254,-0.212689725,16.53645833,,,
255,-0.057523323,16.6015625,,,
256,-0.036574267,16.66666667,,,
257,-0.0642098,16.73177083,,,
258,0.125132173,16.796875,,,
259,0.172915835,16.86197917,,,
260,0.238113769,16.92708333,,,
261,0.241446972,16.9921875,,,
262,0.265500987,17.05729167,,,
263,0.320541936,17.12239583,,,
264,0.479264513,17.1875,,,
265,0.453657747,17.25260417,,,
266,0.505036949,17.31770833,,,
267,0.574515211,17.3828125,,,
268,0.54910396,17.44791667,,,
269,0.635420368,17.51302083,,,
270,0.591483932,17.578125,,,
271,0.672003504,17.64322917,,,
272,0.713119379,17.70833333,,,
273,0.645789738,17.7734375,,,
274,0.692545114,17.83854167,,,
275,0.664230446,17.90364583,,,
276,0.68104242,17.96875,,,
277,0.80013468,18.03385417,,,
278,0.670775647,18.09895833,,,
279,0.712823278,18.1640625,,,
280,0.767794573,18.22916667,,,
281,0.724650977,18.29427083,,,
282,0.806070639,18.359375,,,
283,0.689835452,18.42447917,,,
284,0.766074158,18.48958333,,,
285,0.659926234,18.5546875,,,
286,0.662747802,18.61979167,,,
287,0.638529045,18.68489583,,,
288,0.691373428,18.75,,,
289,0.65151063,18.81510417,,,
290,0.652868495,18.88020833,,,
291,0.696859007,18.9453125,,,
292,0.672312368,19.01041667,,,
293,0.614685136,19.07552083,,,
294,0.535451029,19.140625,,,
295,0.659836585,19.20572917,,,
296,0.742020556,19.27083333,,,
297,0.698053101,19.3359375,,,
298,0.744704504,19.40104167,,,
299,0.668977651,19.46614583,,,
300,0.708559929,19.53125,,,
