,amplitude (in pu),timestamps (in ms),,parameters,values
0,-0.006301438,0,,waveform frequency,60
1,-0.001329974,0.065104167,,signal duration in ms,1000
2,0.11394269,0.130208333,,signal sample per cycle,256
3,0.132214219,0.1953125,,,
4,0.221372143,0.260416667,,a3 parameter,0.15
5,0.305193518,0.325520833,,a5 parameter,0.15
6,0.352861302,0.390625,,,
7,0.374956424,0.455729167,,swell duration in cycles,20
8,0.448260067,0.520833333,,swell magnitude,1.2
9,0.434909905,0.5859375,,,
10,0.497605933,0.651041667,,,
11,0.585040234,0.716145833,,,
12,0.60543166,0.78125,,,
13,0.465936713,0.846354167,,,
14,0.704242022,0.911458333,,,
15,0.578754207,0.9765625,,,
16,0.669600089,1.041666667,,,
17,0.708490285,1.106770833,,,
18,0.768497563,1.171875,,,
19,0.743800533,1.236979167,,,
20,0.729843413,1.302083333,,,
21,0.748035966,1.3671875,,,
22,0.699156337,1.432291667,,,
23,0.590430901,1.497395833,,,
24,0.745034718,1.5625,,,
25,0.780012118,1.627604167,,,
26,0.679711977,1.692708333,,,
27,0.694698861,1.7578125,,,
28,0.752810278,1.822916667,,,
29,0.656318966,1.888020833,,,
30,0.654139071,1.953125,,,
31,0.676826319,2.018229167,,,
32,0.677001014,2.083333333,,,
33,0.70572956,2.1484375,,,
34,0.66708004,2.213541667,,,
35,0.729484654,2.278645833,,,
36,0.633713135,2.34375,,,
37,0.67007769,2.408854167,,,
38,0.644230396,2.473958333,,,
39,0.639657985,2.5390625,,,
40,0.690624317,2.604166667,,,
41,0.715297195,2.669270833,,,
42,0.676075039,2.734375,,,
43,0.613519925,2.799479167,,,
44,0.839184271,2.864583333,,,
45,0.776234304,2.9296875,,,
46,0.68569891,2.994791667,,,
47,0.815081312,3.059895833,,,
48,0.787639423,3.125,,,
49,0.87552147,3.190104167,,,
50,0.870346238,3.255208333,,,
51,0.906531751,3.3203125,,,
52,0.925905225,3.385416667,,,
53,0.907885314,3.450520833,,,
54,0.906677169,3.515625,,,
55,0.954396498,3.580729167,,,
56,0.910234168,3.645833333,,,
57,0.969122378,3.7109375,,,
58,0.857810601,3.776041667,,,
59,0.902086987,3.841145833,,,
60,0.983574103,3.90625,,,
61,0.942158444,3.971354167,,,
62,0.939081201,4.036458333,,,
63,1.05516678,4.1015625,,,
64,0.976847993,4.166666667,,,
65,0.979636957,4.231770833,,,
66,0.919702419,4.296875,,,
67,0.958364626,4.361979167,,,
68,0.971968781,4.427083333,,,
69,0.955527805,4.4921875,,,
70,0.907076465,4.557291667,,,
71,0.906301933,4.622395833,,,
72,0.936603833,4.6875,,,
73,0.804354018,4.752604167,,,
74,0.902866425,4.817708333,,,
75,0.878885944,4.8828125,,,
76,0.968115129,4.947916667,,,
77,0.91543168,5.013020833,,,
78,0.82341047,5.078125,,,
79,0.849781899,5.143229167,,,
80,0.873663069,5.208333333,,,
81,0.802143129,5.2734375,,,
82,0.752452702,5.338541667,,,
83,0.64116002,5.403645833,,,
84,0.757242705,5.46875,,,
85,0.79397409,5.533854167,,,
86,0.667425882,5.598958333,,,
87,0.622792344,5.6640625,,,
88,0.71050778,5.729166667,,,
89,0.636464278,5.794270833,,,
90,0.633948501,5.859375,,,
91,0.687072634,5.924479167,,,
92,0.712497339,5.989583333,,,
93,0.672533712,6.0546875,,,
94,0.753564696,6.119791667,,,
95,0.673279991,6.184895833,,,
96,0.713298269,6.25,,,
97,0.621356414,6.315104167,,,
98,0.783411656,6.380208333,,,
99,0.720719557,6.4453125,,,
100,0.727823689,6.510416667,,,
101,0.599541174,6.575520833,,,
102,0.684899433,6.640625,,,
103,0.718970886,6.705729167,,,
104,0.678911614,6.770833333,,,
105,0.6890623,6.8359375,,,
106,0.723445,6.901041667,,,
107,0.625238978,6.966145833,,,
108,0.705679098,7.03125,,,
109,0.573775863,7.096354167,,,
110,0.641265917,7.161458333,,,
111,0.660645754,7.2265625,,,
112,0.594172088,7.291666667,,,
113,0.594845556,7.356770833,,,
114,0.605209666,7.421875,,,
115,0.50251812,7.486979167,,,
116,0.493840962,7.552083333,,,
117,0.513401165,7.6171875,,,
118,0.427952279,7.682291667,,,
119,0.534066968,7.747395833,,,
120,0.395787555,7.8125,,,
121,0.344728572,7.877604167,,,
122,0.347869555,7.942708333,,,
123,0.265294174,8.0078125,,,
124,0.182267489,8.072916667,,,
125,0.137179184,8.138020833,,,
126,0.009684364,8.203125,,,
127,0.114610535,8.268229167,,,
128,-7.26E-05,8.333333333,,,
129,-0.130004556,8.3984375,,,
130,-0.130903152,8.463541667,,,
131,-0.203135381,8.528645833,,,
132,-0.23654226,8.59375,,,
133,-0.171618419,8.658854167,,,
134,-0.320783241,8.723958333,,,
135,-0.404826953,8.7890625,,,
136,-0.419646664,8.854166667,,,
