,amplitude (in pu),timestamps (in ms),,parameters,values
0,-0.029142469,0,,waveform frequency,60
1,-0.019602032,0.065104167,,signal duration in ms,1000
2,0.03337154,0.130208333,,signal sample per cycle,256
3,0.081938927,0.1953125,,,
4,0.026144374,0.260416667,,flicker_alpha,0.1
5,0.158862454,0.325520833,,flicker_beta,10
6,0.145140643,0.390625,,,
7,0.078191916,0.455729167,,,
8,0.173503624,0.520833333,,,
9,0.221932126,0.5859375,,,
10,0.250328861,0.651041667,,,
11,0.307018522,0.716145833,,,
12,0.348887118,0.78125,,,
13,0.248052659,0.846354167,,,
14,0.337659371,0.911458333,,,
15,0.354714026,0.9765625,,,
16,0.49116709,1.041666667,,,
17,0.416400362,1.106770833,,,
18,0.501933388,1.171875,,,
19,0.495485636,1.236979167,,,
20,0.460327099,1.302083333,,,
21,0.472887641,1.3671875,,,
22,0.542521287,1.432291667,,,
23,0.521043287,1.497395833,,,
24,0.551278144,1.5625,,,
25,0.477218358,1.627604167,,,
26,0.615097399,1.692708333,,,
27,0.66664179,1.7578125,,,
28,0.592322765,1.822916667,,,
29,0.631541466,1.888020833,,,
30,0.712964726,1.953125,,,
31,0.679264921,2.018229167,,,
32,0.725932623,2.083333333,,,
33,0.734865906,2.1484375,,,
34,0.749180692,2.213541667,,,
35,0.78365036,2.278645833,,,
36,0.805983314,2.34375,,,
37,0.8139688,2.408854167,,,
38,0.751811708,2.473958333,,,
39,0.772385783,2.5390625,,,
40,0.89203503,2.604166667,,,
41,0.927986583,2.669270833,,,
42,0.770541194,2.734375,,,
43,0.879112256,2.799479167,,,
44,0.922533296,2.864583333,,,
45,0.816171577,2.9296875,,,
46,0.901027198,2.994791667,,,
47,0.89325555,3.059895833,,,
48,0.877630349,3.125,,,
49,0.933689785,3.190104167,,,
50,0.930420414,3.255208333,,,
51,1.062484852,3.3203125,,,
52,0.943575983,3.385416667,,,
53,0.943721146,3.450520833,,,
54,0.983285252,3.515625,,,
55,1.047279242,3.580729167,,,
56,1.008945784,3.645833333,,,
57,1.050167187,3.7109375,,,
58,0.956561376,3.776041667,,,
59,1.019255695,3.841145833,,,
60,0.99669153,3.90625,,,
61,1.024131903,3.971354167,,,
62,1.041259241,4.036458333,,,
63,1.09545031,4.1015625,,,
64,1.017549974,4.166666667,,,
65,0.988256905,4.231770833,,,
66,1.089428039,4.296875,,,
67,1.023694714,4.361979167,,,
68,1.145795686,4.427083333,,,
69,1.12818224,4.4921875,,,
70,1.00847062,4.557291667,,,
71,0.924017197,4.622395833,,,
72,1.034084271,4.6875,,,
73,0.926530371,4.752604167,,,
74,0.978637036,4.817708333,,,
75,0.977571677,4.8828125,,,
76,0.976671729,4.947916667,,,
77,1.016466621,5.013020833,,,
78,0.936505761,5.078125,,,
79,0.991411017,5.143229167,,,
80,0.973666368,5.208333333,,,
81,0.922066673,5.2734375,,,
82,0.941304335,5.338541667,,,
83,0.906804399,5.403645833,,,
84,0.839599476,5.46875,,,
85,0.8366457,5.533854167,,,
86,0.903611859,5.598958333,,,
87,0.975246111,5.6640625,,,
88,0.91723477,5.729166667,,,
89,0.876345004,5.794270833,,,
90,0.927324961,5.859375,,,
91,0.802366471,5.924479167,,,
92,0.777518925,5.989583333,,,
93,0.834140893,6.0546875,,,
94,0.789421807,6.119791667,,,
95,0.782442482,6.184895833,,,
96,0.745876215,6.25,,,
97,0.722077931,6.315104167,,,
98,0.607877894,6.380208333,,,
99,0.670779847,6.4453125,,,
100,0.61319498,6.510416667,,,
101,0.622350224,6.575520833,,,
102,0.607426348,6.640625,,,
103,0.629934361,6.705729167,,,
104,0.563457004,6.770833333,,,
105,0.542084856,6.8359375,,,
106,0.506776652,6.901041667,,,
107,0.581858865,6.966145833,,,
108,0.541716496,7.03125,,,
109,0.494608432,7.096354167,,,
110,0.462568866,7.161458333,,,
111,0.361074317,7.2265625,,,
112,0.326440812,7.291666667,,,
113,0.377251283,7.356770833,,,
114,0.298652543,7.421875,,,
115,0.308138167,7.486979167,,,
116,0.204886735,7.552083333,,,
117,0.265269909,7.6171875,,,
118,0.24777917,7.682291667,,,
119,0.088544835,7.747395833,,,
120,0.245917322,7.8125,,,
121,0.224155024,7.877604167,,,
122,0.158614658,7.942708333,,,
123,0.08328572,8.0078125,,,
124,0.091961324,8.072916667,,,
125,0.060849116,8.138020833,,,
126,0.07895807,8.203125,,,
127,0.005251993,8.268229167,,,
128,0.087883237,8.333333333,,,
129,-0.019409131,8.3984375,,,
130,-0.041406985,8.463541667,,,
131,-0.073056394,8.528645833,,,
132,-0.075658009,8.59375,,,
133,-0.105882142,8.658854167,,,
134,-0.102685962,8.723958333,,,
135,-0.157848934,8.7890625,,,
136,-0.24763011,8.854166667,,,
137,-0.234964669,8.919270833,,,
138,-0.193172715,8.984375,,,
139,-0.220126416,9.049479167,,,
140,-0.336481887,9.114583333,,,
141,-0.315914129,9.1796875,,,
142,-0.404827833,9.244791667,,,
143,-0.3430242,9.309895833,,,
144,-0.351296068,9.375,,,
145,-0.538919714,9.440104167,,,
146,-0.475711516,9.505208333,,,
147,-0.468079981,9.5703125,,,
148,-0.559013009,9.635416667,,,
149,-0.49533586,9.700520833,,,
150,-0.486290131,9.765625,,,
151,-0.491005009,9.830729167,,,
152,-0.618702645,9.895833333,,,
153,-0.575653672,9.9609375,,,
154,-0.662679926,10.02604167,,,
155,-0.702046792,10.09114583,,,
156,-0.655787607,10.15625,,,
157,-0.802252611,10.22135417,,,
158,-0.756606568,10.28645833,,,
159,-0.63293867,10.3515625,,,
160,-0.764317879,10.41666667,,,
161,-0.714980627,10.48177083,,,
162,-0.797221842,10.546875,,,
163,-0.839317293,10.61197917,,,
164,-0.770517852,10.67708333,,,
165,-0.872517449,10.7421875,,,
166,-0.790812657,10.80729167,,,
167,-0.903477026,10.87239583,,,
168,-0.920147707,10.9375,,,
169,-0.825523491,11.00260417,,,
170,-0.948059648,11.06770833,,,
171,-0.857636668,11.1328125,,,
172,-0.978128415,11.19791667,,,
173,-0.969083756,11.26302083,,,
174,-0.963377673,11.328125,,,
175,-0.996926663,11.39322917,,,
176,-1.012280862,11.45833333,,,
177,-1.020715771,11.5234375,,,
178,-1.017225472,11.58854167,,,
179,-1.013944692,11.65364583,,,
180,-1.047665114,11.71875,,,
181,-1.082552476,11.78385417,,,
182,-0.960599855,11.84895833,,,
183,-1.105865148,11.9140625,,,
184,-0.962720279,11.97916667,,,
185,-1.135409499,12.04427083,,,
186,-1.067242369,12.109375,,,
187,-1.011573913,12.17447917,,,
188,-1.118708646,12.23958333,,,
189,-1.159015677,12.3046875,,,
190,-1.006020455,12.36979167,,,
191,-0.983386348,12.43489583,,,
192,-1.076670548,12.5,,,
193,-1.001547658,12.56510417,,,
194,-1.13634865,12.63020833,,,
195,-1.051669179,12.6953125,,,
196,-0.938194888,12.76041667,,,
197,-1.028354982,12.82552083,,,
198,-0.970994991,12.890625,,,
199,-1.109114893,12.95572917,,,
200,-1.019254205,13.02083333,,,
201,-1.101454568,13.0859375,,,
202,-1.013587603,13.15104167,,,
203,-1.081197345,13.21614583,,,
204,-0.945705615,13.28125,,,
205,-1.094675721,13.34635417,,,
206,-1.039328797,13.41145833,,,
207,-0.985512024,13.4765625,,,
208,-0.972020134,13.54166667,,,
209,-0.99492568,13.60677083,,,
210,-0.942246039,13.671875,,,
211,-0.947926866,13.73697917,,,
212,-0.929461629,13.80208333,,,
213,-0.924350461,13.8671875,,,
214,-0.932813417,13.93229167,,,
215,-0.999891507,13.99739583,,,
216,-0.898068201,14.0625,,,
217,-0.861959708,14.12760417,,,
218,-0.791158963,14.19270833,,,
219,-0.798541008,14.2578125,,,
220,-0.843572757,14.32291667,,,
221,-0.793690978,14.38802083,,,
222,-0.789430705,14.453125,,,
223,-0.799312785,14.51822917,,,
224,-0.826188009,14.58333333,,,
225,-0.761650271,14.6484375,,,
226,-0.69016639,14.71354167,,,
227,-0.684127624,14.77864583,,,
228,-0.627421831,14.84375,,,
229,-0.629500388,14.90885417,,,
230,-0.535247299,14.97395833,,,
231,-0.522042686,15.0390625,,,
232,-0.555422265,15.10416667,,,
233,-0.490474297,15.16927083,,,
234,-0.572218401,15.234375,,,
235,-0.444043306,15.29947917,,,
236,-0.577850587,15.36458333,,,
237,-0.45601913,15.4296875,,,
238,-0.49229927,15.49479167,,,
239,-0.407745575,15.55989583,,,
240,-0.393818555,15.625,,,
241,-0.338275233,15.69010417,,,
242,-0.383390936,15.75520833,,,
243,-0.367505435,15.8203125,,,
244,-0.297772081,15.88541667,,,
245,-0.327180913,15.95052083,,,
246,-0.206274218,16.015625,,,
247,-0.250605025,16.08072917,,,
248,-0.180000016,16.14583333,,,
249,-0.141003014,16.2109375,,,
250,-0.266173988,16.27604167,,,
251,-0.118371584,16.34114583,,,
252,-0.12927584,16.40625,,,
253,-0.076583372,16.47135417,,,
254,-0.032277036,16.53645833,,,
255,-0.015665678,16.6015625,,,
256,0.06844538,16.66666667,,,
257,0.084912493,16.73177083,,,
258,0.093246192,16.796875,,,
259,0.137718961,16.86197917,,,
260,0.07747043,16.92708333,,,
261,0.138674584,16.9921875,,,
262,0.138371211,17.05729167,,,
263,0.278028126,17.12239583,,,
264,0.138862647,17.1875,,,
265,0.1672598,17.25260417,,,
266,0.236596651,17.31770833,,,
267,0.297087468,17.3828125,,,
268,0.262651155,17.44791667,,,
269,0.383179151,17.51302083,,,
270,0.374702391,17.578125,,,
271,0.388710858,17.64322917,,,
272,0.486035524,17.70833333,,,
273,0.368967692,17.7734375,,,
274,0.44100513,17.83854167,,,
275,0.451583943,17.90364583,,,
276,0.436501785,17.96875,,,
277,0.540637815,18.03385417,,,
278,0.605196353,18.09895833,,,
279,0.579927656,18.1640625,,,
280,0.638440293,18.22916667,,,
281,0.68597452,18.29427083,,,
282,0.632140929,18.359375,,,
283,0.657973014,18.42447917,,,
284,0.68217675,18.48958333,,,
285,0.597368808,18.5546875,,,
286,0.790774177,18.61979167,,,
287,0.837210966,18.68489583,,,
288,0.798389947,18.75,,,
289,0.71695588,18.81510417,,,
290,0.852516052,18.88020833,,,
291,0.781867086,18.9453125,,,
292,0.97127905,19.01041667,,,
293,0.931738282,19.07552083,,,
294,0.807931444,19.140625,,,
295,0.81850597,19.20572917,,,
296,1.013345416,19.27083333,,,
297,0.92023646,19.3359375,,,
298,0.932095972,19.40104167,,,
299,0.9485264,19.46614583,,,
300,0.957730189,19.53125,,,
301,0.991272655,19.59635417,,,
302,1.018831634,19.66145833,,,
303,0.97682894,19.7265625,,,
304,0.964333946,19.79166667,,,
305,0.945881544,19.85677083,,,
306,0.983510051,19.921875,,,
307,1.122414085,19.98697917,,,
308,1.022510299,20.05208333,,,
309,1.025217793,20.1171875,,,
310,1.074104185,20.18229167,,,
311,1.034039033,20.24739583,,,
312,1.042956519,20.3125,,,
313,1.075690128,20.37760417,,,
314,1.092727053,20.44270833,,,
315,1.155364231,20.5078125,,,
316,1.02256099,20.57291667,,,
317,1.11316965,20.63802083,,,
318,1.136123826,20.703125,,,
319,1.129756595,20.76822917,,,
320,0.960259607,20.83333333,,,
321,1.124894894,20.8984375,,,
322,1.085193275,20.96354167,,,
323,1.044936739,21.02864583,,,
324,1.11258503,21.09375,,,
325,1.01721948,21.15885417,,,
326,1.16088683,21.22395833,,,
327,1.122534181,21.2890625,,,
328,1.143075071,21.35416667,,,
329,0.990045989,21.41927083,,,
330,1.110275377,21.484375,,,
331,1.041075588,21.54947917,,,
332,0.91441827,21.61458333,,,
333,1.075106531,21.6796875,,,
334,1.076921383,21.74479167,,,
335,0.993346657,21.80989583,,,
336,1.05211127,21.875,,,
337,1.001548149,21.94010417,,,
338,0.975522987,22.00520833,,,
339,0.989196435,22.0703125,,,
340,0.956515483,22.13541667,,,
341,1.019813138,22.20052083,,,
342,0.957262054,22.265625,,,
343,0.981137765,22.33072917,,,
344,0.99152243,22.39583333,,,
345,0.814773589,22.4609375,,,
346,0.86876988,22.52604167,,,
347,0.919039036,22.59114583,,,
348,0.791088437,22.65625,,,
349,0.833969904,22.72135417,,,
350,0.72947366,22.78645833,,,
351,0.790346808,22.8515625,,,
352,0.780841435,22.91666667,,,
353,0.831468246,22.98177083,,,
354,0.793981788,23.046875,,,
355,0.755933216,23.11197917,,,
356,0.750721166,23.17708333,,,
357,0.609244878,23.2421875,,,
358,0.727505647,23.30729167,,,
359,0.55142323,23.37239583,,,
360,0.601430221,23.4375,,,
361,0.529691123,23.50260417,,,
362,0.568617895,23.56770833,,,
363,0.568925976,23.6328125,,,
364,0.459940875,23.69791667,,,
365,0.467354247,23.76302083,,,
366,0.406210654,23.828125,,,
367,0.534700274,23.89322917,,,
368,0.479050168,23.95833333,,,
369,0.3282504,24.0234375,,,
370,0.2753408,24.08854167,,,
371,0.4371368,24.15364583,,,
372,0.307551391,24.21875,,,
373,0.186979015,24.28385417,,,
374,0.324396286,24.34895833,,,
375,0.221073144,24.4140625,,,
376,0.27723822,24.47916667,,,
377,0.257700373,24.54427083,,,
378,0.271365419,24.609375,,,
379,0.246275766,24.67447917,,,
380,0.150581464,24.73958333,,,
381,0.042060745,24.8046875,,,
382,0.016874055,24.86979167,,,
383,0.028184752,24.93489583,,,
384,0.009807209,25,,,
385,0.024808036,25.06510417,,,
386,0.055284805,25.13020833,,,
387,-0.109994002,25.1953125,,,
388,-0.054480765,25.26041667,,,
389,-0.199525417,25.32552083,,,
390,-0.210835002,25.390625,,,
391,-0.085356081,25.45572917,,,
392,-0.178975543,25.52083333,,,
393,-0.202518769,25.5859375,,,
394,-0.231582769,25.65104167,,,
395,-0.226977843,25.71614583,,,
396,-0.348840071,25.78125,,,
397,-0.325002152,25.84635417,,,
398,-0.257354799,25.91145833,,,
399,-0.392146066,25.9765625,,,
400,-0.445355242,26.04166667,,,
401,-0.415903748,26.10677083,,,
402,-0.49297083,26.171875,,,
403,-0.430480603,26.23697917,,,
404,-0.540775683,26.30208333,,,
405,-0.606572863,26.3671875,,,
406,-0.556243979,26.43229167,,,
407,-0.60566158,26.49739583,,,
408,-0.632269206,26.5625,,,
409,-0.614774369,26.62760417,,,
410,-0.74821992,26.69270833,,,
411,-0.593526023,26.7578125,,,
412,-0.5886871,26.82291667,,,
413,-0.657359863,26.88802083,,,
414,-0.730330352,26.953125,,,
415,-0.694861932,27.01822917,,,
416,-0.779871883,27.08333333,,,
417,-0.791838192,27.1484375,,,
418,-0.788602247,27.21354167,,,
419,-0.755206484,27.27864583,,,
420,-0.890672312,27.34375,,,
421,-0.908601626,27.40885417,,,
422,-0.908747719,27.47395833,,,
423,-0.863023902,27.5390625,,,
424,-0.948447355,27.60416667,,,
425,-0.920774248,27.66927083,,,
426,-0.904800376,27.734375,,,
427,-0.929830807,27.79947917,,,
428,-1.014665064,27.86458333,,,
429,-0.964733049,27.9296875,,,
430,-1.05864763,27.99479167,,,
431,-0.997465235,28.05989583,,,
432,-0.977175516,28.125,,,
433,-0.972452753,28.19010417,,,
434,-1.023772001,28.25520833,,,
435,-1.078043212,28.3203125,,,
436,-0.9099271,28.38541667,,,
437,-0.990495167,28.45052083,,,
438,-1.111946914,28.515625,,,
439,-0.978374513,28.58072917,,,
440,-1.025353964,28.64583333,,,
441,-1.146692127,28.7109375,,,
442,-1.123883316,28.77604167,,,
443,-1.071194719,28.84114583,,,
444,-1.017180492,28.90625,,,
445,-1.07091945,28.97135417,,,
446,-1.051062544,29.03645833,,,
447,-1.005752106,29.1015625,,,
448,-1.018313837,29.16666667,,,
449,-1.047265354,29.23177083,,,
450,-1.189093215,29.296875,,,
451,-1.090478385,29.36197917,,,
452,-1.067785434,29.42708333,,,
453,-1.045381494,29.4921875,,,
454,-1.024836932,29.55729167,,,
455,-1.000807956,29.62239583,,,
456,-1.084348088,29.6875,,,
457,-1.006735668,29.75260417,,,
458,-1.174300775,29.81770833,,,
459,-1.089078636,29.8828125,,,
460,-0.979022524,29.94791667,,,
461,-1.089960559,30.01302083,,,
462,-1.017593732,30.078125,,,
463,-1.025402015,30.14322917,,,
464,-0.91870096,30.20833333,,,
465,-0.954284947,30.2734375,,,
466,-1.051086567,30.33854167,,,
467,-0.973876678,30.40364583,,,
468,-0.924427003,30.46875,,,
469,-0.926789582,30.53385417,,,
470,-0.96977361,30.59895833,,,
471,-0.932418783,30.6640625,,,
472,-0.866595313,30.72916667,,,
473,-0.940836804,30.79427083,,,
474,-0.977253993,30.859375,,,
475,-0.921877218,30.92447917,,,
476,-0.793389033,30.98958333,,,
477,-0.855516233,31.0546875,,,
478,-0.789395294,31.11979167,,,
479,-0.808776859,31.18489583,,,
480,-0.753399532,31.25,,,
481,-0.857656758,31.31510417,,,
482,-0.788744227,31.38020833,,,
483,-0.685178701,31.4453125,,,
484,-0.649520781,31.51041667,,,
485,-0.664971837,31.57552083,,,
486,-0.478525975,31.640625,,,
487,-0.580950218,31.70572917,,,
488,-0.559935133,31.77083333,,,
489,-0.619398372,31.8359375,,,
490,-0.545454905,31.90104167,,,
491,-0.562872325,31.96614583,,,
492,-0.52557384,32.03125,,,
493,-0.49803113,32.09635417,,,
494,-0.542789229,32.16145833,,,
495,-0.478384416,32.2265625,,,
496,-0.406946926,32.29166667,,,
497,-0.458231966,32.35677083,,,
498,-0.331626337,32.421875,,,
499,-0.294871194,32.48697917,,,
500,-0.435935346,32.55208333,,,
501,-0.329624255,32.6171875,,,
502,-0.288744432,32.68229167,,,
503,-0.262106124,32.74739583,,,
504,-0.19312557,32.8125,,,
505,-0.213739896,32.87760417,,,
506,-0.209049754,32.94270833,,,
507,-0.138217593,33.0078125,,,
508,-0.189579071,33.07291667,,,
509,0.050970282,33.13802083,,,
510,-0.056845718,33.203125,,,
511,-0.020690935,33.26822917,,,
512,-0.093827076,33.33333333,,,
513,0.006827719,33.3984375,,,
514,-0.042955595,33.46354167,,,
515,0.083584216,33.52864583,,,
516,0.152137707,33.59375,,,
517,0.127717018,33.65885417,,,
518,0.127169722,33.72395833,,,
519,0.338433375,33.7890625,,,
520,0.253068547,33.85416667,,,
521,0.296854588,33.91927083,,,
522,0.276713477,33.984375,,,
523,0.252583681,34.04947917,,,
524,0.289179791,34.11458333,,,
525,0.294496212,34.1796875,,,
526,0.281875414,34.24479167,,,
527,0.359849401,34.30989583,,,
528,0.354159751,34.375,,,
529,0.405914097,34.44010417,,,
530,0.378163712,34.50520833,,,
531,0.393621129,34.5703125,,,
