,amplitude (in pu),timestamps (in ms),,parameters,values
0,-0.082457182,0,,waveform frequency,60
1,0.044083759,0.065104167,,signal duration in ms,1000
2,0.060891073,0.130208333,,signal sample per cycle,256
3,0.087399628,0.1953125,,,
4,0.067557526,0.260416667,,spike magnitude,0.4
5,0.218400892,0.325520833,,spike duration in cycles,0.5
6,0.188486198,0.390625,,,
7,0.237225816,0.455729167,,,
8,0.19813032,0.520833333,,,
9,0.266617611,0.5859375,,,
10,0.241961652,0.651041667,,,
11,0.322449365,0.716145833,,,
12,0.251000775,0.78125,,,
13,0.326110067,0.846354167,,,
14,0.300385649,0.911458333,,,
15,0.321032227,0.9765625,,,
16,0.372668398,1.041666667,,,
17,0.356337467,1.106770833,,,
18,0.407099111,1.171875,,,
19,0.484315472,1.236979167,,,
20,0.412229159,1.302083333,,,
21,0.505913488,1.3671875,,,
22,0.466711811,1.432291667,,,
23,0.571874235,1.497395833,,,
24,0.572797329,1.5625,,,
25,0.58171889,1.627604167,,,
26,0.650167842,1.692708333,,,
27,0.615898437,1.7578125,,,
28,0.707488654,1.822916667,,,
29,0.663380937,1.888020833,,,
30,0.678657806,1.953125,,,
31,0.630277193,2.018229167,,,
32,0.691215542,2.083333333,,,
33,0.761943642,2.1484375,,,
34,0.748864828,2.213541667,,,
35,0.761147518,2.278645833,,,
36,0.730553058,2.34375,,,
37,0.766070982,2.408854167,,,
38,0.786370212,2.473958333,,,
39,0.89148666,2.5390625,,,
40,0.856277907,2.604166667,,,
41,0.868809274,2.669270833,,,
42,0.784002352,2.734375,,,
43,0.890948455,2.799479167,,,
44,0.809570751,2.864583333,,,
45,0.8574738,2.9296875,,,
46,0.947366147,2.994791667,,,
47,0.925633583,3.059895833,,,
48,0.903431854,3.125,,,
49,1.018159271,3.190104167,,,
50,1.016661311,3.255208333,,,
51,1.029728426,3.3203125,,,
52,0.839423283,3.385416667,,,
53,0.893673029,3.450520833,,,
54,0.893275076,3.515625,,,
55,0.983369356,3.580729167,,,
56,1.025099535,3.645833333,,,
57,1.004013151,3.7109375,,,
58,0.942075229,3.776041667,,,
59,1.023767021,3.841145833,,,
60,1.059187538,3.90625,,,
61,1.035146869,3.971354167,,,
62,0.92264265,4.036458333,,,
63,1.056162996,4.1015625,,,
64,0.952705741,4.166666667,,,
65,0.992844691,4.231770833,,,
66,0.966412334,4.296875,,,
67,0.998747892,4.361979167,,,
68,0.938626258,4.427083333,,,
69,0.981933344,4.4921875,,,
70,0.990779422,4.557291667,,,
71,1.09180833,4.622395833,,,
72,0.956809151,4.6875,,,
73,0.874324083,4.752604167,,,
74,0.989643347,4.817708333,,,
75,0.96678415,4.8828125,,,
76,0.92241723,4.947916667,,,
77,0.98254289,5.013020833,,,
78,0.912134661,5.078125,,,
79,0.962668154,5.143229167,,,
80,0.978378669,5.208333333,,,
81,0.929894885,5.2734375,,,
82,0.928552684,5.338541667,,,
83,0.886763389,5.403645833,,,
84,0.936968034,5.46875,,,
85,0.962135536,5.533854167,,,
86,0.982557976,5.598958333,,,
87,0.807031125,5.6640625,,,
88,0.86047123,5.729166667,,,
89,0.716699148,5.794270833,,,
90,0.814316437,5.859375,,,
91,0.795074103,5.924479167,,,
92,0.877457937,5.989583333,,,
93,0.787355335,6.0546875,,,
94,0.741625721,6.119791667,,,
95,0.809680242,6.184895833,,,
96,0.715348499,6.25,,,
97,0.762383575,6.315104167,,,
98,0.663616574,6.380208333,,,
99,0.580016828,6.4453125,,,
100,0.573058091,6.510416667,,,
101,0.671956642,6.575520833,,,
102,0.679422616,6.640625,,,
103,0.567077095,6.705729167,,,
104,0.520753229,6.770833333,,,
105,0.60395499,6.8359375,,,
106,0.449565591,6.901041667,,,
107,0.593601897,6.966145833,,,
108,0.439707491,7.03125,,,
109,0.406004278,7.096354167,,,
110,0.390010175,7.161458333,,,
111,0.440897643,7.2265625,,,
112,0.357987074,7.291666667,,,
113,0.352704631,7.356770833,,,
114,0.327609384,7.421875,,,
115,0.457270737,7.486979167,,,
116,0.222088074,7.552083333,,,
117,0.270664615,7.6171875,,,
118,0.229485009,7.682291667,,,
119,0.243018937,7.747395833,,,
120,0.205466217,7.8125,,,
121,0.095482729,7.877604167,,,
