,amplitude (in pu),timestamps (in ms),,parameters,values
0,0.011074507,0,,waveform frequency,60
1,0.071906302,0.065104167,,signal duration in ms,1000
2,0.096534268,0.130208333,,signal sample per cycle,256
3,0.183199222,0.1953125,,,
4,0.197861973,0.260416667,,a3 parameter,0.15
5,0.208063823,0.325520833,,a5 parameter,0.15
6,0.269970443,0.390625,,,
7,0.360292791,0.455729167,,sag duration in cycles,20
8,0.499164867,0.520833333,,sag magnitude,0.1
9,0.42614323,0.5859375,,,
10,0.566829466,0.651041667,,,
11,0.538278808,0.716145833,,,
12,0.505449731,0.78125,,,
13,0.57207421,0.846354167,,,
14,0.623137845,0.911458333,,,
15,0.608831339,0.9765625,,,
16,0.659511724,1.041666667,,,
17,0.637942586,1.106770833,,,
18,0.729604802,1.171875,,,
19,0.708717844,1.236979167,,,
20,0.805432029,1.302083333,,,
21,0.754037399,1.3671875,,,
22,0.743858019,1.432291667,,,
23,0.760323194,1.497395833,,,
24,0.767051576,1.5625,,,
25,0.79642677,1.627604167,,,
26,0.687966213,1.692708333,,,
27,0.714576835,1.7578125,,,
28,0.638082293,1.822916667,,,
29,0.740517528,1.888020833,,,
30,0.771776442,1.953125,,,
31,0.739813307,2.018229167,,,
32,0.766404857,2.083333333,,,
33,0.595803326,2.1484375,,,
34,0.717773216,2.213541667,,,
35,0.61347807,2.278645833,,,
36,0.632015299,2.34375,,,
37,0.582181445,2.408854167,,,
38,0.634639952,2.473958333,,,
39,0.679919437,2.5390625,,,
40,0.70545778,2.604166667,,,
41,0.649502275,2.669270833,,,
42,0.692551166,2.734375,,,
43,0.707168566,2.799479167,,,
44,0.751731308,2.864583333,,,
45,0.771454941,2.9296875,,,
46,0.770366227,2.994791667,,,
47,0.816046167,3.059895833,,,
48,0.815533909,3.125,,,
49,0.827643328,3.190104167,,,
50,0.773472559,3.255208333,,,
51,0.837182438,3.3203125,,,
52,0.80373458,3.385416667,,,
53,0.970190506,3.450520833,,,
54,0.856136205,3.515625,,,
55,0.906037485,3.580729167,,,
56,0.888896039,3.645833333,,,
57,0.940947475,3.7109375,,,
58,0.873920309,3.776041667,,,
59,0.988511042,3.841145833,,,
60,0.947549185,3.90625,,,
61,0.963481535,3.971354167,,,
62,0.95516931,4.036458333,,,
63,1.039862676,4.1015625,,,
64,1.119501872,4.166666667,,,
65,1.014816969,4.231770833,,,
66,0.969425637,4.296875,,,
67,1.011040493,4.361979167,,,
68,0.938878474,4.427083333,,,
69,0.960922792,4.4921875,,,
70,1.019008148,4.557291667,,,
71,0.952177456,4.622395833,,,
72,0.857814964,4.6875,,,
73,0.836316981,4.752604167,,,
74,0.8543458,4.817708333,,,
75,0.885470249,4.8828125,,,
76,0.796239567,4.947916667,,,
77,0.844147236,5.013020833,,,
78,0.806225905,5.078125,,,
79,0.781717654,5.143229167,,,
80,0.834134459,5.208333333,,,
81,0.75077679,5.2734375,,,
82,0.783088177,5.338541667,,,
83,0.742527473,5.403645833,,,
84,0.703251893,5.46875,,,
85,0.76917437,5.533854167,,,
86,0.730009136,5.598958333,,,
87,0.639347112,5.6640625,,,
88,0.753451791,5.729166667,,,
89,0.70052163,5.794270833,,,
90,0.646198444,5.859375,,,
91,0.642959547,5.924479167,,,
92,0.631031424,5.989583333,,,
93,0.670282913,6.0546875,,,
94,0.7118434,6.119791667,,,
95,0.644426225,6.184895833,,,
96,0.647598004,6.25,,,
97,0.662737447,6.315104167,,,
98,0.610335802,6.380208333,,,
99,0.650994317,6.4453125,,,
100,0.720277846,6.510416667,,,
101,0.692687175,6.575520833,,,
102,0.671173687,6.640625,,,
103,0.772198709,6.705729167,,,
104,0.727671456,6.770833333,,,
105,0.727173168,6.8359375,,,
106,0.695975758,6.901041667,,,
107,0.740390878,6.966145833,,,
108,0.694923405,7.03125,,,
109,0.621101314,7.096354167,,,
110,0.722515402,7.161458333,,,
111,0.604881247,7.2265625,,,
112,0.538272615,7.291666667,,,
113,0.633876452,7.356770833,,,
114,0.569855876,7.421875,,,
115,0.664915528,7.486979167,,,
116,0.553400026,7.552083333,,,
117,0.521461912,7.6171875,,,
118,0.463886174,7.682291667,,,
119,0.517246432,7.747395833,,,
120,0.306455874,7.8125,,,
121,0.368475598,7.877604167,,,
122,0.325897502,7.942708333,,,
123,0.28234274,8.0078125,,,
124,0.1305004,8.072916667,,,
125,0.232336563,8.138020833,,,
126,0.098976635,8.203125,,,
127,0.017539976,8.268229167,,,
128,0.023445879,8.333333333,,,
129,-0.016776292,8.3984375,,,
130,-0.15066079,8.463541667,,,
131,-0.172918497,8.528645833,,,
132,-0.271712622,8.59375,,,
133,-0.315792352,8.658854167,,,
134,-0.267348078,8.723958333,,,
135,-0.379912662,8.7890625,,,
136,-0.542214317,8.854166667,,,
137,-0.396376134,8.919270833,,,
138,-0.499490313,8.984375,,,
139,-0.477811881,9.049479167,,,
140,-0.572028603,9.114583333,,,
141,-0.582987073,9.1796875,,,
142,-0.496596965,9.244791667,,,
143,-0.722781471,9.309895833,,,
144,-0.736586682,9.375,,,
145,-0.684395393,9.440104167,,,
146,-0.682146836,9.505208333,,,
147,-0.764381363,9.5703125,,,
148,-0.643284891,9.635416667,,,
149,-0.67168358,9.700520833,,,
150,-0.833227533,9.765625,,,
151,-0.757399801,9.830729167,,,
152,-0.722292166,9.895833333,,,
153,-0.731236823,9.9609375,,,
154,-0.664645055,10.02604167,,,
155,-0.712940475,10.09114583,,,
156,-0.751886142,10.15625,,,
157,-0.824646262,10.22135417,,,
158,-0.725648103,10.28645833,,,
159,-0.691061068,10.3515625,,,
160,-0.722893764,10.41666667,,,
161,-0.60925122,10.48177083,,,
162,-0.728137578,10.546875,,,
163,-0.79067992,10.61197917,,,
164,-0.69208771,10.67708333,,,
165,-0.638634607,10.7421875,,,
166,-0.719357766,10.80729167,,,
167,-0.67555609,10.87239583,,,
168,-0.653295688,10.9375,,,
169,-0.727800757,11.00260417,,,
170,-0.699391469,11.06770833,,,
171,-0.743455965,11.1328125,,,
172,-0.802491041,11.19791667,,,
173,-0.709390135,11.26302083,,,
174,-0.81439068,11.328125,,,
175,-0.828473544,11.39322917,,,
176,-0.783562639,11.45833333,,,
177,-0.788869013,11.5234375,,,
178,-0.964289545,11.58854167,,,
179,-0.792480042,11.65364583,,,
180,-0.894461276,11.71875,,,
181,-0.840111233,11.78385417,,,
182,-0.809040918,11.84895833,,,
183,-0.879300705,11.9140625,,,
184,-0.917601176,11.97916667,,,
185,-0.943336929,12.04427083,,,
186,-0.876947872,12.109375,,,
187,-0.951591257,12.17447917,,,
188,-0.988597666,12.23958333,,,
189,-0.817896734,12.3046875,,,
190,-0.989502415,12.36979167,,,
191,-0.909694656,12.43489583,,,
192,-0.985400667,12.5,,,
193,-0.956914585,12.56510417,,,
194,-0.869012782,12.63020833,,,
195,-0.924212298,12.6953125,,,
196,-0.984435143,12.76041667,,,
197,-0.981411588,12.82552083,,,
198,-0.930286036,12.890625,,,
199,-1.005293896,12.95572917,,,
200,-0.864633127,13.02083333,,,
201,-0.823426211,13.0859375,,,
202,-0.9653229,13.15104167,,,
203,-0.985785227,13.21614583,,,
204,-0.859053984,13.28125,,,
205,-0.826692589,13.34635417,,,
206,-0.71745035,13.41145833,,,
207,-0.771945788,13.4765625,,,
208,-0.748672978,13.54166667,,,
209,-0.715763319,13.60677083,,,
210,-0.730543172,13.671875,,,
211,-0.682628334,13.73697917,,,
212,-0.729824659,13.80208333,,,
213,-0.768376802,13.8671875,,,
214,-0.795611153,13.93229167,,,
215,-0.7508541,13.99739583,,,
216,-0.644263141,14.0625,,,
217,-0.703112916,14.12760417,,,
218,-0.629260968,14.19270833,,,
219,-0.65901641,14.2578125,,,
220,-0.697054293,14.32291667,,,
221,-0.64841516,14.38802083,,,
222,-0.683941149,14.453125,,,
223,-0.618030098,14.51822917,,,
