,amplitude (in pu),timestamps (in ms),,parameters,values
0,0.033251639,0,,waveform frequency,60
1,0.023394118,0.065104167,,signal duration in ms,1000
2,0.134235277,0.130208333,,signal sample per cycle,256
3,0.079410011,0.1953125,,,
4,0.177534729,0.260416667,,a3 parameter,0.15
5,0.316795023,0.325520833,,a5 parameter,0.15
6,0.327741368,0.390625,,,
7,0.362864597,0.455729167,,interruption duration in cycles,30
8,0.478024236,0.520833333,,interruption magnitude,0.01
9,0.403609101,0.5859375,,,
10,0.420929299,0.651041667,,,
11,0.531078362,0.716145833,,,
12,0.544448031,0.78125,,,
13,0.629154407,0.846354167,,,
14,0.636171646,0.911458333,,,
15,0.761260555,0.9765625,,,
16,0.675133862,1.041666667,,,
17,0.638750014,1.106770833,,,
18,0.686721737,1.171875,,,
19,0.660358693,1.236979167,,,
20,0.620326917,1.302083333,,,
21,0.657017252,1.3671875,,,
22,0.689003079,1.432291667,,,
23,0.611482587,1.497395833,,,
24,0.766332464,1.5625,,,
25,0.706161593,1.627604167,,,
26,0.785368088,1.692708333,,,
27,0.707245769,1.7578125,,,
28,0.677670736,1.822916667,,,
29,0.697662124,1.888020833,,,
30,0.839156663,1.953125,,,
31,0.719763297,2.018229167,,,
32,0.69863199,2.083333333,,,
33,0.709549559,2.1484375,,,
34,0.740150454,2.213541667,,,
35,0.71840448,2.278645833,,,
36,0.762373093,2.34375,,,
37,0.725393236,2.408854167,,,
38,0.629601345,2.473958333,,,
39,0.708094141,2.5390625,,,
40,0.745545425,2.604166667,,,
41,0.727508928,2.669270833,,,
42,0.747725063,2.734375,,,
43,0.658863024,2.799479167,,,
44,0.656980454,2.864583333,,,
45,0.731214997,2.9296875,,,
46,0.854118367,2.994791667,,,
47,0.809584289,3.059895833,,,
48,0.861231585,3.125,,,
49,0.794128421,3.190104167,,,
50,0.823702625,3.255208333,,,
51,0.881747695,3.3203125,,,
52,0.911028638,3.385416667,,,
53,0.895874827,3.450520833,,,
54,0.945824127,3.515625,,,
55,0.796997761,3.580729167,,,
56,1.11828822,3.645833333,,,
57,0.965066582,3.7109375,,,
58,0.843120775,3.776041667,,,
59,0.920442907,3.841145833,,,
60,0.995582883,3.90625,,,
61,1.018904371,3.971354167,,,
62,0.991146563,4.036458333,,,
63,0.894168923,4.1015625,,,
64,1.028870622,4.166666667,,,
65,1.025428418,4.231770833,,,
66,0.879354095,4.296875,,,
67,1.034921943,4.361979167,,,
68,0.890900159,4.427083333,,,
69,0.933450439,4.4921875,,,
70,0.984903322,4.557291667,,,
71,0.870317427,4.622395833,,,
72,0.896698405,4.6875,,,
73,0.840377386,4.752604167,,,
74,0.829425667,4.817708333,,,
75,0.886294648,4.8828125,,,
76,0.86245753,4.947916667,,,
77,0.795062764,5.013020833,,,
78,0.849558645,5.078125,,,
79,0.813409432,5.143229167,,,
80,0.784811645,5.208333333,,,
81,0.83535561,5.2734375,,,
82,0.705418344,5.338541667,,,
83,0.742854772,5.403645833,,,
84,0.70932212,5.46875,,,
85,0.731058098,5.533854167,,,
86,0.623864693,5.598958333,,,
87,0.820311092,5.6640625,,,
88,0.784020103,5.729166667,,,
89,0.66836755,5.794270833,,,
90,0.650712682,5.859375,,,
91,0.753378269,5.924479167,,,
92,0.733693473,5.989583333,,,
93,0.592666086,6.0546875,,,
