,amplitude (in pu),timestamps (in ms),,parameters,values
0,0.067456223,0,,waveform frequency,60
1,0.072469736,0.065104167,,signal duration in ms,1000
2,0.073769419,0.130208333,,signal sample per cycle,256
3,0.117763955,0.1953125,,,
4,0.118830303,0.260416667,,swell duration in cycles,20
5,0.162284607,0.325520833,,swell magnitude,1.2
6,0.097506655,0.390625,,,
7,0.140179862,0.455729167,,,
8,0.195194721,0.520833333,,,
9,0.233969068,0.5859375,,,
10,0.322301385,0.651041667,,,
11,0.313212044,0.716145833,,,
12,0.273028001,0.78125,,,
13,0.269315304,0.846354167,,,
14,0.324148796,0.911458333,,,
15,0.340770895,0.9765625,,,
16,0.336513841,1.041666667,,,
17,0.300666326,1.106770833,,,
18,0.468029526,1.171875,,,
19,0.459951977,1.236979167,,,
20,0.475577823,1.302083333,,,
21,0.502504698,1.3671875,,,
22,0.587460967,1.432291667,,,
23,0.60186737,1.497395833,,,
24,0.556435072,1.5625,,,
25,0.609468642,1.627604167,,,
26,0.595987001,1.692708333,,,
27,0.59740899,1.7578125,,,
28,0.572062091,1.822916667,,,
29,0.66061575,1.888020833,,,
30,0.704486501,1.953125,,,
31,0.718107124,2.018229167,,,
32,0.699484126,2.083333333,,,
33,0.683912451,2.1484375,,,
34,0.711149442,2.213541667,,,
35,0.70305662,2.278645833,,,
36,0.805545775,2.34375,,,
37,0.827064672,2.408854167,,,
38,0.799087539,2.473958333,,,
39,0.794925697,2.5390625,,,
40,0.770823938,2.604166667,,,
41,0.846376628,2.669270833,,,
42,0.981123131,2.734375,,,
43,0.899790023,2.799479167,,,
44,0.919882075,2.864583333,,,
45,0.972376704,2.9296875,,,
46,0.998099451,2.994791667,,,
47,0.905690819,3.059895833,,,
48,0.904402221,3.125,,,
49,0.937974048,3.190104167,,,
50,0.855590096,3.255208333,,,
51,0.940046762,3.3203125,,,
52,0.893985209,3.385416667,,,
53,1.017355561,3.450520833,,,
54,0.96947302,3.515625,,,
55,0.922693247,3.580729167,,,
56,1.047239369,3.645833333,,,
57,1.019179166,3.7109375,,,
58,0.940640663,3.776041667,,,
59,1.002458745,3.841145833,,,
60,0.985646252,3.90625,,,
61,1.024271095,3.971354167,,,
62,0.9543941,4.036458333,,,
63,0.986142259,4.1015625,,,
64,0.965635905,4.166666667,,,
65,1.030261653,4.231770833,,,
66,1.016606458,4.296875,,,
67,1.019906026,4.361979167,,,
68,0.908087468,4.427083333,,,
69,1.046415821,4.4921875,,,
70,1.016485534,4.557291667,,,
71,1.050047524,4.622395833,,,
72,0.914705752,4.6875,,,
73,0.989602284,4.752604167,,,
74,0.922009355,4.817708333,,,
75,0.977950658,4.8828125,,,
76,0.968750266,4.947916667,,,
77,0.927987196,5.013020833,,,
78,0.929560685,5.078125,,,
79,0.95654323,5.143229167,,,
80,0.982548767,5.208333333,,,
81,0.908231035,5.2734375,,,
82,0.935452729,5.338541667,,,
83,0.922082307,5.403645833,,,
84,0.900461999,5.46875,,,
85,0.905222322,5.533854167,,,
86,0.920115468,5.598958333,,,
87,0.841898288,5.6640625,,,
88,0.790550469,5.729166667,,,
89,0.788051206,5.794270833,,,
90,0.845672251,5.859375,,,
91,0.793766351,5.924479167,,,
92,0.849761681,5.989583333,,,
93,0.755939226,6.0546875,,,
94,0.816081954,6.119791667,,,
95,0.71399719,6.184895833,,,
96,0.777042777,6.25,,,
97,0.6334972,6.315104167,,,
98,0.705599855,6.380208333,,,
99,0.683460911,6.4453125,,,
100,0.661515142,6.510416667,,,
101,0.565920096,6.575520833,,,
102,0.631835952,6.640625,,,
103,0.610891533,6.705729167,,,
104,0.578769921,6.770833333,,,
105,0.566500498,6.8359375,,,
106,0.652236637,6.901041667,,,
107,0.437501738,6.966145833,,,
108,0.482102048,7.03125,,,
