,amplitude (in pu),timestamps (in ms),,parameters,values
0,-0.056697413,0,,waveform frequency,60
1,0.064778906,0.065104167,,signal duration in ms,1000
2,0.015756162,0.130208333,,signal sample per cycle,256
3,0.035963351,0.1953125,,,
4,0.138932986,0.260416667,,spike magnitude,0.4
5,0.122409075,0.325520833,,spike duration in cycles,0.5
6,0.2005121,0.390625,,,
7,0.14804973,0.455729167,,,
8,0.310802176,0.520833333,,,
9,0.21207786,0.5859375,,,
10,0.252099305,0.651041667,,,
11,0.221392705,0.716145833,,,
12,0.36904515,0.78125,,,
13,0.321215508,0.846354167,,,
14,0.365583539,0.911458333,,,
15,0.372438674,0.9765625,,,
16,0.402659242,1.041666667,,,
17,0.396921868,1.106770833,,,
18,0.459079428,1.171875,,,
19,0.431801551,1.236979167,,,
20,0.430596438,1.302083333,,,
21,0.533190458,1.3671875,,,
22,0.470165847,1.432291667,,,
23,0.549946214,1.497395833,,,
24,0.600086642,1.5625,,,
25,0.541613024,1.627604167,,,
26,0.662095804,1.692708333,,,
27,0.619208536,1.7578125,,,
28,0.715514176,1.822916667,,,
29,0.744461983,1.888020833,,,
30,0.576052558,1.953125,,,
31,0.696459412,2.018229167,,,
32,0.704667727,2.083333333,,,
33,0.859663814,2.1484375,,,
34,0.799762366,2.213541667,,,
35,0.730682211,2.278645833,,,
36,0.797555659,2.34375,,,
37,0.730690093,2.408854167,,,
38,0.822770073,2.473958333,,,
39,0.826515949,2.5390625,,,
40,0.856519054,2.604166667,,,
41,0.779766157,2.669270833,,,
42,0.835627313,2.734375,,,
43,0.889814946,2.799479167,,,
44,0.903388365,2.864583333,,,
45,0.855415776,2.9296875,,,
46,0.989173153,2.994791667,,,
47,0.871538988,3.059895833,,,
48,0.915671656,3.125,,,
49,0.958785989,3.190104167,,,
50,0.987504627,3.255208333,,,
51,0.889240277,3.3203125,,,
52,0.980356835,3.385416667,,,
53,0.96280284,3.450520833,,,
54,0.998629686,3.515625,,,
55,0.957940541,3.580729167,,,
56,1.010636693,3.645833333,,,
57,0.996932467,3.7109375,,,
58,0.89011317,3.776041667,,,
59,1.051420843,3.841145833,,,
60,0.988075194,3.90625,,,
61,0.933048476,3.971354167,,,
62,0.979565087,4.036458333,,,
63,0.980642296,4.1015625,,,
64,0.977826629,4.166666667,,,
65,0.996975475,4.231770833,,,
66,0.967520567,4.296875,,,
67,0.939887794,4.361979167,,,
68,1.015247996,4.427083333,,,
69,1.003278196,4.4921875,,,
70,0.992024584,4.557291667,,,
71,0.955108481,4.622395833,,,
72,0.988718994,4.6875,,,
73,1.010274576,4.752604167,,,
74,0.958722338,4.817708333,,,
75,1.014692544,4.8828125,,,
76,0.992938597,4.947916667,,,
77,0.966740716,5.013020833,,,
78,1.035306098,5.078125,,,
79,0.934994486,5.143229167,,,
80,0.932186564,5.208333333,,,
81,0.90795933,5.2734375,,,
82,0.888526651,5.338541667,,,
83,0.849538073,5.403645833,,,
84,0.856075036,5.46875,,,
85,0.848205619,5.533854167,,,
86,0.887453886,5.598958333,,,
87,0.876888729,5.6640625,,,
88,0.808754506,5.729166667,,,
89,0.814135177,5.794270833,,,
90,0.767821539,5.859375,,,
91,0.783046255,5.924479167,,,
92,0.852107435,5.989583333,,,
93,0.769395417,6.0546875,,,
94,0.63134275,6.119791667,,,
95,0.664605888,6.184895833,,,
96,0.670281637,6.25,,,
97,0.672328043,6.315104167,,,
98,0.686341689,6.380208333,,,
99,0.597812032,6.4453125,,,
100,0.592692466,6.510416667,,,
101,0.625800565,6.575520833,,,
102,0.590859082,6.640625,,,
103,0.59199897,6.705729167,,,
104,0.60879468,6.770833333,,,
105,0.535133284,6.8359375,,,
106,0.478580074,6.901041667,,,
107,0.503256569,6.966145833,,,
108,0.571136806,7.03125,,,
109,0.524055081,7.096354167,,,
110,0.445883099,7.161458333,,,
111,0.450336204,7.2265625,,,
112,0.397587955,7.291666667,,,
113,0.303357608,7.356770833,,,
114,0.347130832,7.421875,,,
115,0.294494062,7.486979167,,,
116,0.195265155,7.552083333,,,
117,0.264998215,7.6171875,,,
118,0.330457706,7.682291667,,,
119,0.209087328,7.747395833,,,
120,0.280566712,7.8125,,,
121,0.144464881,7.877604167,,,
122,0.133838907,7.942708333,,,
123,0.107584209,8.0078125,,,
124,0.139290024,8.072916667,,,
125,0.008365085,8.138020833,,,
126,0.034092024,8.203125,,,
127,0.100160476,8.268229167,,,
128,-0.063965066,8.333333333,,,
129,-0.100805777,8.3984375,,,
130,0.019415691,8.463541667,,,
131,-0.0934952,8.528645833,,,
132,-0.106661174,8.59375,,,
133,-0.072095717,8.658854167,,,
134,-0.144654362,8.723958333,,,
135,-0.224718397,8.7890625,,,
136,-0.20476467,8.854166667,,,
137,-0.265642933,8.919270833,,,
138,-0.260332428,8.984375,,,
139,-0.284933914,9.049479167,,,
140,-0.376058369,9.114583333,,,
141,-0.329772097,9.1796875,,,
142,-0.371329617,9.244791667,,,
143,-0.398133113,9.309895833,,,
144,-0.439774057,9.375,,,
145,-0.379661674,9.440104167,,,
146,-0.412813864,9.505208333,,,
147,-0.538692381,9.5703125,,,
148,-0.518134202,9.635416667,,,
149,-0.452745994,9.700520833,,,
150,-0.598949979,9.765625,,,
151,-0.429961747,9.830729167,,,
152,-0.570747336,9.895833333,,,
153,-0.564258149,9.9609375,,,
154,-0.620843229,10.02604167,,,
155,-0.68805445,10.09114583,,,
156,-0.656307583,10.15625,,,
157,-0.573124405,10.22135417,,,
158,-0.668199324,10.28645833,,,
159,-0.692996004,10.3515625,,,
160,-0.706107296,10.41666667,,,
161,-0.740935745,10.48177083,,,
162,-0.692295018,10.546875,,,
163,-0.703144868,10.61197917,,,
164,-0.858221133,10.67708333,,,
165,-0.814465649,10.7421875,,,
166,-0.754233236,10.80729167,,,
167,-0.859106186,10.87239583,,,
168,-0.839309043,10.9375,,,
169,-0.852295761,11.00260417,,,
170,-0.887861979,11.06770833,,,
171,-0.850657459,11.1328125,,,
172,-0.84802301,11.19791667,,,
173,-0.966512252,11.26302083,,,
174,-0.865241497,11.328125,,,
175,-0.912539432,11.39322917,,,
176,-0.920626196,11.45833333,,,
177,-1.042597208,11.5234375,,,
178,-0.918099894,11.58854167,,,
179,-0.94868959,11.65364583,,,
180,-0.89401637,11.71875,,,
181,-0.950168593,11.78385417,,,
182,-1.033190572,11.84895833,,,
183,-0.913913716,11.9140625,,,
184,-0.940365727,11.97916667,,,
185,-0.968639239,12.04427083,,,
186,-0.995712088,12.109375,,,
187,-1.020517953,12.17447917,,,
188,-1.055602726,12.23958333,,,
189,-0.951031571,12.3046875,,,
190,-0.946696803,12.36979167,,,
