event_id,start_time,asset_name,timestamps (in ms),Vab,Vbc,Vca,Ia,Ib,Ic,asset_name,datetime
event_2889,7/18/2006 20:12:11.6380,Site0014,0,331.4854126,-10222.28711,10119.7627,301.6140137,-3205.616211,3048.004395,Site0014,7/18/2006 20:12:11.6380
,,,0.000130208,889.7766113,-10529.13086,9822.12207,467.2059937,-3271.037109,2924.197754,Site0014,7/18/2006 20:12:11.6380
,,,0.000260417,1413.174561,-10792.13965,9498.219727,626.8840332,-3312.668457,2800.390869,Site0014,7/18/2006 20:12:11.6380
,,,0.000390625,1971.46582,-10993.78027,9156.80957,786.5620117,-3348.352539,2670.688477,Site0014,7/18/2006 20:12:11.6380
,,,0.000520833,2547.203613,-11151.58496,8824.152344,952.1539917,-3384.036377,2540.986328,Site0014,7/18/2006 20:12:11.6380
,,,0.000651042,3122.941406,-11186.65332,8482.742188,1111.832031,-3407.825928,2387.70166,Site0014,7/18/2006 20:12:11.6380
,,,0.00078125,3689.955811,-11204.1875,8097.561035,1271.51001,-3437.5625,2228.521484,Site0014,7/18/2006 20:12:11.6380
,,,0.000911458,4256.970215,-11230.48828,7659.85498,1425.274048,-3461.351807,2075.237061,Site0014,7/18/2006 20:12:11.6380
,,,0.001041667,4780.368164,-11248.02246,7187.132324,1584.952026,-3479.193848,1910.161377,Site0014,7/18/2006 20:12:11.6380
,,,0.001171875,5268.873047,-11274.32324,6670.63916,1726.888062,-3497.035889,1745.085693,Site0014,7/18/2006 20:12:11.6380
,,,0.001302083,5757.37793,-11318.1582,6101.621582,1880.651978,-3508.930664,1591.801147,Site0014,7/18/2006 20:12:11.6380
,,,0.001432292,6202.266113,-11344.45898,5541.35791,2022.588013,-3508.930664,1426.725464,Site0014,7/18/2006 20:12:11.6380
,,,0.0015625,6664.601074,-11370.75977,4972.339844,2164.523926,-3514.87793,1273.440918,Site0014,7/18/2006 20:12:11.6380
,,,0.001692708,7109.489258,-11388.29395,4403.322266,2300.545898,-3497.035889,1114.260742,Site0014,7/18/2006 20:12:11.6380
,,,0.001822917,7528.208008,-11397.06055,3843.058594,2424.73999,-3473.246582,960.9762573,Site0014,7/18/2006 20:12:11.6380
,,,0.001953125,7938.203125,-11379.52637,3265.286621,2543.02002,-3437.5625,795.9005737,Site0014,7/18/2006 20:12:11.6380
,,,0.002083333,8339.474609,-11046.38184,2687.514893,2661.300049,-3395.931152,636.720459,Site0014,7/18/2006 20:12:11.6380
,,,0.002213542,8688.407227,-11028.84766,2127.251221,2767.751953,-3336.457764,471.6447754,Site0014,7/18/2006 20:12:11.6380
,,,0.00234375,9054.785156,-10888.57617,1566.987427,2862.375977,-3271.037109,306.5691223,Site0014,7/18/2006 20:12:11.6380
,,,0.002473958,9421.164063,-10713.2373,997.9696655,2957,-3181.826904,135.5978699,Site0014,7/18/2006 20:12:11.6380
,,,0.002604167,9770.095703,-10494.0625,446.4601135,3039.795898,-3092.616699,-29.47779846,Site0014,7/18/2006 20:12:11.6380
,,,0.002734375,10101.58105,-10239.82031,-96.2953186,3110.763916,-2985.564697,-206.3445892,Site0014,7/18/2006 20:12:11.6380
,,,0.002864583,10415.62012,-9941.743164,-647.8048706,3169.904053,-2866.61792,-371.4202576,Site0014,7/18/2006 20:12:11.6380
,,,0.002994792,10677.31934,-9608.598633,-1216.822632,3223.130127,-2741.723633,-554.1826172,Site0014,7/18/2006 20:12:11.6380
