event_id,start_time,asset_name,timestamps (in ms),Vab,Vbc,Vca,Ia,Ib,Ic,asset_name,datetime
event_0022,20:10.6,Site0009,-0.016666667,-13329.26563,-6405.179688,19466.22852,-509.9351196,-122.3015137,626.0179443,Site0009,20:10.6
,,,-0.015625,-5975.424316,-12943.70508,19201.06055,-281.9153442,-404.2168884,648.8198853,Site0009,20:10.6
,,,-0.014583333,1620.725342,-18186.86914,16528.04492,-62.18721008,-549.3203735,532.7371216,Site0009,20:10.6
,,,-0.013541667,8311.646484,-19822.83398,10671.48926,242.5301208,-623.9450073,319.2276917,Site0009,20:10.6
,,,-0.0125,14448.61035,-18973.99219,2962.566895,518.2267456,-611.5075684,163.7596588,Site0009,20:10.6
,,,-0.011458333,18780.44922,-15094.00488,-4255.64209,675.7677002,-424.9459534,-60.11430359,Site0009,20:10.6
,,,-0.010416667,19454.79883,-8277.357422,-10753.7832,764.90271,-244.6030273,-325.4464111,Site0009,20:10.6
,,,-0.009375,17931.60742,-368.0349426,-16495.28125,717.2258301,-95.35372162,-516.1538696,Site0009,20:10.6
,,,-0.008333333,13322.4082,6416.609375,-19478.41992,507.8622131,124.3744202,-619.7991943,Site0009,20:10.6
,,,-0.007291667,5962.470703,12961.23047,-19198.77539,279.8424377,387.633606,-659.1844482,Site0009,20:10.6
,,,-0.00625,-1629.107056,18197.53711,-16521.1875,66.33302307,538.9558105,-528.5913086,Site0009,20:10.6
,,,-0.005208333,-8287.262695,19828.92969,-10679.10938,-240.4572144,621.8721313,-329.5922241,Site0009,20:10.6
,,,-0.004166667,-14453.18164,18972.46875,-2962.566895,-518.2267456,611.5075684,-153.3951263,Site0009,20:10.6
,,,-0.003125,-18793.4043,15074.95508,4274.691406,-677.8405762,439.4562988,70.47883606,Site0009,20:10.6
,,,-0.002083333,-19438.03516,8262.879883,10748.44922,-764.90271,259.1133728,323.3735046,Site0009,20:10.6
,,,-0.001041667,-17923.22461,361.1771545,16492.99414,-713.0800171,95.35372162,522.3725586,Site0009,20:10.6
,,,0,-13356.69629,-6391.463867,19259.73242,-514.0809326,-126.4473267,630.1637573,Site0009,20:10.6
,,,0.001041667,-5995.23584,-12927.7041,18977.03906,-275.6966248,-389.7065125,669.5489502,Site0009,20:10.6
,,,0.002083333,1600.151978,-18160.96289,16293.35645,-53.89558411,-545.1745605,522.3725586,Site0009,20:10.6
,,,0.003125,8286.500977,-19778.64063,10427.65625,238.3843079,-607.3617554,331.6651306,Site0009,20:10.6
,,,0.004166667,14416.60645,-18928.27344,2716.448486,516.1538696,-603.2159424,149.2493134,Site0009,20:10.6
,,,0.005208333,18735.49219,-15029.23633,-4504.808594,667.4760742,-433.2375793,-60.11430359,Site0009,20:10.6
,,,0.00625,19422.79688,-8160.774902,-10769.02246,762.8297729,-261.1862793,-333.7380371,Site0009,20:10.6
,,,0.007291667,17994.08984,92.19922638,-11744.35352,771.1213989,-68.40592957,-849.8919067,Site0009,20:10.6
,,,0.008333333,14389.17578,7737.115723,-14168.96387,669.5489502,228.0197754,-1931.949341,Site0009,20:10.6
,,,0.009375,6177.348633,14168.96387,-14514.13965,449.8208313,458.1124573,-2761.112305,Site0009,20:10.6
,,,0.010416667,-2353.747314,18336.2168,-12967.32617,449.8208313,580.4140015,-3368.473877,Site0009,20:10.6
,,,0.011458333,-7133.629883,19422.03516,-10260.78418,161.6867523,800.1421509,-3569.545898,Site0009,20:10.6
,,,0.0125,-14104.95801,18855.12305,-4722.733887,-360.6858215,841.6002808,-3208.860107,Site0009,20:10.6
,,,0.013541667,-19383.93555,14800.64355,670.539856,-559.6848755,588.7056274,-2539.311035,Site0009,20:10.6
,,,0.014583333,-19716.1582,6518.714355,5425.276855,-760.756897,406.2897949,-1504.930542,Site0009,20:10.6
,,,0.015625,-18980.84961,-547.8615112,9880.557617,-868.5480347,356.5400085,-333.7380371,Site0009,20:10.6
,,,0.016666667,-14757.97266,-6248.974121,13045.81055,-630.1637573,-105.7182617,910.0062256,Site0009,20:10.6
,,,0.017708333,-6906.560547,-14450.13379,13887.79492,-358.612915,-512.0080566,1929.876465,Site0009,20:10.6
,,,0.01875,1269.453857,-18927.51172,12188.58594,-215.5823364,-588.7056274,2589.060791,Site0009,20:10.6
,,,0.019791667,7587.005859,-19755.78125,9279.357422,103.6453552,-758.68396,2902.069824,Site0009,20:10.6
,,,0.020833333,14463.84961,-18919.89258,4465.186035,476.7686157,-737.954895,2661.612549,Site0009,20:10.6
,,,0.021875,19418.22461,-14355.64844,-913.6105347,665.4031372,-520.2996826,2010.719849,Site0009,20:10.6
,,,0.022916667,19902.8418,-7330.219727,-5831.410645,827.0899048,-319.2276917,1042.672241,Site0009,20:10.6
,,,0.023958333,18996.85156,799.3139648,-10177.72852,858.1835327,-147.1764069,-107.7911682,Site0009,20:10.6
,,,0.025,14818.93066,7441.468262,-13236.30469,640.5282593,163.7596588,-1270.692017,Site0009,20:10.6
,,,0.026041667,6722.923828,14309.92969,-13649.2959,397.9981689,441.5292053,-2240.8125,Site0009,20:10.6
,,,0.027083333,-1860.748047,18831.50195,-12245.73438,310.9360657,547.2474365,-2931.090576,Site0009,20:10.6
,,,0.028125,-7246.402344,19611.76758,-9471.375,47.67686081,711.0071411,-3173.620605,Site0009,20:10.6
,,,0.029166667,-14163.63086,18688.25,-4350.127441,-437.3833923,750.392334,-2885.486572,Site0009,20:10.6
,,,0.030208333,-19438.79883,14411.27344,1059.148193,-636.3824463,559.6848755,-2232.520996,Site0009,20:10.6
,,,0.03125,-19802.26172,6747.307129,5810.075684,-806.3608398,371.050354,-1227.161011,Site0009,20:10.6
,,,0.032291667,-18999.13672,-848.0805054,10133.5332,-872.6938477,302.6444397,-53.89558411,Site0009,20:10.6
,,,0.033333333,-14692.44238,-6517.952148,13015.33105,-642.6011963,-105.7182617,1148.390503,Site0009,20:10.6
,,,0.034375,-6890.559082,-14471.46973,13727.01758,-379.34198,-503.7164001,2172.406494,Site0009,20:10.6
,,,0.035416667,1398.98999,-19041.04688,12219.06445,-221.8010559,-563.8306885,2839.882568,Site0009,20:10.6
,,,0.036458333,7580.910156,-19714.63281,9260.307617,55.9684906,-719.2987671,3121.798096,Site0009,20:10.6
,,,0.0375,14413.55859,-18779.6875,4400.417969,468.4769897,-704.7883911,2860.611816,Site0009,20:10.6
,,,0.038541667,19497.4707,-14231.44629,-960.8531494,650.8928223,-528.5913086,2201.427246,Site0009,20:10.6
,,,0.039583333,19938.6543,-7254.021973,-5865.699707,802.2150269,-331.6651306,1208.504761,Site0009,20:10.6
,,,0.040625,18993.04102,882.3695068,-10113.72168,831.2357178,-159.6138458,43.53104782,Site0009,20:10.6
,,,0.041666667,14706.1582,7292.121094,-13106.00586,621.8721313,159.6138458,-1156.682129,Site0009,20:10.6
,,,0.042708333,6769.404785,14383.8418,-13605.10156,389.7065125,451.8937378,-2143.385986,Site0009,20:10.6
,,,0.04375,-1770.072876,18911.50977,-12230.49414,279.8424377,551.3932495,-2850.247314,Site0009,20:10.6
,,,0.044791667,-7381.272461,19637.67383,-9385.272461,12.43744278,692.3509521,-3125.943848,Site0009,20:10.6
,,,0.045833333,-14271.83105,18684.44141,-4334.125977,-433.2375793,729.663269,-2858.538818,Site0009,20:10.6
,,,0.046875,-19449.46484,14341.93359,1005.047791,-638.4553833,536.8829346,-2215.937744,Site0009,20:10.6
,,,0.047916667,-19859.41016,6816.646973,5864.175781,-787.7046509,356.5400085,-1223.015137,Site0009,20:10.6
,,,0.048958333,-18983.89844,-944.0896606,10114.48438,-841.6002808,273.6237183,-66.33302307,Site0009,20:10.6
,,,0.05,-14588.05176,-6603.293457,13048.8584,-619.7991943,-122.3015137,1162.900879,Site0009,20:10.6
,,,0.051041667,-6807.503418,-14485.94727,13707.96777,-375.196167,-487.1331482,2170.33374,Site0009,20:10.6
,,,0.052083333,1439.374756,-19056.28516,12284.59473,-232.1655884,-561.7578125,2837.809814,Site0009,20:10.6
,,,0.053125,7608.341309,-19719.20508,9248.87793,41.45814133,-706.8613281,3125.943848,Site0009,20:10.6
,,,0.054166667,14425.75098,-18738.54102,4357.74707,453.9666443,-723.4445801,2873.049072,Site0009,20:10.6
,,,0.055208333,19480.70703,-14220.0166,-950.1854248,644.6740723,-528.5913086,2213.864746,Site0009,20:10.6
,,,0.05625,19950.8457,-7214.399414,-5862.651855,783.5588379,-331.6651306,1227.161011,Site0009,20:10.6
,,,0.057291667,18977.80273,942.5656738,-10135.81934,820.8712158,-180.3429108,72.55175018,Site0009,20:10.6
,,,0.058333333,14607.86328,7233.44873,-13025.99902,615.6533813,155.4680328,-1111.078125,Site0009,20:10.6
,,,0.059375,6737.401367,14418.89258,-13529.66602,397.9981689,456.0395508,-2137.167236,Site0009,20:10.6
,,,0.060416667,-1709.876587,18952.65625,-12191.63379,279.8424377,559.6848755,-2837.809814,Site0009,20:10.6
,,,0.061458333,-7446.040527,19661.29492,-9259.545898,2.072906971,692.3509521,-3096.923096,Site0009,20:10.6
,,,0.0625,-14319.07422,18669.96289,-4244.212402,-439.4562988,737.954895,-2839.882568,Site0009,20:10.6
,,,0.063541667,-19451.75195,14307.64453,963.1390381,-638.4553833,545.1745605,-2176.55249,Site0009,20:10.6
,,,0.064583333,-19905.89063,6851.698242,5554.05127,-800.1421509,342.0296631,-1158.755005,Site0009,20:10.6
,,,0.065625,-19005.99414,-998.9519653,10031.42871,-864.4022217,225.9468689,72.55175018,Site0009,20:10.6
,,,0.066666667,-14225.35059,-6489.758789,17821.88281,-596.9972534,-101.5724487,982.5579224,Site0009,20:10.6
,,,0.067708333,-5472.519531,-13201.25293,19363.36133,-283.9882507,-387.633606,1036.453491,Site0009,20:10.6
,,,0.06875,1687.017334,-18220.39648,16819.12109,-97.42662811,-499.5705872,862.3293457,Site0009,20:10.6
,,,0.069791667,8439.658203,-19669.67773,10414.70313,242.5301208,-592.8514404,590.7785034,Site0009,20:10.6
,,,0.070833333,14346.50488,-19047.9043,1625.297119,512.0080566,-615.6533813,543.1016235,Site0009,20:10.6
,,,0.071875,18966.37305,-14710.73047,-3131.72583,694.4238892,-462.2582703,342.0296631,Site0009,20:10.6
,,,0.072916667,19766.44727,-7892.559082,-9397.463867,791.8504639,-263.2591858,-194.8532562,Site0009,20:10.6
,,,0.073958333,17959.03906,-2.285931349,-16134.10352,742.100708,-114.0098877,-570.0494385,Site0009,20:10.6
,,,0.075,13457.27734,6543.097656,-19062.38086,528.5913086,84.98918915,-742.100708,Site0009,20:10.6
,,,0.076041667,5739.211426,12936.84766,-19149.24609,288.1340942,391.7794189,-820.8712158,Site0009,20:10.6
,,,0.077083333,-1754.071289,18240.20898,-16656.05664,89.13500214,536.8829346,-677.8405762,Site0009,20:10.6
,,,0.078125,-8144.773438,19830.45508,-10745.40137,-244.6030273,615.6533813,-427.0188599,Site0009,20:10.6
,,,0.079166667,-14617.00684,18811.69141,-3156.109131,-559.6848755,590.7785034,-225.9468689,Site0009,20:10.6
,,,0.080208333,-18935.89258,14761.02051,4201.541992,-694.4238892,433.2375793,37.31232834,Site0009,20:10.6
