event_id,start_time,asset_name,timestamps (in ms),Vab,Vbc,Vca,Ia,Ib,Ic,asset_name,datetime
event_0799,5/19/2005 05:05:31.5100,Site0009_F_0000063,-0.016666667,17517.85352,-16622.53125,-1415.753418,44.56750107,-44.56750107,4.145813942,Site0009_F_0000063,5/19/2005 05:05:31.5100
,,,-0.015625,19525.66406,-10896.27246,-8025.143066,48.71331406,-32.13005829,-30.05715179,Site0009_F_0000063,5/19/2005 05:05:31.5100
,,,-0.014583333,18758.35156,-3614.819336,-14160.58301,51.82267761,-16.58325577,-42.49459457,Site0009_F_0000063,5/19/2005 05:05:31.5100
,,,-0.013541667,15150.39063,3690.255127,-18745.39844,29.02069855,5.182267666,-57.00494385,Site0009_F_0000063,5/19/2005 05:05:31.5100
,,,-0.0125,8649.202148,10221.92285,-19386.2207,24.87488556,29.02069855,-57.00494385,Site0009_F_0000063,5/19/2005 05:05:31.5100
,,,-0.011458333,1209.25769,16029.71289,-17774.64063,12.43744278,38.34878159,-49.74977112,Site0009_F_0000063,5/19/2005 05:05:31.5100
,,,-0.010416667,-5935.801758,19418.22461,-13001.61523,-7.255174637,49.74977112,-37.31232834,Site0009_F_0000063,5/19/2005 05:05:31.5100
,,,-0.009375,-12129.15137,19249.82813,-6046.288574,-34.20296478,53.89558411,-31.09360504,Site0009_F_0000063,5/19/2005 05:05:31.5100
,,,-0.008333333,-17480.51758,16618.7207,1388.322266,-42.49459457,38.34878159,-7.255174637,Site0009_F_0000063,5/19/2005 05:05:31.5100
,,,-0.007291667,-19521.85352,10895.51074,8062.47998,-54.93203735,22.80197716,14.51034927,Site0009_F_0000063,5/19/2005 05:05:31.5100
,,,-0.00625,-18743.875,3616.343262,14136.19922,-48.71331406,19.69261742,41.45814133,Site0009_F_0000063,5/19/2005 05:05:31.5100
,,,-0.005208333,-15160.29688,-3680.349365,18738.54102,-36.27587509,-3.109360695,53.89558411,Site0009_F_0000063,5/19/2005 05:05:31.5100
,,,-0.004166667,-8673.584961,-10196.01563,19388.50781,-22.80197716,-21.76552391,61.15075684,Site0009_F_0000063,5/19/2005 05:05:31.5100
,,,-0.003125,-1192.494141,-16042.66602,17786.83203,-16.58325577,-41.45814133,58.04139709,Site0009_F_0000063,5/19/2005 05:05:31.5100
,,,-0.002083333,5907.608398,-19425.84375,13019.90332,10.36453533,-53.89558411,37.31232834,Site0009_F_0000063,5/19/2005 05:05:31.5100
,,,-0.001041667,12123.05566,-19264.30469,6030.286621,29.02069855,-50.78622437,24.87488556,Site0009_F_0000063,5/19/2005 05:05:31.5100
,,,0,17200.87109,-16721.58789,-1391.370239,43.53104782,-34.20296478,4.145813942,Site0009_F_0000063,5/19/2005 05:05:31.5100
,,,0.001041667,19245.25586,-10999.13965,-8014.475098,58.04139709,2.072906971,-19.69261742,Site0009_F_0000063,5/19/2005 05:05:31.5100
,,,0.002083333,18470.32422,-3729.87793,-14145.34277,51.82267761,-25.91133881,-47.67686081,Site0009_F_0000063,5/19/2005 05:05:31.5100
,,,0.003125,14889.03223,3577.482422,-18747.68555,41.45814133,-8.291627884,-58.04139709,Site0009_F_0000063,5/19/2005 05:05:31.5100
,,,0.004166667,8400.797852,10109.91211,-19396.88867,26.94779205,19.69261742,-63.22366333,Site0009_F_0000063,5/19/2005 05:05:31.5100
,,,0.005208333,957.8052368,15926.08398,-17805.88086,15.54680252,37.31232834,-53.89558411,Site0009_F_0000063,5/19/2005 05:05:31.5100
,,,0.00625,-6190.302246,19332.12109,-13039.71387,-7.255174637,48.71331406,-38.34878159,Site0009_F_0000063,5/19/2005 05:05:31.5100
,,,0.007291667,-12387.46191,19171.34375,-6096.578613,-30.05715179,54.93203735,-25.91133881,Site0009_F_0000063,5/19/2005 05:05:31.5100
,,,0.008333333,-17743.39844,16550.9043,1334.983887,-48.71331406,33.16651154,-11.40098858,Site0009_F_0000063,5/19/2005 05:05:31.5100
