event_id,start_time,asset_name,timestamps (in ms),Vab,Vbc,Vca,Ia,Ib,Ic,asset_name,datetime
event_2905,07:04.2,Site0010,0,78.83882904,-9893.931641,10340.37012,-11.84447956,-3082.086914,3276.289551,Site0010,07:04.2
,,,0.000130208,604.4310303,-10207.74805,10087.10059,142.1337585,-3170.993164,3199.408936,Site0010,07:04.2
,,,0.000260417,1147.542969,-10486.69531,9807.630859,302.0342407,-3248.04541,3104.786865,Site0010,07:04.2
,,,0.000390625,1716.934448,-10722.05762,9519.427734,461.9346924,-3319.17041,2998.337158,Site0010,07:04.2
,,,0.000520833,2312.605469,-10896.40039,9222.492188,621.8352051,-3384.368408,2885.973389,Site0010,07:04.2
,,,0.000651042,2934.556396,-11009.72266,8916.822266,769.8911743,-3443.639404,2767.695801,Site0010,07:04.2
,,,0.00078125,3530.227539,-11070.74219,8567.485352,929.791626,-3491.056152,2631.676514,Site0010,07:04.2
,,,0.000911458,4082.099121,-11131.7627,8165.748047,1071.925415,-3538.4729,2501.571289,Site0010,07:04.2
,,,0.001041667,4590.171875,-11201.49902,7711.610352,1225.903687,-3585.889648,2359.638184,Site0010,07:04.2
,,,0.001171875,5080.724121,-11245.08496,7222.538574,1368.037354,-3621.452148,2205.877197,Site0010,07:04.2
,,,0.001302083,5527.477539,-11262.51953,6716.000488,1516.093384,-3651.087646,2052.116211,Site0010,07:04.2
,,,0.001432292,5974.230957,-11245.08496,6183.261719,1658.227173,-3680.7229,1898.355469,Site0010,07:04.2
,,,0.0015625,6429.744141,-11227.65039,5624.322754,1812.205322,-3692.577148,1744.594604,Site0010,07:04.2
,,,0.001692708,6876.497559,-11210.2168,5030.450195,1948.41687,-3698.50415,1584.9198,Site0010,07:04.2
,,,0.001822917,7323.250977,-11140.47949,4427.844238,2084.628418,-3704.431396,1425.244995,Site0010,07:04.2
,,,0.001953125,7752.484375,-11123.04492,3807.77124,2208.995361,-3692.577148,1265.570313,Site0010,07:04.2
,,,0.002083333,8172.958496,-11053.30859,3178.965088,2333.362549,-3680.7229,1117.723267,Site0010,07:04.2
,,,0.002213542,8575.912109,-11001.00586,2576.359131,2457.729492,-3639.233398,958.0485229,Site0010,07:04.2
,,,0.00234375,8961.34668,-10870.24902,1973.753052,2564.329834,-3603.670898,798.3737793,Site0010,07:04.2
,,,0.002473958,9320.500977,-10739.49219,1397.34729,2665.007813,-3550.326904,638.6990356,Site0010,07:04.2
,,,0.002604167,9670.896484,-10582.58398,838.4083252,2765.686035,-3491.056152,479.0242615,Site0010,07:04.2
,,,0.002734375,10003.77148,-10373.37305,296.9362793,2854.519531,-3414.003906,319.3495178,Site0010,07:04.2
,,,0.002864583,10319.12598,-10129.29395,-253.2691956,2937.430908,-3313.243408,141.9331207,Site0010,07:04.2
,,,0.002994792,10625.72168,-9850.345703,-786.0078125,3002.575684,-3218.409912,-29.56939888,Site0010,07:04.2
,,,0.003125,10870.99805,-9562.680664,-1344.946777,3067.720215,-3111.722412,-201.0719147,Site0010,07:04.2
,,,0.003255209,11063.71484,-9275.015625,-1921.352539,3126.942627,-2999.107666,-372.5744324,Site0010,07:04.2
,,,0.003385417,11195.11328,-8987.350586,-2532.691895,3180.242676,-2874.638672,-538.1630859,Site0010,07:04.2
,,,0.003515625,11238.91309,-8673.53418,-3144.03125,3221.698486,-2738.315674,-709.6655884,Site0010,07:04.2
,,,0.003645834,11282.71191,-8307.415039,-3711.703613,3257.231934,-2590.138428,-875.2542114,Site0010,07:04.2
,,,0.003776042,11352.79102,-7880.276855,-4235.708984,3292.765381,-2441.961182,-1034.928955,Site0010,07:04.2
,,,0.00390625,11422.87012,-7409.552246,-4716.046875,3322.376465,-2287.856689,-1200.517578,Site0010,07:04.2
,,,0.004036459,11484.18945,-6903.958984,-5187.651855,3340.143311,-2121.898193,-1366.106201,Site0010,07:04.2
,,,0.004166667,11501.70898,-6389.648926,-5633.056152,3357.909912,-1967.793945,-1513.953247,Site0010,07:04.2
,,,0.004296875,11492.94922,-5805.602051,-6104.660645,3369.754395,-1789.981201,-1685.455811,Site0010,07:04.2
,,,0.004427084,11396.58984,-5230.271973,-6558.798828,3375.676758,-1624.022705,-1845.130493,Site0010,07:04.2
,,,0.004557292,11352.79102,-4620.07373,-7004.203125,3369.754395,-1458.064209,-1998.891357,Site0010,07:04.2
,,,0.0046875,11300.23145,-4001.158203,-7458.34082,3363.832275,-1286.178589,-2146.738281,Site0010,07:04.2
,,,0.004817709,11230.15234,-3408.394043,-7842.611328,3340.143311,-1132.074219,-2276.84375,Site0010,07:04.2
,,,0.004947917,11142.55371,-2806.912598,-8270.548828,3304.609863,-966.1157227,-2412.863037,Site0010,07:04.2
,,,0.005078125,11037.43555,-2214.148438,-8672.286133,3269.076416,-800.1571655,-2537.054443,Site0010,07:04.2
,,,0.005208334,10906.03809,-1621.384399,-9047.823242,3215.776123,-634.1986694,-2655.332031,Site0010,07:04.2
,,,0.005338542,10748.36035,-1054.771484,-9405.893555,3162.476074,-468.2401123,-2767.695801,Site0010,07:04.2
,,,0.00546875,10546.88281,-496.8758545,-9746.49707,3079.564697,-290.4274292,-2868.231689,Site0010,07:04.2
,,,0.005598959,10310.36621,34.86848068,-10060.90039,2990.731201,-124.468895,-2962.85376,Site0010,07:04.2
,,,0.005729167,10047.57031,566.612793,-10357.83691,2901.897461,59.27090073,-3051.562012,Site0010,07:04.2
,,,0.005859375,9740.974609,1133.225586,-10619.83887,2795.297119,237.0836029,-3128.442383,Site0010,07:04.2
,,,0.005989584,9434.379883,1699.838379,-10829.44141,2682.774658,420.8233948,-3199.408936,Site0010,07:04.2
,,,0.006119792,9101.504883,2301.319824,-10986.64258,2570.251953,586.7819214,-3264.46167,Site0010,07:04.2
,,,0.00625,8759.869141,2902.801025,-11100.17773,2434.040527,770.5217285,-3317.686523,Site0010,07:04.2
,,,0.006380209,8383.195313,3478.130859,-11170.04492,2297.829102,942.4073486,-3376.825439,Site0010,07:04.2
,,,0.006510417,7971.481445,4009.875244,-11239.91211,2155.695313,1108.365845,-3424.136475,Site0010,07:04.2
,,,0.006640625,7524.728027,4515.468262,-11257.37891,2007.639282,1280.251465,-3471.44751,Site0010,07:04.2
,,,0.006770834,7016.655762,4977.475586,-11292.3125,1859.583252,1446.209961,-3506.930664,Site0010,07:04.2
,,,0.006901042,6499.823242,5448.200195,-11292.3125,1705.605103,1612.168579,-3536.500244,Site0010,07:04.2
,,,0.00703125,5947.95166,5892.773438,-11283.5791,1545.70459,1772.199951,-3566.06958,Site0010,07:04.2
,,,0.007161459,5378.560059,6354.780762,-11257.37891,1391.726318,1938.158447,-3571.983398,Site0010,07:04.2
,,,0.007291667,4765.369141,6799.353516,-11239.91211,1237.748169,2092.262939,-3583.811279,Site0010,07:04.2
,,,0.007421875,4143.418457,7243.926758,-11204.97852,1077.847656,2240.440186,-3583.811279,Site0010,07:04.2
,,,0.007552084,3486.427979,7679.782715,-11152.57813,929.791626,2388.617432,-3577.897217,Site0010,07:04.2
,,,0.007682292,2846.95752,8089.487305,-11082.71094,769.8911743,2524.94043,-3554.241699,Site0010,07:04.2
,,,0.0078125,2216.24707,8481.757813,-10995.37598,621.8352051,2655.336426,-3524.672363,Site0010,07:04.2
,,,0.007942709,1594.296265,8856.59375,-10881.8418,473.7791748,2779.805176,-3483.275146,Site0010,07:04.2
,,,0.008072917,1016.144897,9213.996094,-10724.64063,319.8009338,2886.49292,-3424.136475,Site0010,07:04.2
,,,0.008203125,455.5132141,9553.963867,-10558.70508,171.7449493,2993.18042,-3364.997559,Site0010,07:04.2
,,,0.008333334,-78.83882904,9885.213867,-10340.37012,11.84447956,3088.013916,-3294.031006,Site0010,07:04.2
,,,0.008463542,-613.1908569,10181.59668,-10087.10059,-136.2115173,3176.92041,-3205.322998,Site0010,07:04.2
,,,0.00859375,-1156.302734,10460.54395,-9798.897461,-296.1119995,3253.972412,-3116.614746,Site0010,07:04.2
,,,0.008723959,-1725.694336,10704.62402,-9519.427734,-450.09021,3325.097656,-3016.078613,Site0010,07:04.2
,,,0.008854167,-2321.365479,10861.53125,-9213.758789,-604.0684814,3396.222656,-2897.801025,Site0010,07:04.2
,,,0.008984375,-2934.556396,10974.85449,-8908.088867,-763.9689331,3449.566406,-2773.609619,Site0010,07:04.2
,,,0.009114584,-3538.987305,11053.30859,-8576.21875,-917.9471436,3502.9104,-2643.504395,Site0010,07:04.2
,,,0.009244792,-4099.619141,11105.61133,-8183.214844,-1066.003174,3550.326904,-2507.485107,Site0010,07:04.2
,,,0.009375,-4607.691406,11166.63086,-7720.34375,-1214.059204,3591.81665,-2365.552002,Site0010,07:04.2
,,,0.009505209,-5080.724121,11201.49902,-7231.271973,-1362.115112,3627.37915,-2217.704834,Site0010,07:04.2
,,,0.009635417,-5536.237793,11218.93359,-6716.000488,-1510.171143,3657.014648,-2058.030273,Site0010,07:04.2
,,,0.009765626,-5991.750977,11210.2168,-6191.995117,-1658.227173,3674.795898,-1910.183228,Site0010,07:04.2
,,,0.009895834,-6438.503906,11184.06543,-5633.056152,-1800.36084,3698.50415,-1744.594604,Site0010,07:04.2
,,,0.010026042,-6876.497559,11166.63086,-5039.183594,-1936.572388,3710.358398,-1596.747559,Site0010,07:04.2
,,,0.010156251,-7332.010742,11131.7627,-4436.577637,-2072.783936,3704.431396,-1437.072754,Site0010,07:04.2
,,,0.010286459,-7761.244629,11088.17676,-3816.504639,-2203.073242,3692.577148,-1271.484131,Site0010,07:04.2
,,,0.010416667,-8181.718262,11027.15723,-3187.698486,-2327.440186,3674.795898,-1117.723267,Site0010,07:04.2
,,,0.010546876,-8584.671875,10966.13672,-2576.359131,-2445.88501,3645.1604,-963.9624023,Site0010,07:04.2
,,,0.010677084,-8970.106445,10861.53125,-1973.753052,-2558.407471,3603.670898,-804.2876587,Site0010,07:04.2
,,,0.010807292,-9329.260742,10730.77539,-1388.613892,-2659.085693,3550.326904,-644.612915,Site0010,07:04.2
,,,0.010937501,-9679.65625,10565.14941,-829.6749268,-2753.841553,3479.201904,-479.0242615,Site0010,07:04.2
,,,0.011067709,-10012.53125,10364.65625,-288.2028809,-2842.675049,3408.076904,-325.2633972,Site0010,07:04.2
,,,0.011197917,-10327.88574,10129.29395,235.8023529,-2919.664307,3319.17041,-153.7608795,Site0010,07:04.2
,,,0.011328126,-10625.72168,9841.628906,759.8075562,-2996.65332,3224.337158,17.74164009,Site0010,07:04.2
,,,0.011458334,-10879.75781,9562.680664,1310.013062,-3055.875732,3123.576416,189.2441559,Site0010,07:04.2
