event_id,start_time,asset_name,timestamps (in ms),Vab,Vbc,Vca,Ia,Ib,Ic,asset_name,datetime
event_2788,7/27/2005 18:08:27.9170,Site0014,0,87.23300171,-10213.51953,10321.10742,65.05400085,-3598.140625,3631.664795,Site0014,7/27/2005 18:08:27.9170
,,,0.000130174,654.2474976,-10529.13086,10075.99219,254.302002,-3687.35083,3519.64917,Site0014,7/27/2005 18:08:27.9170
,,,0.000260349,1186.368774,-10835.97461,9778.351563,449.4639893,-3752.771484,3389.946777,Site0014,7/27/2005 18:08:27.9170
,,,0.000390523,1779.553223,-11055.14844,9480.711914,632.7979736,-3824.139648,3260.244629,Site0014,7/27/2005 18:08:27.9170
,,,0.000520698,2337.844482,-11221.7207,9165.563477,822.0460205,-3877.665771,3118.751221,Site0014,7/27/2005 18:08:27.9170
,,,0.000650872,2913.582275,-11326.9248,8832.907227,1005.380005,-3925.244385,2959.571045,Site0014,7/27/2005 18:08:27.9170
,,,0.000781047,3498.043213,-11361.99316,8473.988281,1188.713989,-3960.928467,2794.495361,Site0014,7/27/2005 18:08:27.9170
,,,0.000911221,4065.057861,-11379.52637,8080.052734,1372.047974,-4002.559814,2623.52417,Site0014,7/27/2005 18:08:27.9170
,,,0.001041395,4597.179199,-11414.59473,7607.330078,1561.296021,-4038.243896,2440.761719,Site0014,7/27/2005 18:08:27.9170
,,,0.00117157,5111.854004,-11440.89551,7090.836914,1732.802002,-4056.085938,2263.89502,Site0014,7/27/2005 18:08:27.9170
,,,0.001301744,5591.635254,-11484.73047,6539.327637,1904.307983,-4079.875244,2081.132568,Site0014,7/27/2005 18:08:27.9170
,,,0.001431919,6071.416992,-11519.79785,5961.555664,2081.728027,-4097.717285,1898.370239,Site0014,7/27/2005 18:08:27.9170
,,,0.001562093,6507.581543,-11537.33203,5383.783691,2253.234131,-4103.664551,1715.60791,Site0014,7/27/2005 18:08:27.9170
,,,0.001692268,6961.193359,-11554.86621,4788.503418,2424.73999,-4103.664551,1538.741089,Site0014,7/27/2005 18:08:27.9170
,,,0.001822442,7388.635254,-11554.86621,4193.223633,2572.590088,-4085.82251,1355.97876,Site0014,7/27/2005 18:08:27.9170
,,,0.001952617,7798.630371,-11537.33203,3597.943359,2738.182129,-4067.980469,1173.216431,Site0014,7/27/2005 18:08:27.9170
,,,0.002082791,8217.348633,-11274.32324,3037.679688,2886.031982,-4038.243896,990.4540405,Site0014,7/27/2005 18:08:27.9170
,,,0.002212965,8601.173828,-11195.41992,2407.383057,3022.053955,-3996.612549,807.6917114,Site0014,7/27/2005 18:08:27.9170
,,,0.00234314,8984.999023,-11046.38184,1829.611084,3158.075928,-3949.033691,619.0337524,Site0014,7/27/2005 18:08:27.9170
,,,0.002473314,9368.824219,-10879.80957,1243.084961,3282.27002,-3871.718262,430.3758545,Site0014,7/27/2005 18:08:27.9170
,,,0.002603489,9752.649414,-10669.40234,691.5754395,3394.635986,-3794.402832,241.7179565,Site0014,7/27/2005 18:08:27.9170
