event_id,start_time,asset_name,timestamps (in ms),Vab,Vbc,Vca,Ia,Ib,Ic,asset_name,datetime
event_2997,5/16/2007 17:15:33.0843,Site0014,-0.050024,-282.1862183,10086.11621,-10305.17285,151.4284821,2681.150635,-2859.097412,Site0014,5/16/2007 17:15:33.0843
,,,-0.049991433,-414.4609985,10153.65039,-10246.30273,117.5563202,2693.146973,-2835.171875,Site0014,5/16/2007 17:15:33.0843
,,,-0.049958866,-546.7357788,10221.18457,-10160.94141,87.66912079,2703.143799,-2811.246582,Site0014,5/16/2007 17:15:33.0843
,,,-0.049926299,-667.2528076,10279.91016,-10105.01563,55.78944016,2719.138672,-2781.3396,Site0014,5/16/2007 17:15:33.0843
,,,-0.049893732,-799.5275879,10350.38086,-10022.59766,27.89472008,2729.135498,-2755.42041,Site0014,5/16/2007 17:15:33.0843
,,,-0.049861165,-917.1052246,10414.97949,-9951.953125,-9.962400436,2737.132813,-2721.525879,Site0014,5/16/2007 17:15:33.0843
,,,-0.049828598,-1040.561646,10485.4502,-9896.027344,-45.82704163,2743.131104,-2691.618896,Site0014,5/16/2007 17:15:33.0843
,,,-0.049796031,-1166.957642,10532.43066,-9819.496094,-79.69920349,2755.127197,-2665.699707,Site0014,5/16/2007 17:15:33.0843
,,,-0.049763464,-1287.474609,10591.15625,-9740.021484,-113.5713654,2761.125244,-2633.799072,Site0014,5/16/2007 17:15:33.0843
,,,-0.049730897,-1416.809937,10641.07227,-9660.547852,-145.4510498,2771.12207,-2607.879639,Site0014,5/16/2007 17:15:33.0843
,,,-0.04969833,-1528.508667,10685.11719,-9584.016602,-183.3081665,2777.120361,-2573.985352,Site0014,5/16/2007 17:15:33.0843
,,,-0.049665763,-1657.843994,10729.16113,-9495.711914,-217.1803284,2785.117676,-2544.078369,Site0014,5/16/2007 17:15:33.0843
,,,-0.049633196,-1781.300537,10773.20508,-9401.520508,-253.0449677,2791.115723,-2510.183838,Site0014,5/16/2007 17:15:33.0843
,,,-0.049600629,-1887.120361,10820.18555,-9313.214844,-290.9020996,2803.112061,-2476.289551,Site0014,5/16/2007 17:15:33.0843
,,,-0.049568062,-2016.455688,10855.4209,-9204.305664,-324.7742615,2809.110107,-2448.376465,Site0014,5/16/2007 17:15:33.0843
,,,-0.049535495,-2128.154297,10884.78418,-9124.832031,-362.6313782,2815.108154,-2412.488037,Site0014,5/16/2007 17:15:33.0843
,,,-0.049502928,-2254.550293,10896.5293,-9036.526367,-400.4884949,2823.105713,-2374.605957,Site0014,5/16/2007 17:15:33.0843
,,,-0.049470361,-2375.067383,10905.33789,-8942.334961,-440.3380737,2831.103271,-2340.71167,Site0014,5/16/2007 17:15:33.0843
,,,-0.049437794,-2504.402588,10914.14648,-8848.143555,-470.2252808,2831.103271,-2312.798584,Site0014,5/16/2007 17:15:33.0843
,,,-0.049405227,-2627.859131,10920.01953,-8730.40332,-508.0823975,2845.098633,-2274.916504,Site0014,5/16/2007 17:15:33.0843
,,,-0.04937266,-2745.436768,10920.01953,-8642.098633,-549.9244995,2851.096924,-2243.015869,Site0014,5/16/2007 17:15:33.0843
,,,-0.049340093,-2871.832764,10928.82813,-8533.189453,-587.7816162,2861.09375,-2207.127441,Site0014,5/16/2007 17:15:33.0843
,,,-0.049307526,-2992.349609,10931.76465,-8436.053711,-625.6387329,2865.092285,-2169.245605,Site0014,5/16/2007 17:15:33.0843
,,,-0.049274959,-3121.685059,10937.63672,-8327.144531,-661.5033569,2881.087402,-2135.351074,Site0014,5/16/2007 17:15:33.0843
,,,-0.049242392,-3239.262695,10946.44531,-8215.291992,-699.3604736,2887.085449,-2097.468994,Site0014,5/16/2007 17:15:33.0843
,,,-0.049209825,-3362.718994,10949.38184,-8100.495605,-741.2025757,2897.082275,-2067.562012,Site0014,5/16/2007 17:15:33.0843
,,,-0.049177258,-3480.296631,10955.25488,-7982.755859,-785.0371094,2909.078369,-2029.680054,Site0014,5/16/2007 17:15:33.0843
,,,-0.049144691,-3600.813721,10958.19043,-7853.242188,-826.8792114,2915.07666,-1993.79187,Site0014,5/16/2007 17:15:33.0843
,,,-0.049112124,-3715.451904,10961.12695,-7729.615234,-868.7213135,2923.073975,-1953.916016,Site0014,5/16/2007 17:15:33.0843
