event_id,start_time,asset_name,timestamps (in ms),Vab,Vbc,Vca,Ia,Ib,Ic,asset_name,datetime
event_3557,29:36.9,Site0006,0,261.1286926,-8504.68457,8501.398438,183.1567535,-332.865448,150.5888977,Site0006,29:36.9
,,,0.000130225,783.3861084,-8752.634766,8228.360352,192.9906769,-336.5367432,137.1215973,Site0006,29:36.9
,,,0.000260451,1268.339355,-9000.584961,7930.500977,202.824585,-337.7605286,123.6543045,Site0006,29:36.9
,,,0.000390676,1715.988647,-9186.547852,7620.230957,213.8877563,-337.7605286,107.7384033,Site0006,29:36.9
,,,0.000520901,2188.507324,-9384.907227,7309.961426,223.7216644,-336.5367432,93.04679871,Site0006,29:36.9
,,,0.000651126,2648.591064,-9570.870117,6962.458984,233.5555878,-334.0892029,79.57949829,Site0006,29:36.9
,,,0.000781352,3083.805664,-9670.049805,6577.724121,240.9310303,-329.1941223,64.88790131,Site0006,29:36.9
,,,0.000911577,3556.324219,-9769.230469,6242.632324,249.5357056,-323.0752869,47.74769974,Site0006,29:36.9
,,,0.001041802,4028.842773,-9880.807617,5919.95166,254.4526672,-315.732666,34.28039932,Site0006,29:36.9
,,,0.001172028,4513.795898,-9918,5535.216797,260.598877,-308.3900452,19.58880043,Site0006,29:36.9
,,,0.001302253,4973.879883,-9905.602539,5113.249512,264.2865906,-301.0474243,2.448600054,Site0006,29:36.9
,,,0.001432478,5384.225098,-9880.807617,4716.104004,266.7450562,-290.0335083,-17.14019966,Site0006,29:36.9
,,,0.001562704,5769.700684,-9868.410156,4306.547363,266.7450562,-276.5720215,-34.28039932,Site0006,29:36.9
,,,0.001692929,6155.17627,-9856.012695,3810.115479,266.7450562,-264.3343201,-50.19630051,Site0006,29:36.9
,,,0.001823154,6528.217285,-9831.217773,3313.683594,267.9743042,-250.8728485,-67.33650208,Site0006,29:36.9
,,,0.001953379,6814.21582,-9744.43457,2792.429932,267.9743042,-234.9638367,-83.25240326,Site0006,29:36.9
,,,0.002083605,7100.213867,-9595.665039,2258.765625,269.2035522,-219.0548401,-97.94400024,Site0006,29:36.9
,,,0.00221383,7386.211914,-9434.49707,1712.69043,269.2035522,-200.698288,-111.4113007,Site0006,29:36.9
,,,0.002344055,7672.209961,-9273.330078,1203.847656,269.2035522,-182.3417358,-124.8786011,Site0006,29:36.9
,,,0.002474281,7933.338379,-9062.572266,732.2371826,269.2035522,-166.432724,-135.8973083,Site0006,29:36.9
,,,0.002604506,8206.902344,-8827.020508,235.8052063,267.9743042,-146.8524017,-146.9160004,Site0006,29:36.9
,,,0.002734731,8468.030273,-8579.070313,-260.6268005,266.7450562,-130.9433899,-157.9347076,Site0006,29:36.9
,,,0.002864956,8729.15918,-8318.722656,-744.6480103,265.5158386,-113.8106155,-168.9533997,Site0006,29:36.9
,,,0.002995182,8965.418945,-8033.580078,-1216.258423,264.2865906,-96.67783356,-179.9721069,Site0006,29:36.9
,,,0.003125407,9189.243164,-7723.642578,-1687.868774,261.8280945,-80.76882172,-188.5422058,Site0006,29:36.9
,,,0.003255632,9375.763672,-7388.910156,-2171.889893,258.1403809,-64.85980988,-199.5608978,Site0006,29:36.9
,,,0.003385858,9537.415039,-7041.779785,-2643.500488,253.2234344,-48.95080185,-208.131012,Site0006,29:36.9
