event_id,start_time,asset_name,timestamps (in ms),Vab,Vbc,Vca,Ia,Ib,Ic,asset_name,datetime
event_1196,6/28/2005 15:39:42.1050,Site0009_F_0000061,-0.016666667,-14569.76465,-4913.228516,19087.52734,-102.608902,-8.291627884,159.6138458,Site0009_F_0000061,6/28/2005 15:39:42.1050
,,,-0.015625,-7846.840332,-11434.22852,19258.20898,-61.15075684,-69.44238281,191.7438965,Site0009_F_0000061,6/28/2005 15:39:42.1050
,,,-0.014583333,22.85931396,-16760.44922,17286.97461,-15.54680252,-114.0098877,175.1606445,Site0009_F_0000061,6/28/2005 15:39:42.1050
,,,-0.013541667,7298.216797,-19297.83203,12344.79102,42.49459457,-149.2493134,126.4473267,Site0009_F_0000061,6/28/2005 15:39:42.1050
,,,-0.0125,13390.22363,-18748.44727,5021.429199,94.31726837,-159.6138458,69.44238281,Site0009_F_0000061,6/28/2005 15:39:42.1050
,,,-0.011458333,18150.29492,-15892.55664,-2755.309326,126.4473267,-137.8483124,-1.036453485,Site0009_F_0000061,6/28/2005 15:39:42.1050
,,,-0.010416667,19540.14063,-9965.898438,-9536.143555,155.4680328,-87.06209564,-55.9684906,Site0009_F_0000061,6/28/2005 15:39:42.1050
,,,-0.009375,18353.74219,-2196.018066,-15215.9209,152.3586731,-41.45814133,-114.0098877,Site0009_F_0000061,6/28/2005 15:39:42.1050
,,,-0.008333333,14636.81836,5355.175293,-18983.89844,114.0098877,10.36453533,-163.7596588,Site0009_F_0000061,6/28/2005 15:39:42.1050
,,,-0.007291667,7913.132324,11867.03125,-19158.39063,64.26011658,68.40592957,-190.7074432,Site0009_F_0000061,6/28/2005 15:39:42.1050
,,,-0.00625,38.86083221,17206.20508,-17186.39453,14.51034927,107.7911682,-172.0512848,Site0009_F_0000061,6/28/2005 15:39:42.1050
,,,-0.005208333,-7212.113281,19732.92188,-12238.87598,-37.31232834,148.2128601,-125.4108734,Site0009_F_0000061,6/28/2005 15:39:42.1050
,,,-0.004166667,-13310.21582,19176.67773,-4935.325684,-83.9527359,155.4680328,-66.33302307,Site0009_F_0000061,6/28/2005 15:39:42.1050
,,,-0.003125,-18035.23633,14880.65137,2867.319824,-183.4522705,342.0296631,-42.49459457,Site0009_F_0000061,6/28/2005 15:39:42.1050
,,,-0.002083333,-19489.08789,7747.021484,9404.321289,-249.7852936,766.9755859,33.16651154,Site0009_F_0000061,6/28/2005 15:39:42.1050
,,,-0.001041667,-18883.31641,3244.498535,14739.68555,-139.9212189,741.06427,120.2286072,Site0009_F_0000061,6/28/2005 15:39:42.1050
,,,0,-14371.65039,-3473.091553,19344.3125,-115.0463409,451.8937378,179.3064575,Site0009_F_0000061,6/28/2005 15:39:42.1050
,,,0.001041667,-7414.799316,-8987.519531,19551.57031,-29.02069855,-40.42168808,270.5143738,Site0009_F_0000061,6/28/2005 15:39:42.1050
,,,0.002083333,444.9946289,-14448.61035,17702.25195,2.072906971,-555.5390625,247.7123871,Site0009_F_0000061,6/28/2005 15:39:42.1050
,,,0.003125,7484.901367,-16847.31445,12865.9834,107.7911682,-1111.078125,217.6552429,Site0009_F_0000061,6/28/2005 15:39:42.1050
,,,0.004166667,13960.18262,-16268.97363,5232.496582,122.3015137,-1606.50293,166.8690186,Site0009_F_0000061,6/28/2005 15:39:42.1050
,,,0.005208333,18490.13672,-13815.40723,-3190.398193,154.4315796,-1931.949341,244.6030273,Site0009_F_0000061,6/28/2005 15:39:42.1050
,,,0.00625,19393.8418,-9775.404297,-8577.576172,222.8375092,-1966.152344,98.46308136,Site0009_F_0000061,6/28/2005 15:39:42.1050
,,,0.007291667,18363.64844,-3806.075684,-14507.28223,173.087738,-1710.148315,-112.9734344,Site0009_F_0000061,6/28/2005 15:39:42.1050
,,,0.008333333,14320.59766,3232.306885,-19485.2793,140.9576721,-1241.671265,-174.1241913,Site0009_F_0000061,6/28/2005 15:39:42.1050
,,,0.009375,6937.801758,8652.25,-19521.85352,137.8483124,-594.9243164,-248.7488403,Site0009_F_0000061,6/28/2005 15:39:42.1050
,,,0.010416667,-572.244812,13406.22559,-17782.25977,100.5359955,97.42662811,-269.4779053,Site0009_F_0000061,6/28/2005 15:39:42.1050
,,,0.011458333,-7329.458008,16673.58398,-13216.49316,-24.87488556,756.611084,-196.9261627,Site0009_F_0000061,6/28/2005 15:39:42.1050
,,,0.0125,-13901.51074,16643.10352,-5097.626953,-83.9527359,1308.004395,-162.7232056,Site0009_F_0000061,6/28/2005 15:39:42.1050
,,,0.013541667,-18341.55078,14304.59668,2855.890137,-104.6818085,1686.309937,-157.5409393,Site0009_F_0000061,6/28/2005 15:39:42.1050
,,,0.014583333,-19431.93945,10173.91797,8944.849609,-164.7961121,1799.283325,-57.00494385,Site0009_F_0000061,6/28/2005 15:39:42.1050
,,,0.015625,-18036.75977,4334.125977,14878.36523,-164.7961121,1606.50293,103.6453552,Site0009_F_0000061,6/28/2005 15:39:42.1050
,,,0.016666667,-13985.32813,-2551.099365,19579.00195,-143.0305939,1168.08313,182.4158173,Site0009_F_0000061,6/28/2005 15:39:42.1050
,,,0.017708333,-6909.608398,-8230.876953,19740.54102,-130.5931396,547.2474365,228.0197754,Site0009_F_0000061,6/28/2005 15:39:42.1050
,,,0.01875,581.3885498,-12993.99609,17856.93359,-102.608902,-135.7754059,249.7852936,Site0009_F_0000061,6/28/2005 15:39:42.1050
,,,0.019791667,7739.401367,-16357.3623,13325.45605,-21.76552391,-797.0327759,183.4522705,Site0009_F_0000061,6/28/2005 15:39:42.1050
,,,0.020833333,13987.61426,-16262.11523,5382.606445,37.31232834,-1355.681152,149.2493134,Site0009_F_0000061,6/28/2005 15:39:42.1050
,,,0.021875,18336.97852,-14088.95703,-3025.049072,65.29656982,-1748.49707,171.0148315,Site0009_F_0000061,6/28/2005 15:39:42.1050
,,,0.022916667,19268.11523,-10144.20117,-8792.454102,153.3951263,-1863.543457,63.22366333,Site0009_F_0000061,6/28/2005 15:39:42.1050
,,,0.023958333,18056.57227,-4209.161621,-14565.19238,154.4315796,-1663.507935,-131.6295929,Site0009_F_0000061,6/28/2005 15:39:42.1050
,,,0.025,13999.04297,2616.629395,-19659.77148,133.7024994,-1218.869385,-208.3271637,Site0009_F_0000061,6/28/2005 15:39:42.1050
,,,0.026041667,6697.016602,8240.782227,-19836.55078,151.3222198,-602.1795044,-247.7123871,Site0009_F_0000061,6/28/2005 15:39:42.1050
,,,0.027083333,-644.6326294,12948.27734,-17901.12891,116.0827942,88.09854889,-263.2591858,Site0009_F_0000061,6/28/2005 15:39:42.1050
,,,0.028125,-7366.032715,16289.54688,-13349.07715,-14.51034927,753.501709,-190.7074432,Site0009_F_0000061,6/28/2005 15:39:42.1050
,,,0.029166667,-13910.6543,16283.45117,-5307.17041,-96.39017487,1319.405396,-150.2857666,Site0009_F_0000061,6/28/2005 15:39:42.1050
,,,0.030208333,-18413.17773,14202.49121,2805.599609,-117.1192474,1719.47644,-137.8483124,Site0009_F_0000061,6/28/2005 15:39:42.1050
,,,0.03125,-19373.26758,10084.00488,8960.088867,-169.9783783,1839.704956,-42.49459457,Site0009_F_0000061,6/28/2005 15:39:42.1050
,,,0.032291667,-18058.0957,4177.92041,14786.92773,-171.0148315,1659.362061,125.4108734,Site0009_F_0000061,6/28/2005 15:39:42.1050
,,,0.033333333,-14088.19434,-2598.342041,19591.19336,-137.8483124,1214.723511,196.9261627,Site0009_F_0000061,6/28/2005 15:39:42.1050
,,,0.034375,-6949.231445,-8354.317383,19843.4082,-104.6818085,590.7785034,224.9104156,Site0009_F_0000061,6/28/2005 15:39:42.1050
,,,0.035416667,581.3885498,-13006.1875,17781.49805,-54.93203735,-95.35372162,243.5665741,Site0009_F_0000061,6/28/2005 15:39:42.1050
,,,0.036458333,7587.768066,-16284.97461,13248.49609,44.56750107,-748.319458,180.3429108,Site0009_F_0000061,6/28/2005 15:39:42.1050
,,,0.0375,13909.12988,-16165.34473,5336.125488,109.8640747,-1306.967896,141.9941254,Site0009_F_0000061,6/28/2005 15:39:42.1050
