event_id,start_time,asset_name,timestamps (in ms),Vab,Vbc,Vca,Ia,Ib,Ic,asset_name,datetime
event_2778,12:33.1,Site0010,0,-4007.568359,11001.58691,-7872.009277,-654.296875,2299.804688,-1489.257813,Site0010,12:33.1
,,,6.51E-05,-4216.918945,10997.31445,-7587.890625,-800.78125,2294.921875,-1420.898438,Site0010,12:33.1
,,,0.000130208,-4439.086914,11029.35742,-7327.270508,-888.671875,2353.515625,-1381.835938,Site0010,12:33.1
,,,0.000195313,-4637.756348,11076.35547,-7102.966309,-1005.859375,2226.5625,-1269.53125,Site0010,12:33.1
,,,0.000260417,-4851.379395,11069.94629,-6833.80127,-1040.039063,2416.992188,-1044.921875,Site0010,12:33.1
,,,0.000325521,-5054.321289,11087.03613,-6568.908691,-1259.765625,2353.515625,-1005.859375,Site0010,12:33.1
,,,0.000390625,-5252.990723,11095.58105,-6299.743652,-1333.007813,2377.929688,-913.0859375,Site0010,12:33.1
,,,0.000455729,-5473.022461,11099.85352,-6004.943848,-1376.953125,2358.398438,-747.0703125,Site0010,12:33.1
,,,0.000520833,-5667.419434,11072.08203,-5733.642578,-1547.851563,2373.046875,-693.359375,Site0010,12:33.1
,,,0.000585938,-5885.314941,11018.67676,-5464.477539,-1679.6875,2402.34375,-537.109375,Site0010,12:33.1
,,,0.000651042,-6069.030762,11031.49414,-5131.225586,-1738.28125,2343.75,-473.6328125,Site0010,12:33.1
,,,0.000716146,-6293.334961,10995.17773,-4806.518555,-1791.992188,2231.445313,-346.6796875,Site0010,12:33.1
,,,0.00078125,-6504.821777,11003.72266,-4537.353516,-1914.0625,2241.210938,-346.6796875,Site0010,12:33.1
,,,0.000846354,-6737.670898,10943.9082,-4189.147949,-1938.476563,2280.273438,-131.8359375,Site0010,12:33.1
,,,0.000911458,-6947.021484,10973.81641,-3911.437988,-2001.953125,2143.554688,-97.65625,Site0010,12:33.1
,,,0.000976563,-7164.916992,10946.04492,-3601.68457,-2041.015625,2045.898438,-19.53125,Site0010,12:33.1
,,,0.001041667,-7374.267578,10916.1377,-3302.612305,-2104.492188,2026.367188,78.125,Site0010,12:33.1
,,,0.001106771,-7587.890625,10881.95801,-2994.995117,-2143.554688,2026.367188,273.4375,Site0010,12:33.1
,,,0.001171875,-7807.922363,10877.68555,-2680.969238,-2187.5,1860.351563,283.203125,Site0010,12:33.1
,,,0.001236979,-8030.090332,10817.87109,-2371.21582,-2182.617188,1738.28125,380.859375,Site0010,12:33.1
,,,0.001302083,-8239.441406,10764.46484,-2074.279785,-2177.734375,1743.164063,522.4609375,Site0010,12:33.1
,,,0.001367188,-8444.519531,10740.9668,-1807.250977,-2304.6875,1557.617188,639.6484375,Site0010,12:33.1
,,,0.001432292,-8664.550781,10691.83398,-1506.04248,-2270.507813,1435.546875,732.421875,Site0010,12:33.1
,,,0.001497396,-8873.901367,10634.15527,-1213.378906,-2236.328125,1342.773438,791.015625,Site0010,12:33.1
,,,0.0015625,-9053.344727,10578.61328,-924.987793,-2285.15625,1264.648438,917.96875,Site0010,12:33.1
,,,0.001627604,-9247.742188,10497.43652,-657.9589844,-2333.984375,1088.867188,1108.398438,Site0010,12:33.1
,,,0.001692708,-9422.912109,10384.2168,-358.8867188,-2294.921875,991.2109375,1196.289063,Site0010,12:33.1
,,,0.001757813,-9623.71875,10309.44824,-134.5825195,-2314.453125,820.3125,1298.828125,Site0010,12:33.1
,,,0.001822917,-9788.208008,10221.86328,130.3100586,-2294.921875,805.6640625,1425.78125,Site0010,12:33.1
,,,0.001888021,-9965.515625,10110.7793,395.2026367,-2338.867188,664.0625,1474.609375,Site0010,12:33.1
,,,0.001953125,-10127.86914,9952.697266,655.8227539,-2333.984375,541.9921875,1562.5,Site0010,12:33.1
,,,0.002018229,-10292.3584,9830.932617,886.5356445,-2285.15625,532.2265625,1694.335938,Site0010,12:33.1
,,,0.002083333,-10422.66797,9668.579102,1179.199219,-2299.804688,385.7421875,1757.8125,Site0010,12:33.1
,,,0.002148438,-10572.20508,9553.222656,1388.549805,-2255.859375,322.265625,1840.820313,Site0010,12:33.1
,,,0.002213542,-10670.4707,9393.005859,1674.804688,-2182.617188,219.7265625,1831.054688,Site0010,12:33.1
,,,0.002278646,-10781.55469,9252.013672,1963.195801,-2172.851563,102.5390625,1958.007813,Site0010,12:33.1
,,,0.00234375,-10839.2334,9083.251953,2240.905762,-2099.609375,34.1796875,1977.539063,Site0010,12:33.1
,,,0.002408854,-10862.73242,8946.533203,2507.93457,-2031.25,-48.828125,2026.367188,Site0010,12:33.1
,,,0.002473958,-10894.77539,8809.814453,2766.418457,-1948.242188,-190.4296875,2070.3125,Site0010,12:33.1
,,,0.002539063,-10914.00195,8596.191406,3086.853027,-2070.3125,-415.0390625,2050.78125,Site0010,12:33.1
,,,0.002604167,-10946.04492,8468.017578,3379.516602,-1757.8125,-400.390625,2255.859375,Site0010,12:33.1
,,,0.002669271,-10965.27148,8245.849609,3616.638184,-1689.453125,-532.2265625,2202.148438,Site0010,12:33.1
,,,0.002734375,-10978.08789,8045.043945,3855.895996,-1542.96875,-615.234375,2211.914063,Site0010,12:33.1
,,,0.002799479,-11042.17578,7786.560059,4135.742188,-1757.8125,-883.7890625,2163.085938,Site0010,12:33.1
,,,0.002864583,-11054.99219,7536.621094,4347.229004,-1337.890625,-805.6640625,2285.15625,Site0010,12:33.1
,,,0.002929688,-11091.30859,7286.682129,4545.898438,-1254.882813,-976.5625,2304.6875,Site0010,12:33.1
,,,0.002994792,-11110.53516,7015.380859,4774.475098,-1088.867188,-1064.453125,2324.21875,Site0010,12:33.1
,,,0.003059896,-11138.30566,6759.033203,4947.509766,-1279.296875,-1362.304688,2231.445313,Site0010,12:33.1
,,,0.003125,-11163.94043,6500.549316,5184.631348,-825.1953125,-1206.054688,2348.632813,Site0010,12:33.1
,,,0.003190104,-11155.39551,6216.430664,5353.393555,-781.25,-1406.25,2353.515625,Site0010,12:33.1
,,,0.003255209,-11153.25977,5913.085938,5616.149902,-629.8828125,-1484.375,2348.632813,Site0010,12:33.1
,,,0.003320313,-11151.12305,5624.694824,5842.590332,-820.3125,-1752.929688,2163.085938,Site0010,12:33.1
,,,0.003385417,-11099.85352,5357.666016,6041.259766,-385.7421875,-1635.742188,2421.875,Site0010,12:33.1
,,,0.003450521,-11072.08203,5011.59668,6254.882813,-366.2109375,-1791.992188,2265.625,Site0010,12:33.1
,,,0.003515625,-11057.12891,4733.886719,6468.505859,-234.375,-1816.40625,2285.15625,Site0010,12:33.1
,,,0.003580729,-11046.44727,4415.588379,6688.537598,-458.984375,-2016.601563,2114.257813,Site0010,12:33.1
,,,0.003645834,-11022.94922,4084.472656,6900.024414,-58.59375,-1923.828125,2167.96875,Site0010,12:33.1
