event_id,start_time,asset_name,timestamps (in ms),Vab,Vbc,Vca,Ia,Ib,Ic,asset_name,datetime
event_2907,07:56.6,Site0010,0,183.9572601,-10199.03027,10191.90137,47.37791824,-2874.638672,3140.270264,Site0010,07:56.6
,,,0.000130208,718.3093262,-10495.41309,9938.632813,201.3561554,-2945.763916,3051.562012,Site0010,07:56.6
,,,0.000260417,1270.18103,-10756.92676,9659.163086,355.3343811,-3005.034668,2962.85376,Site0010,07:56.6
,,,0.000390625,1857.092407,-10974.85449,9370.959961,497.4681396,-3064.305664,2850.48999,Site0010,07:56.6
,,,0.000520833,2461.523438,-11123.04492,9082.756836,645.5241089,-3111.722412,2749.954102,Site0010,07:56.6
,,,0.000651042,3083.474121,-11192.78223,8768.354492,793.5801392,-3153.211914,2625.762695,Site0010,07:56.6
,,,0.00078125,3652.865723,-11262.51953,8401.550781,935.7138672,-3194.70166,2489.743408,Site0010,07:56.6
,,,0.000911458,4195.977539,-11323.53906,7991.07959,1077.847656,-3230.26416,2359.638184,Site0010,07:56.6
,,,0.001041667,4686.530273,-11384.55859,7519.475098,1214.059204,-3253.972412,2211.791016,Site0010,07:56.6
,,,0.001171875,5142.043457,-11401.99316,7021.669922,1362.115112,-3277.680908,2069.85791,Site0010,07:56.6
,,,0.001302083,5597.556641,-11358.40723,6506.397949,1498.32666,-3307.316406,1916.097046,Site0010,07:56.6
,,,0.001432292,6044.310059,-11367.125,5973.659668,1640.460449,-3313.243408,1768.250122,Site0010,07:56.6
,,,0.0015625,6473.543457,-11358.40723,5423.454102,1776.671875,-3319.17041,1620.403076,Site0010,07:56.6
,,,0.001692708,6911.537109,-11279.95313,4829.581543,1912.883423,-3331.024658,1466.642212,Site0010,07:56.6
,,,0.001822917,7358.290527,-11271.23633,4226.975586,2049.094971,-3313.243408,1312.881348,Site0010,07:56.6
,,,0.001953125,7796.283691,-11184.06543,3615.635986,2173.461914,-3307.316406,1153.206543,Site0010,07:56.6
,,,0.002083333,8225.517578,-11114.32813,3004.296631,2291.906738,-3277.680908,999.4456787,Site0010,07:56.6
,,,0.002213542,8628.47168,-11018.43945,2401.690674,2404.429443,-3242.118408,851.5986938,Site0010,07:56.6
,,,0.00234375,9022.666016,-10896.40039,1816.551392,2505.107422,-3188.774414,691.9239502,Site0010,07:56.6
,,,0.002473958,9399.339844,-10739.49219,1248.87915,2599.863281,-3129.503662,544.0769653,Site0010,07:56.6
,,,0.002604167,9767.254883,-10547.71582,707.4070435,2688.696777,-3064.305664,384.4021912,Site0010,07:56.6
,,,0.002734375,10108.88965,-10312.35352,174.6684113,2765.686035,-2981.326416,224.7274323,Site0010,07:56.6
,,,0.002864583,10424.24512,-10050.83984,-384.2705078,2836.75293,-2880.565918,53.22491837,Site0010,07:56.6
,,,0.002994792,10695.80078,-9763.174805,-925.7425537,2901.897461,-2779.805176,-112.3637161,Site0010,07:56.6
,,,0.003125,10923.55762,-9466.792969,-1484.681519,2961.119873,-2679.044678,-272.0384827,Site0010,07:56.6
,,,0.003255209,11098.75488,-9170.410156,-2078.553955,3008.497803,-2566.429932,-437.6271057,Site0010,07:56.6
,,,0.003385417,11212.63281,-8847.876953,-2689.893555,3055.875732,-2441.961182,-597.3018799,Site0010,07:56.6
,,,0.003515625,11256.43262,-8499.192383,-3283.766113,3097.331299,-2305.638184,-762.8905029,Site0010,07:56.6
,,,0.003645834,11308.99121,-8106.921875,-3842.705078,3132.864746,-2163.387939,-916.6513672,Site0010,07:56.6
,,,0.003776042,11370.31055,-7662.348633,-4323.042969,3162.476074,-2032.991943,-1064.498413,Site0010,07:56.6
,,,0.00390625,11440.38965,-7174.189941,-4803.381348,3186.165039,-1890.741821,-1218.259277,Site0010,07:56.6
,,,0.004036459,11492.94922,-6642.445801,-5266.252441,3198.009521,-1724.783203,-1372.020142,Site0010,07:56.6
,,,0.004166667,11527.98828,-6093.26709,-5711.656738,3209.854004,-1576.605957,-1531.694946,Site0010,07:56.6
,,,0.004296875,11510.46875,-5517.937012,-6130.861328,3227.620605,-1416.574585,-1685.455811,Site0010,07:56.6
,,,0.004427084,11405.35059,-4890.304199,-6611.199219,3221.698486,-1262.470215,-1845.130493,Site0010,07:56.6
,,,0.004557292,11379.07031,-4262.671875,-7047.870117,3209.854004,-1096.511719,-1987.063599,Site0010,07:56.6
,,,0.0046875,11308.99121,-3626.322021,-7475.807617,3203.931641,-948.3344116,-2134.910645,Site0010,07:56.6
,,,0.004817709,11247.67285,-2981.255127,-7895.012207,3180.242676,-812.0113525,-2276.84375,Site0010,07:56.6
,,,0.004947917,11133.79395,-2353.622559,-8314.21582,3150.631592,-646.0528564,-2395.121338,Site0010,07:56.6
,,,0.005078125,11019.91602,-1734.706909,-8698.486328,3103.253662,-503.8026733,-2519.312744,Site0010,07:56.6
,,,0.005208334,10879.75781,-1159.376953,-9047.823242,3055.875732,-367.4795837,-2619.848877,Site0010,07:56.6
,,,0.005338542,10713.32031,-584.0470581,-9414.626953,2996.65332,-225.2294312,-2720.384766,Site0010,07:56.6
,,,0.00546875,10485.56348,-34.86848068,-9755.230469,2919.664307,-71.12508392,-2815.006836,Site0010,07:56.6
,,,0.005598959,10257.80762,496.8758545,-10087.10059,2836.75293,77.0521698,-2903.715088,Site0010,07:56.6
,,,0.005729167,9986.250977,1037.33728,-10375.30371,2741.99707,237.0836029,-2986.509277,Site0010,07:56.6
,,,0.005859375,9670.896484,1603.950073,-10628.57227,2647.241211,403.0421448,-3057.47583,Site0010,07:56.6
,,,0.005989584,9364.300781,2179.280029,-10820.70801,2534.718506,551.2193604,-3116.614746,Site0010,07:56.6
,,,0.006119792,9040.185547,2772.044189,-10942.97559,2416.273926,705.3237305,-3175.753418,Site0010,07:56.6
,,,0.00625,8698.550781,3364.80835,-11030.30957,2291.906738,853.5009766,-3228.978516,Site0010,07:56.6
,,,0.006380209,8321.875977,3931.421143,-11100.17773,2155.695313,1013.53241,-3282.203369,Site0010,07:56.6
,,,0.006510417,7892.642578,4445.731445,-11152.57813,2019.483765,1161.709717,-3317.686523,Site0010,07:56.6
,,,0.006640625,7419.609375,4925.172852,-11187.51172,1877.349976,1303.959839,-3359.08374,Site0010,07:56.6
,,,0.006770834,6920.296875,5352.312012,-11213.71191,1735.216309,1446.209961,-3388.653076,Site0010,07:56.6
,,,0.006901042,6403.464844,5823.036133,-11213.71191,1581.238037,1600.314331,-3418.222656,Site0010,07:56.6
,,,0.00703125,5851.592773,6267.609375,-11204.97852,1427.259766,1754.418701,-3435.964111,Site0010,07:56.6
,,,0.007161459,5255.921875,6712.182617,-11178.77832,1273.281494,1890.741821,-3447.791992,Site0010,07:56.6
,,,0.007291667,4642.730957,7148.038574,-11143.84473,1119.303345,2032.991943,-3453.705811,Site0010,07:56.6
,,,0.007421875,3994.500488,7583.894531,-11108.91113,977.1695557,2163.387939,-3453.705811,Site0010,07:56.6
,,,0.007552084,3346.270264,8011.033203,-11039.04297,823.1913452,2287.856689,-3441.878174,Site0010,07:56.6
,,,0.007682292,2715.55957,8429.455078,-10969.17578,681.0575562,2412.325684,-3412.308594,Site0010,07:56.6
,,,0.0078125,2084.848877,8830.442383,-10881.8418,538.9238281,2519.013428,-3382.739258,Site0010,07:56.6
,,,0.007942709,1471.658081,9187.844727,-10750.84082,402.7123108,2619.773926,-3329.514404,Site0010,07:56.6
,,,0.008072917,902.2665405,9545.24707,-10602.37207,254.656311,2720.534424,-3282.203369,Site0010,07:56.6
,,,0.008203125,350.3947754,9876.49707,-10410.2373,118.4447937,2803.513672,-3211.236816,Site0010,07:56.6
,,,0.008333334,-192.7171326,10207.74805,-10174.43457,-35.53343964,2874.638672,-3146.184082,Site0010,07:56.6
,,,0.008463542,-718.3093262,10504.12988,-9921.166016,-177.6671906,2951.690918,-3057.47583,Site0010,07:56.6
,,,0.00859375,-1278.940918,10765.64355,-9650.429688,-331.6454163,3010.961914,-2956.939941,Site0010,07:56.6
,,,0.008723959,-1848.33252,10939.98535,-9370.959961,-485.6236572,3064.305664,-2868.231689,Site0010,07:56.6
