event_id,start_time,asset_name,timestamps (in ms),Vab,Vbc,Vca,Ia,Ib,Ic,asset_name,datetime
event_2882,7/18/2006 20:09:00.2330,Site0010,0,201.477005,-10103.14258,10384.03711,41.45567703,-2933.909668,3004.250977,Site0010,7/18/2006 20:09:00.2330
,,,0.000130208,744.5889282,-10416.95898,10122.03418,189.511673,-3010.961914,2915.542725,Site0010,7/18/2006 20:09:00.2330
,,,0.000260417,1270.18103,-10687.18945,9833.831055,331.6454163,-3088.013916,2832.748535,Site0010,7/18/2006 20:09:00.2330
,,,0.000390625,1848.33252,-10931.26855,9545.628906,479.701416,-3129.503662,2726.298584,Site0010,7/18/2006 20:09:00.2330
,,,0.000520833,2444.003662,-11105.61133,9248.692383,633.6796265,-3194.70166,2619.848877,Site0010,7/18/2006 20:09:00.2330
,,,0.000651042,3057.19458,-11218.93359,8943.022461,775.8134155,-3242.118408,2489.743408,Site0010,7/18/2006 20:09:00.2330
,,,0.00078125,3670.385254,-11271.23633,8576.21875,923.8693848,-3277.680908,2365.552002,Site0010,7/18/2006 20:09:00.2330
,,,0.000911458,4213.49707,-11332.25586,8148.28125,1060.080933,-3313.243408,2229.532715,Site0010,7/18/2006 20:09:00.2330
,,,0.001041667,4739.089355,-11384.55859,7676.67627,1196.29248,-3360.660156,2093.513428,Site0010,7/18/2006 20:09:00.2330
,,,0.001171875,5203.362305,-11436.86133,7170.138184,1332.503906,-3384.368408,1945.666504,Site0010,7/18/2006 20:09:00.2330
,,,0.001302083,5641.355957,-11445.5791,6637.399414,1474.637695,-3408.076904,1797.819458,Site0010,7/18/2006 20:09:00.2330
,,,0.001432292,6070.589844,-11436.86133,6087.193848,1610.849243,-3419.930908,1649.972534,Site0010,7/18/2006 20:09:00.2330
,,,0.0015625,6499.823242,-11410.70996,5510.788086,1752.983032,-3431.785156,1502.125488,Site0010,7/18/2006 20:09:00.2330
,,,0.001692708,6929.056641,-11340.97363,4916.915527,1889.194458,-3443.639404,1354.278442,Site0010,7/18/2006 20:09:00.2330
,,,0.001822917,7367.050293,-11349.69043,4296.842773,2019.483765,-3437.712402,1206.431519,Site0010,7/18/2006 20:09:00.2330
,,,0.001953125,7796.283691,-11262.51953,3668.036621,2149.772949,-3431.785156,1052.670654,Site0010,7/18/2006 20:09:00.2330
,,,0.002083333,8225.517578,-11201.49902,3030.496826,2262.295654,-3408.076904,910.7374878,Site0010,7/18/2006 20:09:00.2330
,,,0.002213542,8637.231445,-11114.32813,2392.957275,2380.740479,-3366.587158,762.8905029,Site0010,7/18/2006 20:09:00.2330
,,,0.00234375,9031.425781,-11018.43945,1764.150879,2481.418457,-3331.024658,615.0435181,Site0010,7/18/2006 20:09:00.2330
,,,0.002473958,9408.099609,-10878.96582,1179.011719,2570.251953,-3271.753662,479.0242615,Site0010,7/18/2006 20:09:00.2330
,,,0.002604167,9758.495117,-10704.62402,611.3394165,2659.085693,-3206.555664,325.2633972,Site0010,7/18/2006 20:09:00.2330
,,,0.002734375,10100.12988,-10477.97852,69.86736298,2736.074707,-3129.503662,171.5025177,Site0010,7/18/2006 20:09:00.2330
,,,0.002864583,10424.24512,-10207.74805,-489.0715332,2813.063965,-3034.670166,23.65551949,Site0010,7/18/2006 20:09:00.2330
,,,0.002994792,10713.32031,-9920.083008,-1004.343323,2872.286377,-2933.909668,-136.0192413,Site0010,7/18/2006 20:09:00.2330
,,,0.003125,10958.59668,-9614.983398,-1563.282227,2931.508789,-2833.14917,-301.6078796,Site0010,7/18/2006 20:09:00.2330
,,,0.003255209,11151.31445,-9318.601563,-2148.421387,2984.808838,-2714.607178,-443.5409851,Site0010,7/18/2006 20:09:00.2330
,,,0.003385417,11291.47168,-9022.219727,-2759.760742,3026.264648,-2596.06543,-609.1296387,Site0010,7/18/2006 20:09:00.2330
,,,0.003515625,11344.03125,-8699.685547,-3362.366943,3061.797852,-2459.742432,-762.8905029,Site0010,7/18/2006 20:09:00.2330
,,,0.003645834,11387.83008,-8324.849609,-3938.772705,3097.331299,-2323.419434,-904.8236084,Site0010,7/18/2006 20:09:00.2330
,,,0.003776042,11449.14941,-7880.276855,-4471.51123,3126.942627,-2175.242188,-1058.584473,Site0010,7/18/2006 20:09:00.2330
,,,0.00390625,11519.22852,-7383.400879,-4960.583008,3150.631592,-2021.137695,-1218.259277,Site0010,7/18/2006 20:09:00.2330
,,,0.004036459,11589.30762,-6860.373535,-5414.720703,3162.476074,-1867.033447,-1360.192383,Site0010,7/18/2006 20:09:00.2330
,,,0.004166667,11598.06738,-6328.629395,-5833.924805,3180.242676,-1724.783203,-1502.125488,Site0010,7/18/2006 20:09:00.2330
,,,0.004296875,11589.30762,-5735.865234,-6288.0625,3198.009521,-1558.824707,-1661.800293,Site0010,7/18/2006 20:09:00.2330
,,,0.004427084,11484.18945,-5143.101074,-6742.200684,3192.087158,-1392.866211,-1803.733398,Site0010,7/18/2006 20:09:00.2330
,,,0.004557292,11431.62988,-4515.468262,-7178.871582,3186.165039,-1232.834717,-1957.494263,Site0010,7/18/2006 20:09:00.2330
,,,0.0046875,11379.07031,-3887.835693,-7633.009277,3174.320557,-1072.803345,-2087.599609,Site0010,7/18/2006 20:09:00.2330
,,,0.004817709,11317.75195,-3277.637207,-8026.013184,3150.631592,-930.5531616,-2217.704834,Site0010,7/18/2006 20:09:00.2330
,,,0.004947917,11230.15234,-2650.004639,-8453.951172,3126.942627,-776.4487915,-2335.982666,Site0010,7/18/2006 20:09:00.2330
,,,0.005078125,11125.03418,-2022.371826,-8864.421875,3079.564697,-616.4173584,-2448.346191,Site0010,7/18/2006 20:09:00.2330
,,,0.005208334,10984.87598,-1412.173462,-9239.958984,3026.264648,-462.3130188,-2560.709961,Site0010,7/18/2006 20:09:00.2330
