event_id,start_time,asset_name,timestamps (in ms),Vab,Vbc,Vca,Ia,Ib,Ic,asset_name,datetime
event_4513,23:04.6,Site0006,0,149.2164001,-8318.722656,8737.203125,129.0701904,-376.9211731,293.8320007,Site0006,23:04.6
,,,0.000130208,621.7349854,-8529.480469,8526.219727,143.8210754,-386.7113342,277.9161072,Site0006,23:04.6
,,,0.000260417,1106.688354,-8727.839844,8240.771484,156.1134796,-395.27771,257.1029968,Site0006,23:04.6
,,,0.000390625,1591.641602,-8950.995117,7955.322754,168.4058685,-401.3965759,236.2899017,Site0006,23:04.6
,,,0.000520833,2051.725586,-9186.547852,7632.64209,181.9275055,-407.5154114,216.7011108,Site0006,23:04.6
,,,0.000651042,2511.809326,-9384.907227,7247.907227,195.4491577,-411.1867371,195.8880005,Site0006,23:04.6
,,,0.00078125,2959.458496,-9546.075195,6850.761719,211.4292755,-413.6342773,173.8506012,Site0006,23:04.6
,,,0.000911458,3382.238281,-9670.049805,6466.026855,224.9509125,-413.6342773,153.0375061,Site0006,23:04.6
,,,0.001041667,3817.452881,-9756.833008,6093.702637,234.7848358,-411.1867371,133.4487,Site0006,23:04.6
,,,0.001171875,4289.97168,-9794.025391,5721.378906,245.8479919,-411.1867371,113.8599014,Site0006,23:04.6
,,,0.001302083,4774.924805,-9806.422852,5311.822266,256.9111328,-408.7391968,95.49539948,Site0006,23:04.6
,,,0.001432292,5197.70459,-9806.422852,4914.676758,265.5158386,-407.5154114,75.90660095,Site0006,23:04.6
,,,0.0015625,5645.354004,-9769.230469,4443.066406,271.6620178,-405.0678711,56.31780243,Site0006,23:04.6
,,,0.001692708,6055.69873,-9744.43457,3959.045166,279.0374756,-400.1727905,35.50469971,Site0006,23:04.6
,,,0.001822917,6416.305176,-9707.242188,3487.434814,285.1836548,-394.0539551,17.14019966,Site0006,23:04.6
,,,0.001953125,6727.172852,-9670.049805,2978.592041,291.3298645,-385.4875488,-1.224300027,Site0006,23:04.6
,,,0.002083333,7038.040039,-9595.665039,2469.749268,295.0175781,-378.144928,-15.91590023,Site0006,23:04.6
,,,0.002213542,7336.473145,-9459.292969,1936.084839,298.7052917,-367.131012,-30.60750008,Site0006,23:04.6
,,,0.00234375,7622.471191,-9335.317383,1427.241943,301.1637878,-354.8933105,-45.29910278,Site0006,23:04.6
,,,0.002473958,7883.599609,-9186.547852,918.3991699,304.8515015,-340.2080688,-59.99069977,Site0006,23:04.6
,,,0.002604167,8169.598145,-9025.379883,409.5563965,309.7684631,-325.5228271,-74.68230438,Site0006,23:04.6
