event_id,start_time,asset_name,timestamps (in ms),Vab,Vbc,Vca,Ia,Ib,Ic,asset_name,datetime
event_3437,10/22/2005 03:18:17.6920,Site0006,0,124.3470001,-8355.915039,8488.987305,122.923996,-183.565506,85.70100403,Site0006,10/22/2005 03:18:17.6920
,,,0.000130208,634.1696777,-8579.070313,8228.360352,129.0701904,-184.7892761,73.45800018,Site0006,10/22/2005 03:18:17.6920
,,,0.000260417,1106.688354,-8789.827148,7942.912109,136.4456329,-183.565506,58.7664032,Site0006,10/22/2005 03:18:17.6920
,,,0.000390625,1591.641602,-9025.379883,7632.64209,142.5918274,-184.7892761,45.29910278,Site0006,10/22/2005 03:18:17.6920
,,,0.000520833,2014.421387,-9236.137695,7297.550293,147.5087891,-184.7892761,33.05609894,Site0006,10/22/2005 03:18:17.6920
,,,0.000651042,2449.635986,-9397.304688,6900.404785,156.1134796,-181.1179657,20.81310081,Site0006,10/22/2005 03:18:17.6920
,,,0.00078125,2872.415771,-9546.075195,6515.669922,159.8011932,-176.2228851,9.794400215,Site0006,10/22/2005 03:18:17.6920
,,,0.000911458,3307.630127,-9670.049805,6093.702637,168.4058685,-172.5515747,-2.448600054,Site0006,10/22/2005 03:18:17.6920
,,,0.001041667,3717.975342,-9756.833008,5733.789551,173.3228302,-166.432724,-11.0187006,Site0006,10/22/2005 03:18:17.6920
,,,0.001171875,4178.059082,-9806.422852,5349.054688,179.4690247,-161.5376434,-18.36450005,Site0006,10/22/2005 03:18:17.6920
,,,0.001302083,4625.708496,-9831.217773,4951.90918,181.9275055,-155.4187927,-26.93460083,Site0006,10/22/2005 03:18:17.6920
,,,0.001432292,5060.922852,-9781.62793,4542.353027,185.6152344,-148.0761719,-35.50469971,Site0006,10/22/2005 03:18:17.6920
,,,0.0015625,5471.268066,-9756.833008,4107.974609,188.0737152,-140.733551,-46.52339935,Site0006,10/22/2005 03:18:17.6920
,,,0.001692708,5881.613281,-9719.639648,3648.775146,190.532196,-132.16716,-57.54210281,Site0006,10/22/2005 03:18:17.6920
,,,0.001822917,6254.654297,-9707.242188,3201.986328,191.7614288,-122.3769989,-67.33650208,Site0006,10/22/2005 03:18:17.6920
,,,0.001953125,6553.086914,-9620.459961,2730.375977,191.7614288,-110.1393051,-77.13090515,Site0006,10/22/2005 03:18:17.6920
,,,0.002083333,6888.82373,-9533.677734,2221.533203,190.532196,-97.9016037,-85.70100403,Site0006,10/22/2005 03:18:17.6920
,,,0.002213542,7199.691406,-9397.304688,1749.922852,191.7614288,-85.66390228,-94.27110291,Site0006,10/22/2005 03:18:17.6920
,,,0.00234375,7498.124023,-9248.535156,1228.669189,191.7614288,-70.97866058,-102.8412018,Site0006,10/22/2005 03:18:17.6920
,,,0.002473958,7784.12207,-9099.764648,757.0587769,192.9906769,-57.51719284,-111.4113007,Site0006,10/22/2005 03:18:17.6920
,,,0.002604167,8045.250977,-8876.610352,273.0375977,194.2199097,-42.83195114,-118.757103,Site0006,10/22/2005 03:18:17.6920
,,,0.002734375,8269.075195,-8653.455078,-161.3403931,194.2199097,-31.81801987,-123.6543045,Site0006,10/22/2005 03:18:17.6920
,,,0.002864583,8530.204102,-8368.3125,-657.7723999,194.2199097,-17.13278008,-129.7758026,Site0006,10/22/2005 03:18:17.6920
,,,0.002994792,8754.029297,-8045.977539,-1116.972046,191.7614288,-6.118850231,-135.8973083,Site0006,10/22/2005 03:18:17.6920
,,,0.003125,9002.722656,-7723.642578,-1600.993164,189.302948,6.118850231,-142.0187988,Site0006,10/22/2005 03:18:17.6920
,,,0.003255209,9214.112305,-7388.910156,-2047.781982,188.0737152,14.68523979,-146.9160004,Site0006,10/22/2005 03:18:17.6920
,,,0.003385417,9375.763672,-7029.382324,-2457.338379,185.6152344,23.25163078,-151.8132019,Site0006,10/22/2005 03:18:17.6920
,,,0.003515625,9524.980469,-6657.45752,-2928.94873,181.9275055,29.37047958,-155.4860992,Site0006,10/22/2005 03:18:17.6920
,,,0.003645834,9624.458008,-6285.532715,-3375.737549,178.2397919,34.26556015,-160.3833008,Site0006,10/22/2005 03:18:17.6920
,,,0.003776042,9699.066406,-5963.197754,-3822.526367,174.5520782,39.16064072,-164.0561981,Site0006,10/22/2005 03:18:17.6920
,,,0.00390625,9736.370117,-5591.272461,-4256.904297,173.3228302,44.05572128,-167.7291107,Site0006,10/22/2005 03:18:17.6920
,,,0.004036459,9761.239258,-5244.142578,-4678.871582,169.6351166,50.17457199,-171.4020081,Site0006,10/22/2005 03:18:17.6920
,,,0.004166667,9761.239258,-4835.024902,-5100.838867,165.9473877,55.06965256,-172.626297,Site0006,10/22/2005 03:18:17.6920
,,,0.004296875,9723.935547,-4425.907715,-5497.984375,162.2596741,62.41226959,-176.2992096,Site0006,10/22/2005 03:18:17.6920
,,,0.004427084,9699.066406,-3954.80249,-5907.541016,156.1134796,72.20243073,-177.5234985,Site0006,10/22/2005 03:18:17.6920
