event_id,start_time,asset_name,timestamps (in ms),Vab,Vbc,Vca,Ia,Ib,Ic,asset_name,datetime
event_2762,10:14.8,Site0010,0,11490.7832,-6517.63916,-5265.808105,1689.453125,-996.09375,-629.8828125,Site0010,10:14.8
,,,6.51E-05,11477.9668,-6214.294434,-5453.796387,1752.929688,-830.078125,-825.1953125,Site0010,10:14.8
,,,0.000130208,11484.375,-5876.77002,-5716.552734,1674.804688,-766.6015625,-913.0859375,Site0010,10:14.8
,,,0.000195313,11499.32813,-5549.926758,-5893.859863,1728.515625,-712.890625,-1044.921875,Site0010,10:14.8
,,,0.000260417,11497.19238,-5231.628418,-6154.47998,1791.992188,-532.2265625,-1171.875,Site0010,10:14.8
,,,0.000325521,11510.00977,-4883.422852,-6372.375488,1752.929688,-590.8203125,-1250,Site0010,10:14.8
,,,0.000390625,11460.87695,-4586.486816,-6564.63623,1752.929688,-478.515625,-1254.882813,Site0010,10:14.8
,,,0.000455729,11445.92285,-4251.098633,-6844.482422,1708.984375,-424.8046875,-1372.070313,Site0010,10:14.8
,,,0.000520833,11409.60742,-3911.437988,-6998.291016,1708.984375,-288.0859375,-1445.3125,Site0010,10:14.8
,,,0.000585938,11388.24414,-3586.730957,-7286.682129,1665.039063,-273.4375,-1459.960938,Site0010,10:14.8
,,,0.000651042,11401.0625,-3219.299316,-7449.035645,1674.804688,-209.9609375,-1474.609375,Site0010,10:14.8
,,,0.000716146,11307.06836,-2937.316895,-7701.11084,1586.914063,-209.9609375,-1533.203125,Site0010,10:14.8
,,,0.00078125,11326.29395,-2582.702637,-7929.6875,1557.617188,-48.828125,-1665.039063,Site0010,10:14.8
,,,0.000846354,11275.02441,-2262.268066,-8134.765625,1557.617188,-34.1796875,-1665.039063,Site0010,10:14.8
,,,0.000911458,11213.07422,-1933.288574,-8384.705078,1396.484375,34.1796875,-1674.804688,Site0010,10:14.8
,,,0.000976563,11178.89453,-1612.854004,-8581.238281,1362.304688,117.1875,-1635.742188,Site0010,10:14.8
,,,0.001041667,11112.6709,-1343.688965,-8786.316406,1357.421875,214.84375,-1635.742188,Site0010,10:14.8
,,,0.001106771,11078.49121,-1010.437012,-9004.210938,1220.703125,166.015625,-1704.101563,Site0010,10:14.8
,,,0.001171875,10980.22461,-741.2719727,-9266.967773,1152.34375,463.8671875,-1645.507813,Site0010,10:14.8
,,,0.001236979,10899.04785,-433.6547852,-9461.365234,1074.21875,488.28125,-1655.273438,Site0010,10:14.8
,,,0.001302083,10813.59863,-158.0810547,-9681.396484,839.84375,488.28125,-1704.101563,Site0010,10:14.8
,,,0.001367188,10685.4248,68.359375,-9901.427734,791.015625,654.296875,-1728.515625,Site0010,10:14.8
,,,0.001432292,10589.29492,343.9331055,-10097.96094,708.0078125,781.25,-1762.695313,Site0010,10:14.8
,,,0.001497396,10437.62207,587.4633789,-10328.67383,644.53125,942.3828125,-1733.398438,Site0010,10:14.8
,,,0.0015625,10288.08594,845.9472656,-10544.43359,493.1640625,976.5625,-1899.414063,Site0010,10:14.8
,,,0.001627604,10159.91211,1076.660156,-10700.37891,502.9296875,1069.335938,-1777.34375,Site0010,10:14.8
,,,0.001692708,9974.060547,1273.193359,-10909.72852,385.7421875,1176.757813,-1762.695313,Site0010,10:14.8
,,,0.001757813,9805.297852,1525.268555,-11020.8125,322.265625,1181.640625,-1752.929688,Site0010,10:14.8
,,,0.001822917,9651.489258,1700.439453,-11191.71094,273.4375,1313.476563,-1738.28125,Site0010,10:14.8
,,,0.001888021,9484.863281,1965.332031,-11270.75195,214.84375,1381.835938,-1772.460938,Site0010,10:14.8
,,,0.001953125,9303.283203,2196.044922,-11343.38379,126.953125,1445.3125,-1689.453125,Site0010,10:14.8
,,,0.002018229,9153.748047,2450.256348,-11407.4707,83.0078125,1445.3125,-1655.273438,Site0010,10:14.8
,,,0.002083333,8991.394531,2713.012695,-11426.69727,14.6484375,1513.671875,-1645.507813,Site0010,10:14.8
,,,0.002148438,8867.492188,2950.134277,-11418.15234,9.765625,1591.796875,-1562.5,Site0010,10:14.8
,,,0.002213542,8696.59375,3302.612305,-11433.10547,-63.4765625,1660.15625,-1464.84375,Site0010,10:14.8
,,,0.002278646,8500.060547,3514.099121,-11439.51367,-92.7734375,1655.273438,-1430.664063,Site0010,10:14.8
,,,0.00234375,8294.982422,3774.719238,-11437.37793,-205.078125,1625.976563,-1337.890625,Site0010,10:14.8
,,,0.002408854,8055.725098,3990.478516,-11448.05859,-288.0859375,1684.570313,-1254.882813,Site0010,10:14.8
,,,0.002473958,7827.148438,4242.553711,-11477.9668,-346.6796875,1665.039063,-1181.640625,Site0010,10:14.8
,,,0.002539063,7534.484863,4421.99707,-11514.28223,-424.8046875,1660.15625,-1098.632813,Site0010,10:14.8
,,,0.002604167,7252.502441,4706.115723,-11529.23633,-502.9296875,1704.101563,-1040.039063,Site0010,10:14.8
,,,0.002669271,6912.841797,4906.921387,-11580.50586,-595.703125,1728.515625,-849.609375,Site0010,10:14.8
,,,0.002734375,6628.723145,5109.863281,-11576.23242,-698.2421875,1757.8125,-883.7890625,Site0010,10:14.8
,,,0.002799479,6312.561035,5332.03125,-11565.55176,-742.1875,1787.109375,-659.1796875,Site0010,10:14.8
,,,0.002864583,5983.581543,5556.335449,-11574.09668,-903.3203125,1860.351563,-644.53125,Site0010,10:14.8
,,,0.002929688,5658.874512,5759.277344,-11580.50586,-1010.742188,1718.75,-522.4609375,Site0010,10:14.8
,,,0.002994792,5344.848633,5994.262695,-11552.73438,-1030.273438,1796.875,-590.8203125,Site0010,10:14.8
,,,0.003059896,4990.234375,6197.20459,-11535.64453,-1127.929688,1743.164063,-371.09375,Site0010,10:14.8
,,,0.003125,4652.709961,6449.279785,-11514.28223,-1215.820313,1787.109375,-341.796875,Site0010,10:14.8
,,,0.003190104,4302.368164,6665.039063,-11512.14648,-1342.773438,1728.515625,-253.90625,Site0010,10:14.8
,,,0.003255209,3977.661133,6865.844727,-11501.46484,-1376.953125,1787.109375,-258.7890625,Site0010,10:14.8
,,,0.003320313,3638.000488,7096.557617,-11465.14844,-1489.257813,1777.34375,-161.1328125,Site0010,10:14.8
,,,0.003385417,3287.658691,7318.725586,-11428.83301,-1508.789063,1694.335938,-180.6640625,Site0010,10:14.8
,,,0.003450521,2945.861816,7540.893555,-11428.83301,-1542.96875,1582.03125,29.296875,Site0010,10:14.8
,,,0.003515625,2614.746094,7756.652832,-11375.42773,-1616.210938,1640.625,-24.4140625,Site0010,10:14.8
,,,0.003580729,2287.902832,7976.68457,-11326.29395,-1655.273438,1567.382813,14.6484375,Site0010,10:14.8
,,,0.003645834,1956.787109,8156.12793,-11292.11426,-1562.5,1494.140625,180.6640625,Site0010,10:14.8
,,,0.003710938,1651.306152,8423.15625,-11251.52539,-1591.796875,1430.664063,107.421875,Site0010,10:14.8
,,,0.003776042,1352.233887,8647.460938,-11213.07422,-1601.5625,1386.71875,249.0234375,Site0010,10:14.8
,,,0.003841146,1025.390625,8880.310547,-11129.76074,-1704.101563,1240.234375,219.7265625,Site0010,10:14.8
,,,0.00390625,728.4545898,9083.251953,-11074.21875,-1645.507813,1157.226563,434.5703125,Site0010,10:14.8
,,,0.003971354,461.4257813,9299.011719,-10965.27148,-1650.390625,947.265625,478.515625,Site0010,10:14.8
,,,0.004036459,168.762207,9529.724609,-10888.36719,-1738.28125,961.9140625,629.8828125,Site0010,10:14.8
,,,0.004101563,-100.402832,9777.527344,-10785.82813,-1865.234375,903.3203125,737.3046875,Site0010,10:14.8
,,,0.004166667,-369.5678711,9967.651367,-10672.60742,-1757.8125,864.2578125,756.8359375,Site0010,10:14.8
,,,0.004231771,-636.5966797,10200.5,-10508.11719,-1713.867188,708.0078125,864.2578125,Site0010,10:14.8
,,,0.004296875,-871.5820313,10362.85352,-10384.2168,-1669.921875,683.59375,961.9140625,Site0010,10:14.8
,,,0.004361979,-1117.248535,10580.75,-10234.67969,-1835.9375,541.9921875,1064.453125,Site0010,10:14.8
,,,0.004427084,-1358.642578,10719.60449,-10053.10059,-1728.515625,463.8671875,1108.398438,Site0010,10:14.8
,,,0.004492188,-1567.993164,10892.63867,-9890.74707,-1704.101563,458.984375,1269.53125,Site0010,10:14.8
,,,0.004557292,-1809.387207,11035.7666,-9704.894531,-1865.234375,366.2109375,1269.53125,Site0010,10:14.8
,,,0.004622396,-2029.418945,11112.6709,-9540.405273,-1757.8125,332.03125,1337.890625,Site0010,10:14.8
,,,0.0046875,-2277.22168,11159.66797,-9407.958984,-1752.929688,170.8984375,1445.3125,Site0010,10:14.8
,,,0.004752604,-2548.522949,11198.12012,-9245.605469,-1616.210938,288.0859375,1337.890625,Site0010,10:14.8
,,,0.004817709,-2796.325684,11213.07422,-9085.388672,-1669.921875,-4.8828125,1538.085938,Site0010,10:14.8
,,,0.004882813,-3071.899414,11208.80078,-8899.536133,-1591.796875,156.25,1567.382813,Site0010,10:14.8
,,,0.004947917,-3336.791992,11225.89063,-8750,-1440.429688,0,1586.914063,Site0010,10:14.8
,,,0.005013021,-3582.458496,11262.20703,-8506.469727,-1474.609375,-43.9453125,1694.335938,Site0010,10:14.8
,,,0.005078125,-3811.035156,11262.20703,-8320.617188,-1416.015625,-161.1328125,1552.734375,Site0010,10:14.8
,,,0.005143229,-4048.156738,11294.25,-8064.27002,-1337.890625,-166.015625,1806.640625,Site0010,10:14.8
,,,0.005208334,-4263.916016,11300.65918,-7769.470215,-1342.773438,-288.0859375,1586.914063,Site0010,10:14.8
,,,0.005273438,-4475.402832,11347.65625,-7491.760254,-1118.164063,-317.3828125,1743.164063,Site0010,10:14.8
,,,0.005338542,-4689.025879,11336.97461,-7192.687988,-1103.515625,-581.0546875,1704.101563,Site0010,10:14.8
,,,0.005403646,-4902.648926,11401.0625,-6887.207031,-1005.859375,-493.1640625,1748.046875,Site0010,10:14.8
,,,0.00546875,-5133.361816,11364.74609,-6571.044922,-976.5625,-708.0078125,1723.632813,Site0010,10:14.8
,,,0.005533854,-5334.16748,11381.83594,-6212.158203,-722.65625,-727.5390625,1840.820313,Site0010,10:14.8
,,,0.005598959,-5567.016602,11392.51758,-5934.448242,-849.609375,-888.671875,1694.335938,Site0010,10:14.8
,,,0.005664063,-5767.822266,11392.51758,-5609.741211,-600.5859375,-898.4375,1850.585938,Site0010,10:14.8
,,,0.005729167,-6002.807617,11371.1543,-5227.355957,-571.2890625,-1010.742188,1782.226563,Site0010,10:14.8
,,,0.005794271,-6201.477051,11375.42773,-4924.01123,-473.6328125,-1113.28125,1748.046875,Site0010,10:14.8
,,,0.005859375,-6438.598633,11349.79297,-4580.078125,-444.3359375,-1166.992188,1796.875,Site0010,10:14.8
,,,0.005924479,-6656.494141,11341.24805,-4227.600098,-410.15625,-1333.007813,1767.578125,Site0010,10:14.8
,,,0.005989584,-6867.980957,11324.1582,-3885.803223,-214.84375,-1284.179688,1762.695313,Site0010,10:14.8
,,,0.006054688,-7098.693848,11315.61328,-3556.82373,-249.0234375,-1464.84375,1694.335938,Site0010,10:14.8
,,,0.006119792,-7318.725586,11313.47656,-3215.026855,-170.8984375,-1474.609375,1704.101563,Site0010,10:14.8
,,,0.006184896,-7538.757324,11287.8418,-2866.821289,-166.015625,-1494.140625,1694.335938,Site0010,10:14.8
,,,0.00625,-7758.789063,11264.34375,-2569.885254,-53.7109375,-1582.03125,1611.328125,Site0010,10:14.8
,,,0.006315104,-7953.186035,11208.80078,-2223.815918,-43.9453125,-1679.6875,1489.257813,Site0010,10:14.8
,,,0.006380209,-8200.988281,11208.80078,-1933.288574,53.7109375,-1699.21875,1508.789063,Site0010,10:14.8
,,,0.006445313,-8433.837891,11163.94043,-1627.807617,102.5390625,-1665.039063,1489.257813,Site0010,10:14.8
,,,0.006510417,-8653.869141,11106.26172,-1286.010742,141.6015625,-1738.28125,1396.484375,Site0010,10:14.8
