event_id,start_time,asset_name,timestamps (in ms),Vab,Vbc,Vca,Ia,Ib,Ic,asset_name,datetime
event_1108,6/17/2005 06:16:34.9600,Site0009_F_0000062,-0.016666667,-18141.91211,1505.666748,15725.68359,-107.7911682,0,90.17145538,Site0009_F_0000062,6/17/2005 06:16:34.9600
,,,-0.015625,-13835.98047,-5511.380371,19240.68359,-64.26011658,-24.87488556,96.39017487,Site0009_F_0000062,6/17/2005 06:16:34.9600
,,,-0.014583333,-6750.35498,-11933.32324,19150.00781,-18.65616417,-71.51529694,93.28081512,Site0009_F_0000062,6/17/2005 06:16:34.9600
,,,-0.013541667,803.1239014,-17322.02539,16938.75195,4.145813942,-101.5724487,71.51529694,Site0009_F_0000062,6/17/2005 06:16:34.9600
,,,-0.0125,7574.814453,-19536.33203,11420.5127,52.85913086,-109.8640747,34.20296478,Site0009_F_0000062,6/17/2005 06:16:34.9600
,,,-0.011458333,13724.73145,-18840.64648,3988.188232,94.31726837,-109.8640747,8.291627884,Site0009_F_0000062,6/17/2005 06:16:34.9600
,,,-0.010416667,18429.17773,-15479.56543,-3342.031494,112.9734344,-69.44238281,-21.76552391,Site0009_F_0000062,6/17/2005 06:16:34.9600
,,,-0.009375,19451.75195,-9138.391602,-9730.447266,126.4473267,-35.23941803,-60.11430359,Site0009_F_0000062,6/17/2005 06:16:34.9600
,,,-0.008333333,18145.72266,-1498.80896,-15728.73145,107.7911682,-7.255174637,-90.17145538,Site0009_F_0000062,6/17/2005 06:16:34.9600
,,,-0.007291667,13832.1709,5511.380371,-19227.73047,64.26011658,26.94779205,-99.49954224,Site0009_F_0000062,6/17/2005 06:16:34.9600
,,,-0.00625,6740.449707,11940.94336,-19153.05664,34.20296478,74.62465668,-99.49954224,Site0009_F_0000062,6/17/2005 06:16:34.9600
,,,-0.005208333,-797.0280762,17329.64453,-16941.79883,-3.109360695,102.608902,-69.44238281,Site0009_F_0000062,6/17/2005 06:16:34.9600
,,,-0.004166667,-7575.576172,19532.52148,-11428.13281,-51.82267761,111.9369812,-35.23941803,Site0009_F_0000062,6/17/2005 06:16:34.9600
,,,-0.003125,-13733.875,18836.07422,-4009.523438,-94.31726837,106.754715,-5.182267666,Site0009_F_0000062,6/17/2005 06:16:34.9600
,,,-0.002083333,-18423.84375,15473.46875,3353.461182,-115.0463409,73.58820343,22.80197716,Site0009_F_0000062,6/17/2005 06:16:34.9600
,,,-0.001041667,-19444.89453,9126.961914,9744.163086,-126.4473267,39.38523483,59.07785034,Site0009_F_0000062,6/17/2005 06:16:34.9600
,,,0,-18320.97852,1446.994507,14453.18164,-105.7182617,8.291627884,89.13500214,Site0009_F_0000062,6/17/2005 06:16:34.9600
,,,0.001041667,-14011.23535,-5561.670898,17961.32422,-64.26011658,-31.09360504,97.42662811,Site0009_F_0000062,6/17/2005 06:16:34.9600
,,,0.002083333,-6921.800293,-11982.08984,17866.83984,-24.87488556,-72.55175018,100.5359955,Site0009_F_0000062,6/17/2005 06:16:34.9600
,,,0.003125,582.9124756,-17408.89063,14785.4043,-6.21872139,-106.754715,132.6660461,Site0009_F_0000062,6/17/2005 06:16:34.9600
,,,0.004166667,6933.229492,-19700.15625,4699.875,-4.145813942,-216.6187897,872.6938477,Site0009_F_0000062,6/17/2005 06:16:34.9600
,,,0.005208333,12390.50977,-19692.53711,1784.550415,82.91628265,-150.2857666,1249.963013,Site0009_F_0000062,6/17/2005 06:16:34.9600
,,,0.00625,18634.91211,-15780.5459,-2188.398193,97.42662811,-100.5359955,1046.818115,Site0009_F_0000062,6/17/2005 06:16:34.9600
,,,0.007291667,19709.30078,-8130.295898,-6727.496094,206.2542572,-19.69261742,334.7744751,Site0009_F_0000062,6/17/2005 06:16:34.9600
,,,0.008333333,18865.0293,-744.4516602,-11021.99902,223.8739624,16.58325577,-672.6583252,Site0009_F_0000062,6/17/2005 06:16:34.9600
,,,0.009375,14949.99121,6602.531738,-13317.83594,194.8532562,95.35372162,-1935.058716,Site0009_F_0000062,6/17/2005 06:16:34.9600
,,,0.010416667,6953.803223,13429.84668,-13141.81934,241.4936676,127.4837799,-3242.026611,Site0009_F_0000062,6/17/2005 06:16:34.9600
,,,0.011458333,-2110.676514,17438.60742,-11550.81055,630.1637573,234.2384949,-4405.963867,Site0009_F_0000062,6/17/2005 06:16:34.9600
,,,0.0125,-5934.277832,19170.58203,-9965.136719,567.9765015,403.1804199,-5130.444824,Site0009_F_0000062,6/17/2005 06:16:34.9600
,,,0.013541667,-12674.72754,18579.28711,-5429.848633,258.0769348,484.0238037,-5233.053711,Site0009_F_0000062,6/17/2005 06:16:34.9600
,,,0.014583333,-19190.39258,15279.92676,-1072.101807,128.5202332,425.9823914,-4704.462402,Site0009_F_0000062,6/17/2005 06:16:34.9600
,,,0.015625,-19856.36133,7055.908203,2865.795898,-15.54680252,416.6543274,-3728.123291,Site0009_F_0000062,6/17/2005 06:16:34.9600
,,,0.016666667,-18807.88086,140.2037811,8035.048828,-211.4365234,489.2060547,-2361.041016,Site0009_F_0000062,6/17/2005 06:16:34.9600
,,,0.017708333,-15783.59375,-4659.490234,10266.11719,-171.0148315,107.7911682,-727.5903931,Site0009_F_0000062,6/17/2005 06:16:34.9600
,,,0.01875,-8086.101074,-13698.82422,11847.21973,-119.1921539,-117.1192474,816.7254028,Site0009_F_0000062,6/17/2005 06:16:34.9600
,,,0.019791667,-384.7984314,-18621.19727,10480.99512,-95.35372162,-126.4473267,2012.792725,Site0009_F_0000062,6/17/2005 06:16:34.9600
,,,0.020833333,6737.401367,-19534.80664,7962.660645,-76.69756317,-223.8739624,2831.591064,Site0009_F_0000062,6/17/2005 06:16:34.9600
,,,0.021875,13461.08789,-18710.34766,4197.731934,-4.145813942,-295.3892517,3135.271973,Site0009_F_0000062,6/17/2005 06:16:34.9600
,,,0.022916667,18906.9375,-14708.44434,-178.3026428,38.34878159,-273.6237183,2824.335938,Site0009_F_0000062,6/17/2005 06:16:34.9600
,,,0.023958333,19741.30273,-8656.05957,-4102.484863,148.2128601,-169.9783783,1943.350342,Site0009_F_0000062,6/17/2005 06:16:34.9600
,,,0.025,19081.43164,-252.2144165,-7980.186035,239.4207611,-103.6453552,695.4603271,Site0009_F_0000062,6/17/2005 06:16:34.9600
,,,0.026041667,15945.89453,6867.699707,-11061.62207,185.525177,-16.58325577,-687.1687012,Site0009_F_0000062,6/17/2005 06:16:34.9600
,,,0.027083333,7987.806152,13506.80664,-11565.28809,155.4680328,62.18721008,-2010.719849,Site0009_F_0000062,6/17/2005 06:16:34.9600
,,,0.028125,-1294.599121,18013.13867,-10129.72363,321.3005981,106.754715,-3206.787109,Site0009_F_0000062,6/17/2005 06:16:34.9600
,,,0.029166667,-6032.572754,19096.66992,-8194.301758,338.9202881,267.4049988,-4003.820068,Site0009_F_0000062,6/17/2005 06:16:34.9600
,,,0.030208333,-12578.71777,18669.20117,-4110.104492,87.06209564,350.3212891,-4201.782715,Site0009_F_0000062,6/17/2005 06:16:34.9600
,,,0.03125,-19325.26367,14918.75,516.6204834,36.27587509,324.4099426,-3785.128174,Site0009_F_0000062,6/17/2005 06:16:34.9600
,,,0.032291667,-19568.33398,7632.724609,4014.095459,-93.28081512,260.1498413,-2875.12207,Site0009_F_0000062,6/17/2005 06:16:34.9600
,,,0.033333333,-19036.47461,-252.2144165,7946.65918,-232.1655884,320.2641296,-1585.773926,Site0009_F_0000062,6/17/2005 06:16:34.9600
,,,0.034375,-15959.61035,-5170.776855,10291.2627,-177.233551,36.27587509,-55.9684906,Site0009_F_0000062,6/17/2005 06:16:34.9600
,,,0.035416667,-8065.527832,-13866.45898,11963.04102,-132.6660461,-106.754715,1338.061523,Site0009_F_0000062,6/17/2005 06:16:34.9600
,,,0.036458333,-32.00304031,-18511.47266,10358.31641,-145.1035004,-103.6453552,2499.926025,Site0009_F_0000062,6/17/2005 06:16:34.9600
