event_id,start_time,asset_name,timestamps (in ms),Vab,Vbc,Vca,Ia,Ib,Ic,asset_name,datetime
event_2826,15:44.9,Site0014,0,540.8446045,-10134.61719,10259.82813,-147.8500061,-1724.728638,1886.579102,Site0014,15:44.9
,,,0.000130259,1046.796021,-10415.16016,9944.679688,-65.05400085,-1772.307373,1821.728027,Site0014,15:44.9
,,,0.000260518,1517.854248,-10704.46973,9585.761719,23.65600014,-1807.991333,1750.981201,Site0014,15:44.9
,,,0.000390778,1988.912354,-10941.17773,9183.071289,118.2799988,-1849.622803,1686.130127,Site0014,15:44.9
,,,0.000521037,2442.523926,-11125.28418,8789.136719,218.8180084,-1885.306763,1609.487793,Site0014,15:44.9
,,,0.000651296,2957.19873,-11160.35254,8395.201172,325.269989,-1915.043457,1538.741089,Site0014,15:44.9
,,,0.000781555,3489.320068,-11186.65332,7966.249023,425.8080139,-1956.674805,1456.203247,Site0014,15:44.9
,,,0.000911814,4030.164551,-11204.1875,7528.542969,526.3460083,-1992.358887,1373.665405,Site0014,15:44.9
,,,0.001042074,4544.839355,-11204.1875,7038.3125,632.7979736,-2039.937622,1302.918701,Site0014,15:44.9
,,,0.001172333,5042.067383,-11239.25488,6513.06543,733.3359985,-2069.674316,1220.380859,Site0014,15:44.9
,,,0.001302592,5504.402344,-11265.55566,5952.801758,833.8740234,-2093.463623,1143.738647,Site0014,15:44.9
,,,0.001432851,5966.737305,-11300.62402,5348.76709,922.5839844,-2123.200439,1061.200806,Site0014,15:44.9
,,,0.001563111,6420.348633,-11326.9248,4797.257813,1017.208008,-2129.147705,990.4540405,Site0014,15:44.9
,,,0.00169337,6856.513672,-11335.69141,4236.994141,1094.089966,-2135.094971,907.9161987,Site0014,15:44.9
,,,0.001823629,7301.401855,-11353.22559,3676.730469,1188.713989,-2129.147705,831.2739258,Site0014,15:44.9
,,,0.001953888,7746.290527,-11353.22559,3098.958496,1265.595947,-2111.305664,742.8405151,Site0014,15:44.9
,,,0.002084147,8156.285645,-11318.1582,2521.186523,1342.478027,-2099.411133,660.3026733,Site0014,15:44.9
,,,0.002214407,8548.833984,-11055.14844,1960.922852,1419.359985,-2057.779541,565.9737549,Site0014,15:44.9
,,,0.002344666,8915.212891,-10941.17773,1365.6427,1484.414063,-2016.148315,483.4359131,Site0014,15:44.9
,,,0.002474925,9264.144531,-10783.37305,779.1166992,1543.553955,-1968.56958,395.0025024,Site0014,15:44.9
,,,0.002605184,9604.353516,-10572.96582,218.8529968,1602.69397,-1915.043457,300.6735535,Site0014,15:44.9
,,,0.002735443,9935.838867,-10327.49023,-341.410675,1655.920044,-1855.570068,206.3445892,Site0014,15:44.9
,,,0.002865703,10258.60059,-10011.87891,-884.1661377,1709.145996,-1790.149292,112.0156326,Site0014,15:44.9
,,,0.002995962,10555.19336,-9661.200195,-1383.150879,1750.544067,-1724.728638,23.58223915,Site0014,15:44.9
,,,0.003126221,10816.8916,-9275.454102,-1873.381592,1791.942017,-1653.360474,-76.64228058,Site0014,15:44.9
,,,0.00325648,11026.25098,-8880.94043,-2346.104004,1827.426025,-1581.992432,-182.7623596,Site0014,15:44.9
,,,0.00338674,11122.20703,-8486.426758,-2853.843018,1868.823975,-1504.677002,-288.8824158,Site0014,15:44.9
,,,0.003516999,11157.10059,-8091.913086,-3387.844482,1910.222046,-1427.361572,-395.0025024,Site0014,15:44.9
,,,0.003647258,11174.54688,-7679.865234,-3930.599854,1945.706055,-1350.046143,-501.1225891,Site0014,15:44.9
,,,0.003777517,11200.7168,-7215.21582,-4464.601074,1987.104004,-1272.730713,-613.1382446,Site0014,15:44.9
,,,0.003907776,11209.44043,-6715.498535,-4972.339844,2016.674072,-1183.52063,-707.4671631,Site0014,15:44.9
,,,0.004038036,11235.61035,-6163.179688,-5453.816895,2058.072021,-1106.2052,-819.4827881,Site0014,15:44.9
,,,0.004168295,11253.05664,-5602.09375,-5891.522461,2081.728027,-1034.837158,-913.8117676,Site0014,15:44.9
,,,0.004298554,11270.50391,-4997.172852,-6381.753418,2105.384033,-945.6270752,-1014.036255,Site0014,15:44.9
,,,0.004428813,11314.12012,-4418.552734,-6828.213379,2117.211914,-862.3643188,-1108.365234,Site0014,15:44.9
,,,0.004559072,11340.29004,-3857.466553,-7274.673828,2117.211914,-785.0488892,-1196.798584,Site0014,15:44.9
,,,0.004689332,11322.84375,-3261.312744,-7721.133789,2105.384033,-695.8388062,-1279.336426,Site0014,15:44.9
,,,0.004819591,11314.12012,-2726.527588,-8106.314941,2093.555908,-618.5233765,-1361.874268,Site0014,15:44.9
,,,0.00494985,11244.33398,-2165.441406,-8491.496094,2063.986084,-535.2606201,-1432.620972,Site0014,15:44.9
,,,0.005080109,10991.3584,-1542.986694,-8876.677734,2034.416016,-446.0505066,-1497.472168,Site0014,15:44.9
,,,0.005210369,10851.78516,-938.0657349,-9226.842773,1987.104004,-356.8403931,-1568.218872,Site0014,15:44.9
,,,0.005340628,10659.87305,-359.4457703,-9559.499023,1927.963989,-267.6303101,-1633.070068,Site0014,15:44.9
,,,0.005470887,10433.06641,210.4072723,-9909.664063,1874.738037,-184.3675385,-1692.025635,Site0014,15:44.9
,,,0.005601146,10136.47461,736.4254761,-10224.8125,1821.511963,-95.15744019,-1745.085693,Site0014,15:44.9
,,,0.005731405,9822.435547,1236.1427,-10548.71484,1750.544067,-11.89468002,-1786.354614,Site0014,15:44.9
,,,0.005861665,9456.057617,1718.32605,-10855.1084,1685.48999,89.21009827,-1827.623535,Site0014,15:44.9
,,,0.005991924,9063.508789,2200.509277,-11082.71582,1614.521973,184.3675385,-1868.892456,Site0014,15:44.9
,,,0.006122183,8662.237305,2691.459717,-11205.27344,1543.553955,291.4196472,-1916.056885,Site0014,15:44.9
,,,0.006252442,8269.688477,3217.477783,-11249.04395,1466.671997,398.4717712,-1945.53479,Site0014,15:44.9
,,,0.006382701,7868.416504,3761.030029,-11275.30664,1395.703979,499.5765686,-1986.803589,Site0014,15:44.9
,,,0.006512961,7414.805176,4295.814941,-11292.81445,1318.822021,600.6813354,-2028.07251,Site0014,15:44.9
,,,0.00664322,6917.57666,4804.299316,-11301.56836,1236.026001,707.7334595,-2069.341553,Site0014,15:44.9
,,,0.006773479,6376.732422,5277.71582,-11336.58496,1159.144043,814.7855835,-2104.714844,Site0014,15:44.9
,,,0.006903738,5800.994629,5742.365234,-11362.84766,1076.348022,909.9429932,-2134.192627,Site0014,15:44.9
,,,0.007033998,5233.97998,6207.014648,-11415.37207,999.4660034,1005.100464,-2157.774902,Site0014,15:44.9
,,,0.007164257,4675.688965,6654.129883,-11415.37207,922.5839844,1100.257935,-2169.565918,Site0014,15:44.9
,,,0.007294516,4082.504395,7092.478516,-11441.63477,845.7020264,1183.52063,-2175.46167,Site0014,15:44.9
,,,0.007424775,3515.48999,7522.060059,-11441.63477,768.8200073,1266.783447,-2169.565918,Site0014,15:44.9
,,,0.007555034,2931.028809,7960.408691,-11135.24023,686.0239868,1350.046143,-2157.774902,Site0014,15:44.9
,,,0.007685294,2355.291016,8354.921875,-11205.27344,603.2280273,1421.414307,-2134.192627,Site0014,15:44.9
,,,0.007815553,1779.553223,8731.901367,-11100.22363,514.5180054,1486.834961,-2098.819336,Site0014,15:44.9
,,,0.007945812,1177.645508,9091.347656,-10968.91211,425.8080139,1558.203125,-2051.654785,Site0014,15:44.9
,,,0.008076071,601.9077148,9442.026367,-10802.58398,337.0979919,1617.676514,-2004.490356,Site0014,15:44.9
,,,0.00820633,34.89319992,9766.404297,-10583.73047,248.3880005,1671.202515,-1945.53479,Site0014,15:44.9
,,,0.00833659,-540.8446045,10090.78223,-10312.35352,165.5919952,1712.833984,-1880.683594,Site0014,15:44.9
,,,0.008466849,-1029.349365,10388.85938,-9988.451172,76.88200378,1766.359985,-1815.832397,Site0014,15:44.9
,,,0.008597108,-1500.407593,10660.63477,-9612.023438,-17.74200058,1807.991333,-1745.085693,Site0014,15:44.9
,,,0.008727367,-1988.912354,10897.34375,-9209.333984,-106.4520035,1843.675415,-1674.338989,Site0014,15:44.9
,,,0.008857627,-2451.247314,11063.91602,-8806.644531,-212.904007,1885.306763,-1603.592285,Site0014,15:44.9
,,,0.008987886,-2948.475342,11116.51758,-8395.201172,-307.5280151,1915.043457,-1526.949951,Site0014,15:44.9
,,,0.009118145,-3489.320068,11125.28418,-7992.51123,-419.8940125,1950.727539,-1444.412109,Site0014,15:44.9
,,,0.009248404,-4038.887939,11151.58496,-7546.05127,-514.5180054,1992.358887,-1373.665405,Site0014,15:44.9
,,,0.009378663,-4553.5625,11160.35254,-7047.066406,-615.0560303,2028.042969,-1297.023193,Site0014,15:44.9
,,,0.009508923,-5050.790527,11186.65332,-6513.06543,-715.5939941,2057.779541,-1214.485352,Site0014,15:44.9
,,,0.009639182,-5521.849121,11221.7207,-5952.801758,-816.132019,2087.516357,-1137.843018,Site0014,15:44.9
,,,0.009769441,-5975.460449,11239.25488,-5357.521484,-904.84198,2111.305664,-1061.200806,Site0014,15:44.9
,,,0.0098997,-6437.79541,11274.32324,-4797.257813,-993.552002,2129.147705,-984.5584717,Site0014,15:44.9
,,,0.010029959,-6865.237305,11291.85742,-4236.994141,-1088.176025,2129.147705,-907.9161987,Site0014,15:44.9
,,,0.010160219,-7318.848633,11291.85742,-3676.730469,-1165.057983,2129.147705,-825.3783569,Site0014,15:44.9
,,,0.010290478,-7755.013672,11291.85742,-3081.450195,-1253.768066,2117.25293,-748.736084,Site0014,15:44.9
,,,0.010420737,-8165.008789,11265.55566,-2521.186523,-1324.735962,2093.463623,-660.3026733,Site0014,15:44.9
,,,0.010550996,-8548.833984,10993.78027,-1960.922852,-1395.703979,2063.727051,-571.8693237,Site0014,15:44.9
,,,0.010681256,-8906.489258,10879.80957,-1365.6427,-1454.843994,2016.148315,-489.3314514,Site0014,15:44.9
,,,0.010811515,-9264.144531,10730.77051,-787.8707886,-1519.897949,1968.56958,-400.8980713,Site0014,15:44.9
