event_id,start_time,asset_name,timestamps (in ms),Vab,Vbc,Vca,Ia,Ib,Ic,asset_name,datetime
event_0852,5/24/2005 16:41:55.4860,Site0009_F_0000063,-0.016666667,19115.71875,-6178.110352,-12404.22559,93.28081512,-22.80197716,-38.34878159,Site0009_F_0000063,5/24/2005 16:41:55.4860
,,,-0.015625,16963.89648,1523.954224,-17606.24219,59.07785034,-24.87488556,-71.51529694,Site0009_F_0000063,5/24/2005 16:41:55.4860
,,,-0.014583333,11283.35742,8002.283691,-19412.12891,42.49459457,10.36453533,-75.66110992,Site0009_F_0000063,5/24/2005 16:41:55.4860
,,,-0.013541667,3497.474854,14285.54688,-18716.44336,20.72907066,49.74977112,-72.55175018,Site0009_F_0000063,5/24/2005 16:41:55.4860
,,,-0.0125,-3607.96167,18256.20898,-15212.11133,-9.328082085,152.3586731,-50.78622437,Site0009_F_0000063,5/24/2005 16:41:55.4860
,,,-0.011458333,-10229.54297,19427.36914,-8567.670898,-35.23941803,190.7074432,-32.13005829,Site0009_F_0000063,5/24/2005 16:41:55.4860
,,,-0.010416667,-15946.65723,18106.86133,-757.4052734,-60.11430359,183.4522705,-20.72907066,Site0009_F_0000063,5/24/2005 16:41:55.4860
,,,-0.009375,-19105.81445,13700.34863,6024.953125,-72.55175018,125.4108734,18.65616417,Site0009_F_0000063,5/24/2005 16:41:55.4860
,,,-0.008333333,-19102.00391,6388.416016,12417.94141,-81.87982941,41.45814133,45.60395432,Site0009_F_0000063,5/24/2005 16:41:55.4860
,,,-0.007291667,-16924.27344,-1454.614258,17661.10547,-64.26011658,-4.145813942,63.22366333,Site0009_F_0000063,5/24/2005 16:41:55.4860
,,,-0.00625,-11275.7373,-8231.638672,19409.08008,-41.45814133,-21.76552391,75.66110992,Site0009_F_0000063,5/24/2005 16:41:55.4860
,,,-0.005208333,-3592.722168,-14359.45898,18651.67578,-19.69261742,-52.85913086,74.62465668,Site0009_F_0000063,5/24/2005 16:41:55.4860
,,,-0.004166667,3641.488525,-18279.83008,15195.34766,7.255174637,-147.1764069,47.67686081,Site0009_F_0000063,5/24/2005 16:41:55.4860
,,,-0.003125,10239.44824,-19380.88867,8603.483398,38.34878159,-201.071991,29.02069855,Site0009_F_0000063,5/24/2005 16:41:55.4860
,,,-0.002083333,15949.70508,-18063.42969,763.5010376,62.18721008,-203.1448975,19.69261742,Site0009_F_0000063,5/24/2005 16:41:55.4860
,,,-0.001041667,19098.95703,-13746.8291,-6047.8125,70.47883606,-154.4315796,-15.54680252,Site0009_F_0000063,5/24/2005 16:41:55.4860
,,,0,18969.41992,-7187.72998,-12518.52148,89.13500214,-49.74977112,-20.72907066,Site0009_F_0000063,5/24/2005 16:41:55.4860
,,,0.001041667,16783.30859,799.3139648,-17768.54492,69.44238281,-17.61970901,-61.15075684,Site0009_F_0000063,5/24/2005 16:41:55.4860
,,,0.002083333,11156.10645,7345.459473,-19491.375,33.16651154,19.69261742,-81.87982941,Site0009_F_0000063,5/24/2005 16:41:55.4860
,,,0.003125,3454.042236,13650.05762,-18786.54492,24.87488556,51.82267761,-82.91628265,Site0009_F_0000063,5/24/2005 16:41:55.4860
,,,0.004166667,-3750.451416,17890.46094,-15309.64453,-6.21872139,71.51529694,-55.9684906,Site0009_F_0000063,5/24/2005 16:41:55.4860
,,,0.005208333,-10278.30957,18056.57227,-8655.297852,-39.38523483,231.1291351,-37.31232834,Site0009_F_0000063,5/24/2005 16:41:55.4860
