,amplitude (in pu),timestamp (in ms),,parameters,values
0,0,0,,flicker_alpha,0.2
1,0.024571345,0.065104167,,flicker_beta,15
2,0.049188101,0.130208333,,,
3,0.07383538,0.1953125,,,
4,0.098498233,0.260416667,,,
5,0.12316166,0.325520833,,,
6,0.147810623,0.390625,,,
7,0.17243005,0.455729167,,,
8,0.197004848,0.520833333,,,
9,0.221519909,0.5859375,,,
10,0.245960125,0.651041667,,,
11,0.270310388,0.716145833,,,
12,0.29455561,0.78125,,,
13,0.318680726,0.846354167,,,
14,0.342670702,0.911458333,,,
15,0.366510552,0.9765625,,,
16,0.39018534,1.041666667,,,
17,0.413680192,1.106770833,,,
18,0.436980307,1.171875,,,
19,0.460070965,1.236979167,,,
20,0.482937535,1.302083333,,,
21,0.50556549,1.3671875,,,
22,0.527940407,1.432291667,,,
23,0.550047985,1.497395833,,,
24,0.57187405,1.5625,,,
25,0.593404566,1.627604167,,,
26,0.614625642,1.692708333,,,
27,0.635523543,1.7578125,,,
28,0.656084699,1.822916667,,,
29,0.676295713,1.888020833,,,
30,0.69614337,1.953125,,,
31,0.715614647,2.018229167,,,
32,0.734696719,2.083333333,,,
33,0.753376972,2.1484375,,,
34,0.771643007,2.213541667,,,
35,0.78948265,2.278645833,,,
36,0.806883963,2.34375,,,
37,0.823835247,2.408854167,,,
38,0.840325054,2.473958333,,,
39,0.856342193,2.5390625,,,
40,0.871875739,2.604166667,,,
41,0.88691504,2.669270833,,,
42,0.901449724,2.734375,,,
43,0.915469705,2.799479167,,,
44,0.928965195,2.864583333,,,
45,0.941926705,2.9296875,,,
46,0.954345057,2.994791667,,,
47,0.966211385,3.059895833,,,
48,0.977517147,3.125,,,
49,0.988254128,3.190104167,,,
50,0.998414447,3.255208333,,,
51,1.007990562,3.3203125,,,
52,1.016975278,3.385416667,,,
53,1.025361748,3.450520833,,,
54,1.033143483,3.515625,,,
55,1.040314356,3.580729167,,,
56,1.046868602,3.645833333,,,
57,1.052800831,3.7109375,,,
58,1.058106025,3.776041667,,,
59,1.062779545,3.841145833,,,
60,1.066817135,3.90625,,,
61,1.070214927,3.971354167,,,
62,1.072969441,4.036458333,,,
63,1.075077591,4.1015625,,,
64,1.076536686,4.166666667,,,
65,1.077344436,4.231770833,,,
66,1.077498948,4.296875,,,
67,1.076998737,4.361979167,,,
68,1.07584272,4.427083333,,,
69,1.074030222,4.4921875,,,
70,1.071560978,4.557291667,,,
71,1.068435129,4.622395833,,,
72,1.064653229,4.6875,,,
73,1.060216242,4.752604167,,,
74,1.055125545,4.817708333,,,
75,1.049382924,4.8828125,,,
76,1.042990579,4.947916667,,,
77,1.035951119,5.013020833,,,
78,1.028267563,5.078125,,,
79,1.019943342,5.143229167,,,
80,1.010982292,5.208333333,,,
81,1.001388657,5.2734375,,,
82,0.991167087,5.338541667,,,
83,0.980322631,5.403645833,,,
84,0.968860744,5.46875,,,
85,0.956787273,5.533854167,,,
86,0.944108466,5.598958333,,,
87,0.930830957,5.6640625,,,
88,0.916961774,5.729166667,,,
89,0.902508327,5.794270833,,,
90,0.887478408,5.859375,,,
91,0.871880187,5.924479167,,,
92,0.855722204,5.989583333,,,
93,0.83901337,6.0546875,,,
94,0.821762958,6.119791667,,,
95,0.803980599,6.184895833,,,
96,0.785676277,6.25,,,
97,0.766860322,6.315104167,,,
98,0.747543408,6.380208333,,,
99,0.727736539,6.4453125,,,
100,0.707451054,6.510416667,,,
101,0.68669861,6.575520833,,,
102,0.66549118,6.640625,,,
103,0.643841047,6.705729167,,,
104,0.621760793,6.770833333,,,
105,0.599263297,6.8359375,,,
106,0.576361722,6.901041667,,,
107,0.553069509,6.966145833,,,
108,0.52940037,7.03125,,,
109,0.505368279,7.096354167,,,
110,0.480987465,7.161458333,,,
111,0.456272399,7.2265625,,,
112,0.431237792,7.291666667,,,
113,0.40589858,7.356770833,,,
114,0.380269916,7.421875,,,
115,0.354367166,7.486979167,,,
116,0.328205891,7.552083333,,,
117,0.301801845,7.6171875,,,
118,0.275170961,7.682291667,,,
119,0.248329342,7.747395833,,,
120,0.221293253,7.8125,,,
121,0.194079106,7.877604167,,,
122,0.166703456,7.942708333,,,
123,0.139182986,8.0078125,,,
124,0.111534499,8.072916667,,,
125,0.083774905,8.138020833,,,
126,0.055921214,8.203125,,,
127,0.027990521,8.268229167,,,
