,amplitude (in pu),timestamp (in ms),,parameters,values
0,0,0,,a3,0.07
1,0.038138947,0.065104167,,a5,0.07
2,0.076106397,0.130208333,,,
3,0.113732949,0.1953125,,,
4,0.150853373,0.260416667,,,
5,0.187308612,0.325520833,,,
6,0.222947708,0.390625,,,
7,0.257629606,0.455729167,,,
8,0.291224815,0.520833333,,,
9,0.323616913,0.5859375,,,
10,0.354703857,0.651041667,,,
11,0.384399092,0.716145833,,,
12,0.412632443,0.78125,,,
13,0.43935077,0.846354167,,,
14,0.464518387,0.911458333,,,
15,0.488117235,0.9765625,,,
16,0.510146801,1.041666667,,,
17,0.530623805,1.106770833,,,
18,0.54958163,1.171875,,,
19,0.567069541,1.236979167,,,
20,0.583151667,1.302083333,,,
21,0.597905795,1.3671875,,,
22,0.611421977,1.432291667,,,
23,0.623800966,1.497395833,,,
24,0.635152529,1.5625,,,
25,0.645593629,1.627604167,,,
26,0.655246539,1.692708333,,,
27,0.664236884,1.7578125,,,
28,0.672691665,1.822916667,,,
29,0.680737274,1.888020833,,,
30,0.688497549,1.953125,,,
31,0.696091885,2.018229167,,,
32,0.703633427,2.083333333,,,
33,0.711227384,2.1484375,,,
34,0.718969474,2.213541667,,,
35,0.726944539,2.278645833,,,
36,0.735225324,2.34375,,,
37,0.743871476,2.408854167,,,
38,0.752928732,2.473958333,,,
39,0.762428345,2.5390625,,,
40,0.772386733,2.604166667,,,
41,0.782805365,2.669270833,,,
42,0.793670879,2.734375,,,
43,0.804955432,2.799479167,,,
44,0.816617279,2.864583333,,,
45,0.828601556,2.9296875,,,
46,0.840841276,2.994791667,,,
47,0.853258503,3.059895833,,,
48,0.865765696,3.125,,,
49,0.878267192,3.190104167,,,
50,0.890660815,3.255208333,,,
51,0.902839578,3.3203125,,,
52,0.914693453,3.385416667,,,
53,0.926111185,3.450520833,,,
54,0.936982108,3.515625,,,
55,0.947197962,3.580729167,,,
56,0.956654644,3.645833333,,,
57,0.965253905,3.7109375,,,
58,0.97290494,3.776041667,,,
59,0.979525852,3.841145833,,,
60,0.98504498,3.90625,,,
61,0.989402049,3.971354167,,,
62,0.992549141,4.036458333,,,
63,0.994451469,4.1015625,,,
64,0.995087936,4.166666667,,,
65,0.994451469,4.231770833,,,
66,0.992549141,4.296875,,,
67,0.989402049,4.361979167,,,
68,0.98504498,4.427083333,,,
69,0.979525852,4.4921875,,,
70,0.97290494,4.557291667,,,
71,0.965253905,4.622395833,,,
72,0.956654644,4.6875,,,
73,0.947197962,4.752604167,,,
74,0.936982108,4.817708333,,,
75,0.926111185,4.8828125,,,
76,0.914693453,4.947916667,,,
77,0.902839578,5.013020833,,,
78,0.890660815,5.078125,,,
79,0.878267192,5.143229167,,,
80,0.865765696,5.208333333,,,
81,0.853258503,5.2734375,,,
82,0.840841276,5.338541667,,,
83,0.828601556,5.403645833,,,
84,0.816617279,5.46875,,,
85,0.804955432,5.533854167,,,
86,0.793670879,5.598958333,,,
87,0.782805365,5.6640625,,,
88,0.772386733,5.729166667,,,
89,0.762428345,5.794270833,,,
90,0.752928732,5.859375,,,
91,0.743871476,5.924479167,,,
92,0.735225324,5.989583333,,,
93,0.726944539,6.0546875,,,
94,0.718969474,6.119791667,,,
95,0.711227384,6.184895833,,,
96,0.703633427,6.25,,,
97,0.696091885,6.315104167,,,
98,0.688497549,6.380208333,,,
99,0.680737274,6.4453125,,,
100,0.672691665,6.510416667,,,
101,0.664236884,6.575520833,,,
102,0.655246539,6.640625,,,
103,0.645593629,6.705729167,,,
104,0.635152529,6.770833333,,,
105,0.623800966,6.8359375,,,
106,0.611421977,6.901041667,,,
107,0.597905795,6.966145833,,,
108,0.583151667,7.03125,,,
109,0.567069541,7.096354167,,,
110,0.54958163,7.161458333,,,
111,0.530623805,7.2265625,,,
112,0.510146801,7.291666667,,,
113,0.488117235,7.356770833,,,
114,0.464518387,7.421875,,,
115,0.43935077,7.486979167,,,
116,0.412632443,7.552083333,,,
117,0.384399092,7.6171875,,,
118,0.354703857,7.682291667,,,
119,0.323616913,7.747395833,,,
120,0.291224815,7.8125,,,
121,0.257629606,7.877604167,,,
122,0.222947708,7.942708333,,,
123,0.187308612,8.0078125,,,
124,0.150853373,8.072916667,,,
125,0.113732949,8.138020833,,,
126,0.076106397,8.203125,,,
127,0.038138947,8.268229167,,,
128,6.32E-16,8.333333333,,,
129,-0.038138947,8.3984375,,,
130,-0.076106397,8.463541667,,,
131,-0.113732949,8.528645833,,,
132,-0.150853373,8.59375,,,
133,-0.187308612,8.658854167,,,
134,-0.222947708,8.723958333,,,
135,-0.257629606,8.7890625,,,
136,-0.291224815,8.854166667,,,
137,-0.323616913,8.919270833,,,
138,-0.354703857,8.984375,,,
139,-0.384399092,9.049479167,,,
140,-0.412632443,9.114583333,,,
141,-0.43935077,9.1796875,,,
142,-0.464518387,9.244791667,,,
143,-0.488117235,9.309895833,,,
144,-0.510146801,9.375,,,
145,-0.530623805,9.440104167,,,
146,-0.54958163,9.505208333,,,
147,-0.567069541,9.5703125,,,
148,-0.583151667,9.635416667,,,
149,-0.597905795,9.700520833,,,
150,-0.611421977,9.765625,,,
151,-0.623800966,9.830729167,,,
152,-0.635152529,9.895833333,,,
153,-0.645593629,9.9609375,,,
154,-0.655246539,10.02604167,,,
155,-0.664236884,10.09114583,,,
156,-0.672691665,10.15625,,,
157,-0.680737274,10.22135417,,,
158,-0.688497549,10.28645833,,,
159,-0.696091885,10.3515625,,,
160,-0.703633427,10.41666667,,,
161,-0.711227384,10.48177083,,,
162,-0.718969474,10.546875,,,
163,-0.726944539,10.61197917,,,
164,-0.735225324,10.67708333,,,
165,-0.743871476,10.7421875,,,
166,-0.752928732,10.80729167,,,
167,-0.762428345,10.87239583,,,
168,-0.772386733,10.9375,,,
169,-0.782805365,11.00260417,,,
170,-0.793670879,11.06770833,,,
171,-0.804955432,11.1328125,,,
172,-0.816617279,11.19791667,,,
173,-0.828601556,11.26302083,,,
174,-0.840841276,11.328125,,,
175,-0.853258503,11.39322917,,,
176,-0.865765696,11.45833333,,,
177,-0.878267192,11.5234375,,,
178,-0.890660815,11.58854167,,,
179,-0.902839578,11.65364583,,,
180,-0.914693453,11.71875,,,
181,-0.926111185,11.78385417,,,
182,-0.936982108,11.84895833,,,
183,-0.947197962,11.9140625,,,
184,-0.956654644,11.97916667,,,
185,-0.965253905,12.04427083,,,
186,-0.97290494,12.109375,,,
187,-0.979525852,12.17447917,,,
188,-0.98504498,12.23958333,,,
189,-0.989402049,12.3046875,,,
190,-0.992549141,12.36979167,,,
191,-0.994451469,12.43489583,,,
192,-0.995087936,12.5,,,
193,-0.994451469,12.56510417,,,
194,-0.992549141,12.63020833,,,
195,-0.989402049,12.6953125,,,
196,-0.98504498,12.76041667,,,
197,-0.979525852,12.82552083,,,
198,-0.97290494,12.890625,,,
199,-0.965253905,12.95572917,,,
200,-0.956654644,13.02083333,,,
201,-0.947197962,13.0859375,,,
202,-0.936982108,13.15104167,,,
203,-0.926111185,13.21614583,,,
204,-0.914693453,13.28125,,,
205,-0.902839578,13.34635417,,,
206,-0.890660815,13.41145833,,,
207,-0.878267192,13.4765625,,,
208,-0.865765696,13.54166667,,,
209,-0.853258503,13.60677083,,,
210,-0.840841276,13.671875,,,
211,-0.828601556,13.73697917,,,
212,-0.816617279,13.80208333,,,
213,-0.804955432,13.8671875,,,
214,-0.793670879,13.93229167,,,
215,-0.782805365,13.99739583,,,
216,-0.772386733,14.0625,,,
