,amplitude (in pu),timestamp (in ms),,parameters,values
0,0,0,,a3,0.09
1,0.041979404,0.065104167,,a5,0.09
2,0.083742562,0.130208333,,,
3,0.125075923,0.1953125,,,
4,0.165771287,0.260416667,,,
5,0.205628391,0.325520833,,,
6,0.244457369,0.390625,,,
7,0.282081077,0.455729167,,,
8,0.318337224,0.520833333,,,
9,0.353080304,0.5859375,,,
10,0.386183276,0.651041667,,,
11,0.417538992,0.716145833,,,
12,0.447061337,0.78125,,,
13,0.474686071,0.846354167,,,
14,0.500371364,0.911458333,,,
15,0.524098017,0.9765625,,,
16,0.545869356,1.041666667,,,
17,0.565710822,1.106770833,,,
18,0.583669247,1.171875,,,
19,0.599811833,1.236979167,,,
20,0.614224854,1.302083333,,,
21,0.627012095,1.3671875,,,
22,0.638293058,1.432291667,,,
23,0.64820096,1.497395833,,,
24,0.656880544,1.5625,,,
25,0.664485758,1.627604167,,,
26,0.671177313,1.692708333,,,
27,0.677120175,1.7578125,,,
28,0.68248101,1.822916667,,,
29,0.687425643,1.888020833,,,
30,0.692116547,1.953125,,,
31,0.696710414,2.018229167,,,
32,0.70135583,2.083333333,,,
33,0.706191106,2.1484375,,,
34,0.711342278,2.213541667,,,
35,0.716921319,2.278645833,,,
36,0.723024579,2.34375,,,
37,0.729731479,2.408854167,,,
38,0.737103481,2.473958333,,,
39,0.745183343,2.5390625,,,
40,0.753994663,2.604166667,,,
41,0.763541734,2.669270833,,,
42,0.773809695,2.734375,,,
43,0.784764978,2.799479167,,,
44,0.796356051,2.864583333,,,
45,0.808514423,2.9296875,,,
46,0.821155928,2.994791667,,,
47,0.834182227,3.059895833,,,
48,0.847482535,3.125,,,
49,0.860935532,3.190104167,,,
50,0.874411428,3.255208333,,,
51,0.88777415,3.3203125,,,
52,0.900883617,3.385416667,,,
53,0.913598067,3.450520833,,,
54,0.925776403,3.515625,,,
55,0.937280514,3.580729167,,,
56,0.947977538,3.645833333,,,
57,0.957742034,3.7109375,,,
58,0.96645803,3.776041667,,,
59,0.974020907,3.841145833,,,
60,0.9803391,3.90625,,,
61,0.98533558,3.971354167,,,
62,0.988949106,4.036458333,,,
63,0.991135212,4.1015625,,,
64,0.991866927,4.166666667,,,
65,0.991135212,4.231770833,,,
66,0.988949106,4.296875,,,
67,0.98533558,4.361979167,,,
68,0.9803391,4.427083333,,,
69,0.974020907,4.4921875,,,
70,0.96645803,4.557291667,,,
71,0.957742034,4.622395833,,,
72,0.947977538,4.6875,,,
73,0.937280514,4.752604167,,,
74,0.925776403,4.817708333,,,
75,0.913598067,4.8828125,,,
76,0.900883617,4.947916667,,,
77,0.88777415,5.013020833,,,
78,0.874411428,5.078125,,,
79,0.860935532,5.143229167,,,
80,0.847482535,5.208333333,,,
81,0.834182227,5.2734375,,,
82,0.821155928,5.338541667,,,
83,0.808514423,5.403645833,,,
84,0.796356051,5.46875,,,
85,0.784764978,5.533854167,,,
86,0.773809695,5.598958333,,,
87,0.763541734,5.6640625,,,
88,0.753994663,5.729166667,,,
89,0.745183343,5.794270833,,,
90,0.737103481,5.859375,,,
91,0.729731479,5.924479167,,,
92,0.723024579,5.989583333,,,
93,0.716921319,6.0546875,,,
94,0.711342278,6.119791667,,,
95,0.706191106,6.184895833,,,
96,0.70135583,6.25,,,
97,0.696710414,6.315104167,,,
98,0.692116547,6.380208333,,,
99,0.687425643,6.4453125,,,
100,0.68248101,6.510416667,,,
101,0.677120175,6.575520833,,,
102,0.671177313,6.640625,,,
103,0.664485758,6.705729167,,,
104,0.656880544,6.770833333,,,
105,0.64820096,6.8359375,,,
106,0.638293058,6.901041667,,,
107,0.627012095,6.966145833,,,
108,0.614224854,7.03125,,,
109,0.599811833,7.096354167,,,
110,0.583669247,7.161458333,,,
