,amplitude (in pu),timestamp (in ms),,parameters,values
0,0,0,,a3,0.05
1,0.034278561,0.065104167,,a5,0.05
2,0.068430384,0.130208333,,,
3,0.102330236,0.1953125,,,
4,0.135855861,0.260416667,,,
5,0.168889426,0.325520833,,,
6,0.201318891,0.390625,,,
7,0.2330393,0.455729167,,,
8,0.263953977,0.520833333,,,
9,0.293975595,0.5859375,,,
10,0.323027119,0.651041667,,,
11,0.351042601,0.716145833,,,
12,0.377967815,0.78125,,,
13,0.403760735,0.846354167,,,
14,0.428391829,0.911458333,,,
15,0.45184419,0.9765625,,,
16,0.474113478,1.041666667,,,
17,0.4952077,1.106770833,,,
18,0.515146805,1.171875,,,
19,0.533962129,1.236979167,,,
20,0.551695669,1.302083333,,,
21,0.568399225,1.3671875,,,
22,0.584133404,1.432291667,,,
23,0.598966514,1.497395833,,,
24,0.612973347,1.5625,,,
25,0.626233898,1.627604167,,,
26,0.63883201,1.692708333,,,
27,0.650853978,1.7578125,,,
28,0.662387143,1.822916667,,,
29,0.673518477,1.888020833,,,
30,0.684333193,1.953125,,,
31,0.694913396,2.018229167,,,
32,0.705336799,2.083333333,,,
33,0.715675517,2.1484375,,,
34,0.725994961,2.213541667,,,
35,0.736352845,2.278645833,,,
36,0.746798326,2.34375,,,
37,0.757371275,2.408854167,,,
38,0.768101716,2.473958333,,,
39,0.779009405,2.5390625,,,
40,0.790103585,2.604166667,,,
41,0.801382909,2.669270833,,,
42,0.81283552,2.734375,,,
43,0.824439308,2.799479167,,,
44,0.836162319,2.864583333,,,
45,0.84796332,2.9296875,,,
46,0.859792514,2.994791667,,,
47,0.871592371,3.059895833,,,
48,0.883298596,3.125,,,
49,0.89484119,3.190104167,,,
50,0.906145594,3.255208333,,,
51,0.917133914,3.3203125,,,
52,0.92772618,3.385416667,,,
53,0.937841641,3.450520833,,,
54,0.947400073,3.515625,,,
55,0.956323063,3.580729167,,,
56,0.964535276,3.645833333,,,
57,0.971965654,3.7109375,,,
58,0.978548561,3.776041667,,,
59,0.984224827,3.841145833,,,
60,0.988942694,3.90625,,,
61,0.99265864,3.971354167,,,
62,0.995338076,4.036458333,,,
63,0.996955894,4.1015625,,,
64,0.997496867,4.166666667,,,
65,0.996955894,4.231770833,,,
66,0.995338076,4.296875,,,
67,0.99265864,4.361979167,,,
68,0.988942694,4.427083333,,,
69,0.984224827,4.4921875,,,
70,0.978548561,4.557291667,,,
71,0.971965654,4.622395833,,,
72,0.964535276,4.6875,,,
73,0.956323063,4.752604167,,,
74,0.947400073,4.817708333,,,
75,0.937841641,4.8828125,,,
76,0.92772618,4.947916667,,,
77,0.917133914,5.013020833,,,
78,0.906145594,5.078125,,,
79,0.89484119,5.143229167,,,
80,0.883298596,5.208333333,,,
81,0.871592371,5.2734375,,,
82,0.859792514,5.338541667,,,
83,0.84796332,5.403645833,,,
84,0.836162319,5.46875,,,
85,0.824439308,5.533854167,,,
86,0.81283552,5.598958333,,,
87,0.801382909,5.6640625,,,
88,0.790103585,5.729166667,,,
89,0.779009405,5.794270833,,,
90,0.768101716,5.859375,,,
91,0.757371275,5.924479167,,,
92,0.746798326,5.989583333,,,
93,0.736352845,6.0546875,,,
94,0.725994961,6.119791667,,,
95,0.715675517,6.184895833,,,
96,0.705336799,6.25,,,
97,0.694913396,6.315104167,,,
98,0.684333193,6.380208333,,,
99,0.673518477,6.4453125,,,
100,0.662387143,6.510416667,,,
101,0.650853978,6.575520833,,,
102,0.63883201,6.640625,,,
103,0.626233898,6.705729167,,,
104,0.612973347,6.770833333,,,
105,0.598966514,6.8359375,,,
106,0.584133404,6.901041667,,,
107,0.568399225,6.966145833,,,
108,0.551695669,7.03125,,,
109,0.533962129,7.096354167,,,
110,0.515146805,7.161458333,,,
111,0.4952077,7.2265625,,,
112,0.474113478,7.291666667,,,
113,0.45184419,7.356770833,,,
114,0.428391829,7.421875,,,
115,0.403760735,7.486979167,,,
116,0.377967815,7.552083333,,,
117,0.351042601,7.6171875,,,
118,0.323027119,7.682291667,,,
119,0.293975595,7.747395833,,,
120,0.263953977,7.8125,,,
121,0.2330393,7.877604167,,,
122,0.201318891,7.942708333,,,
123,0.168889426,8.0078125,,,
124,0.135855861,8.072916667,,,
125,0.102330236,8.138020833,,,
126,0.068430384,8.203125,,,
127,0.034278561,8.268229167,,,
128,6.14E-16,8.333333333,,,
129,-0.034278561,8.3984375,,,
130,-0.068430384,8.463541667,,,
131,-0.102330236,8.528645833,,,
132,-0.135855861,8.59375,,,
133,-0.168889426,8.658854167,,,
134,-0.201318891,8.723958333,,,
135,-0.2330393,8.7890625,,,
136,-0.263953977,8.854166667,,,
137,-0.293975595,8.919270833,,,
138,-0.323027119,8.984375,,,
139,-0.351042601,9.049479167,,,
140,-0.377967815,9.114583333,,,
141,-0.403760735,9.1796875,,,
142,-0.428391829,9.244791667,,,
143,-0.45184419,9.309895833,,,
144,-0.474113478,9.375,,,
145,-0.4952077,9.440104167,,,
146,-0.515146805,9.505208333,,,
147,-0.533962129,9.5703125,,,
148,-0.551695669,9.635416667,,,
149,-0.568399225,9.700520833,,,
150,-0.584133404,9.765625,,,
151,-0.598966514,9.830729167,,,
152,-0.612973347,9.895833333,,,
153,-0.626233898,9.9609375,,,
154,-0.63883201,10.02604167,,,
155,-0.650853978,10.09114583,,,
156,-0.662387143,10.15625,,,
