,amplitude (in pu),timestamp (in ms),,parameters,values
0,0,0,,flicker_alpha,0.1
1,0.024551267,0.065104167,,flicker_beta,10
2,0.049107817,0.130208333,,,
3,0.073654839,0.1953125,,,
4,0.098177513,0.260416667,,,
5,0.122661025,0.325520833,,,
6,0.147090569,0.390625,,,
7,0.171451359,0.455729167,,,
8,0.19572864,0.520833333,,,
9,0.219907691,0.5859375,,,
10,0.243973841,0.651041667,,,
11,0.267912474,0.716145833,,,
12,0.291709037,0.78125,,,
13,0.315349051,0.846354167,,,
14,0.338818121,0.911458333,,,
15,0.362101939,0.9765625,,,
16,0.385186302,1.041666667,,,
17,0.40805711,1.106770833,,,
18,0.430700384,1.171875,,,
19,0.453102268,1.236979167,,,
20,0.475249042,1.302083333,,,
21,0.497127126,1.3671875,,,
22,0.518723094,1.432291667,,,
23,0.540023677,1.497395833,,,
24,0.561015774,1.5625,,,
25,0.581686458,1.627604167,,,
26,0.602022987,1.692708333,,,
27,0.622012809,1.7578125,,,
28,0.641643572,1.822916667,,,
29,0.660903131,1.888020833,,,
30,0.679779553,1.953125,,,
31,0.698261129,2.018229167,,,
32,0.716336377,2.083333333,,,
33,0.733994052,2.1484375,,,
34,0.751223151,2.213541667,,,
35,0.768012923,2.278645833,,,
36,0.784352872,2.34375,,,
37,0.800232766,2.408854167,,,
38,0.815642642,2.473958333,,,
39,0.830572814,2.5390625,,,
40,0.845013876,2.604166667,,,
41,0.858956712,2.669270833,,,
42,0.8723925,2.734375,,,
43,0.885312716,2.799479167,,,
44,0.897709142,2.864583333,,,
45,0.909573869,2.9296875,,,
46,0.920899303,2.994791667,,,
47,0.931678173,3.059895833,,,
48,0.941903528,3.125,,,
49,0.95156875,3.190104167,,,
50,0.960667553,3.255208333,,,
51,0.969193989,3.3203125,,,
52,0.977142452,3.385416667,,,
53,0.984507679,3.450520833,,,
54,0.991284758,3.515625,,,
55,0.997469129,3.580729167,,,
56,1.003056586,3.645833333,,,
57,1.008043281,3.7109375,,,
58,1.012425728,3.776041667,,,
59,1.016200801,3.841145833,,,
60,1.019365743,3.90625,,,
61,1.021918162,3.971354167,,,
62,1.023856034,4.036458333,,,
63,1.025177709,4.1015625,,,
64,1.025881905,4.166666667,,,
65,1.025967715,4.231770833,,,
66,1.025434605,4.296875,,,
67,1.024282417,4.361979167,,,
68,1.022511367,4.427083333,,,
69,1.020122044,4.4921875,,,
70,1.017115415,4.557291667,,,
71,1.01349282,4.622395833,,,
72,1.009255974,4.6875,,,
73,1.004406966,4.752604167,,,
74,0.998948256,4.817708333,,,
75,0.992882676,4.8828125,,,
76,0.98621343,4.947916667,,,
77,0.978944086,5.013020833,,,
78,0.971078583,5.078125,,,
79,0.962621222,5.143229167,,,
80,0.953576667,5.208333333,,,
81,0.94394994,5.2734375,,,
82,0.933746422,5.338541667,,,
83,0.922971846,5.403645833,,,
84,0.911632297,5.46875,,,
85,0.899734206,5.533854167,,,
86,0.88728435,5.598958333,,,
87,0.874289842,5.6640625,,,
88,0.860758133,5.729166667,,,
89,0.846697007,5.794270833,,,
90,0.832114572,5.859375,,,
91,0.81701926,5.924479167,,,
92,0.801419819,5.989583333,,,
93,0.785325313,6.0546875,,,
94,0.768745109,6.119791667,,,
