,amplitude (in pu),timestamp (in ms),,parameters,values
0,0,0,,flicker_alpha,0.1
1,0.024546248,0.065104167,,flicker_beta,5
2,0.049087746,0.130208333,,,
3,0.073609702,0.1953125,,,
4,0.09809733,0.260416667,,,
5,0.122535857,0.325520833,,,
6,0.146910535,0.390625,,,
7,0.171206649,0.455729167,,,
8,0.195409524,0.520833333,,,
9,0.219504534,0.5859375,,,
10,0.243477114,0.651041667,,,
11,0.267312767,0.716145833,,,
12,0.290997072,0.78125,,,
13,0.314515691,0.846354167,,,
14,0.337854382,0.911458333,,,
15,0.360999007,0.9765625,,,
16,0.383935537,1.041666667,,,
17,0.406650064,1.106770833,,,
18,0.429128805,1.171875,,,
19,0.451358118,1.236979167,,,
20,0.473324502,1.302083333,,,
21,0.495014611,1.3671875,,,
22,0.51641526,1.432291667,,,
23,0.537513432,1.497395833,,,
24,0.558296287,1.5625,,,
25,0.578751171,1.627604167,,,
26,0.598865621,1.692708333,,,
27,0.618627376,1.7578125,,,
28,0.638024381,1.822916667,,,
29,0.657044796,1.888020833,,,
30,0.675677004,1.953125,,,
31,0.693909616,2.018229167,,,
32,0.711731481,2.083333333,,,
33,0.729131689,2.1484375,,,
34,0.746099582,2.213541667,,,
35,0.762624756,2.278645833,,,
36,0.778697071,2.34375,,,
37,0.794306656,2.408854167,,,
38,0.809443913,2.473958333,,,
39,0.824099528,2.5390625,,,
40,0.838264471,2.604166667,,,
41,0.851930005,2.669270833,,,
42,0.865087691,2.734375,,,
43,0.877729391,2.799479167,,,
44,0.889847277,2.864583333,,,
45,0.901433833,2.9296875,,,
46,0.912481858,2.994791667,,,
47,0.922984476,3.059895833,,,
48,0.932935135,3.125,,,
49,0.942327615,3.190104167,,,
50,0.951156027,3.255208333,,,
51,0.959414823,3.3203125,,,
52,0.967098794,3.385416667,,,
53,0.974203075,3.450520833,,,
54,0.980723152,3.515625,,,
55,0.986654857,3.580729167,,,
56,0.991994378,3.645833333,,,
57,0.996738257,3.7109375,,,
58,1.000883395,3.776041667,,,
59,1.004427052,3.841145833,,,
60,1.00736685,3.90625,,,
61,1.009700773,3.971354167,,,
62,1.011427172,4.036458333,,,
63,1.01254476,4.1015625,,,
64,1.013052619,4.166666667,,,
65,1.012950199,4.231770833,,,
66,1.012237316,4.296875,,,
67,1.010914155,4.361979167,,,
68,1.008981268,4.427083333,,,
69,1.006439577,4.4921875,,,
70,1.003290369,4.557291667,,,
71,0.999535299,4.622395833,,,
72,0.995176389,4.6875,,,
73,0.990216025,4.752604167,,,
74,0.984656955,4.817708333,,,
75,0.978502293,4.8828125,,,
76,0.971755509,4.947916667,,,
77,0.964420436,5.013020833,,,
78,0.956501259,5.078125,,,
79,0.948002521,5.143229167,,,
80,0.938929112,5.208333333,,,
81,0.929286274,5.2734375,,,
82,0.919079593,5.338541667,,,
83,0.908314999,5.403645833,,,
84,0.896998757,5.46875,,,
85,0.885137471,5.533854167,,,
86,0.872738075,5.598958333,,,
87,0.85980783,5.6640625,,,
88,0.84635432,5.729166667,,,
89,0.832385449,5.794270833,,,
90,0.817909433,5.859375,,,
91,0.802934799,5.924479167,,,
92,0.787470375,5.989583333,,,
93,0.771525293,6.0546875,,,
94,0.755108974,6.119791667,,,
95,0.738231129,6.184895833,,,
96,0.72090175,6.25,,,
97,0.703131108,6.315104167,,,
98,0.68492974,6.380208333,,,
99,0.666308452,6.4453125,,,
100,0.647278302,6.510416667,,,
101,0.627850605,6.575520833,,,
102,0.608036915,6.640625,,,
103,0.587849026,6.705729167,,,
104,0.567298962,6.770833333,,,
